MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgInterval	LifeTime	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IgnoreDmgRange
2900	滄海月明_特效	0	0	0	64		2																																		
2915	楊熙烈_普攻	0	0	0	9		3				168			120																											
2916	卓非凡_普攻	0	0	0	9		3				170			120																											
2917	納蘭潛凜_普攻	0	0	0	9		3				169			120																											
2918	孟知秋_普攻	0	0	0	9		3				168			120																											
2919	張如夢_普攻	0	0	0	9		3				170			120																											
2920	南宮彩虹_普攻	0	0	0	9		3				168			120																											
2921	張琳心_普攻	0	0	0	9		3				167			120																											
2922	方勉_普攻	0	0	0	9		3				167			120																											
2923	張風_普攻	0	0	0	9		3				168			120																											
2924	陸文龍_普攻	0	0	0	9		3				168			120																											
2925	無相_普攻	0	0	0	9		3				168			120																											
2926	林海_普攻	0	0	0	9		3				168			120																											
2927	趙升權_普攻	0	0	0	9		3				167			120																											
2928	趙節_普攻	0	0	0	9		3				168			120																											
2929	邵騎風_普攻	1	60	0	5		11			2929	3025																														
2945	火焰光環_子1	0	0	0	50		3				3026													1																	
2946	攻擊buff	0	0	0	5		16				1705																														
2951	封玉書_普攻	0	0	0	9		3				168			120																											
2952	弩車落弩	0	0	1	19		45																	1																	
2953	弩車落弩_子1	0	0	1	19		25			135					1									1																	
2954	弩車落弩_子2	0	0	1	19		3				3401											1000	3	1																	
2955	弩車連弩	1	100	1	14		7				3403										30			1																	
2956	弩車連弩_效果	1	100	1	14		7			132											30			1																	
2957	荊軻_普攻	0	0	1	14		3				3703			120										1																	
2960	背刺_子1	0	0	0	5		2	1			3703													1																	
2961	背刺_子2	0	0	0	0		25			6508														1																	
2962	血祭	1	60	0	3		15		1					-100										1																	
2963	血祭_子1	1	20	0	3		10		1															1																	
2964	血祭_子2	0	0	0	20	15	90		1	722	3026		1											1																	
2965	隨意曲	1	70	0	5		20			2856	3025			50										1																	
2966	琴殤	0		0	5		8			1570				150										1																	
2967	琴殤_子	1	60	0	5		14			1570				150							10			1																	
2968	滿城花語	0	0	1	12		3																	1																	
2969	滿城花語_子1	0	0	1	12		76		1	1578														1																	
2970	滿城花語_子2	0	0	1	12		15																	1																	
2971	魂牽夢縈曲	0	0	1	15		121			1571														1																	
2972	魂牽夢縈曲_子	0	0	1	35	15	76		1															1																	
2973	岳家槍	1	70	0	4		12			2564	3601													1																	
2974	忠貫白日	0		0	5		20			2564	3601													1																	
2975	忠貫白日_子	0		0	25		8																	1																	
2976	猛虎咆哮	0		0	5		20			6059	3601													1																	
2977	猛虎咆哮_子	0		0	20		8																	1																	
3001	李斯普攻	1	70	1	5		16	1		959	3959																														
3002	焚書坑儒	0	0	1	22		5				3026		1											1																	
3003	焚書坑儒_特效	0	0	1	22		150			2497					1									1																	
3004	吞噬毒珠	1	60	0	4		15																	1																	
3005	吞噬毒珠_子	1	60	0	4		20	1		959	3959													1																	
3006	權傾天下-擊退	1	40	1	7		23			160														1																	
3007	權傾天下_擊退_子	0	0	1	7		23				3027	2												1																	
3012	權傾天下-死亡給BUFF_免疫	2	150	1	4		10	1			1510													1																	
3013	權傾天下-死亡給BUFF_隊友	0	0	0	64		2																																		
3017	赤蠍之毒_子1	0	0	1	15	7	75		1	1396	3027																														
3018	赤蠍之毒_子2	0	0	0	0		25			6508																															
3019	暗毒血霧	2	80	1	5		12			1464																															
3020	暗毒血霧_子1	2	80	1	5		45			1465																															
3021	暗毒血霧_子2	0	0	1	5		15			1466																															
3022	暗毒血霧_子3	0	0	1	25		6																																		
3023	白起普攻	0	0	0	12		3				167			150										1																	
3024	大卸八塊	0	0	0	6		24			163														1																	
3025	大卸八塊_子	1	100	1	4		10			163											10			1							1										
3027	潛伏_子1	1	130	0	5		3				3027													1																	
3028	潛伏_子2	0	0	0	0		25			6508														1																	
3030	坑殺	0	0	1	16		3				3027		1											1																	
3031	坑殺_特效	0	0	1	16		25			2445														1																	
3032	坑殺_控制	0	0	1	16		30			1453														1																	
3037	潛伏_降臨傷害	0	0	1	15		5				3027																														
3038	秦始皇普攻	1	80	1	12		6			2486	166										15			1																	
3039	突出重圍	1	100	1	9		11			13039				-400										1																	
3040	突出重圍_子1	0	0	1	15	12	70		1	13040	13041			500										1																	
3041	突出重圍_子2	1	100	1	9	1	6		1															1																	
3048	旋劍	3	0	0	25	7	141		1	13048	170													1																	
3049	突出重圍_地裂	0	0	0	20		15			18														1																	
3050	突出重圍_飛行傷害	1	90	1	9		7				13041			50										1																	
3051	玄天武機-普攻	0	0	1	9		25			24																															
3052	玄天武機-普攻_子	0	0	1	9		3				180																														
3054	噬天火_子1	3	0	1	28		30			1383														1							1										
3055	噬天火_子2	0	0	1	28		3				3026													1																	
3060	火焰噴發	0	0	1	23		25			2496																															
3061	火焰噴發_子	0	0	1	23		3				3026																														
3062	追蹤火彈	2	50	0	5		25	1		1323	444																														
3063	追蹤火彈_範圍傷害	0	0	1	15		3				3026													1																	
3065	焚書坑儒_特效2	0	0	1	20		150			722														1																	
3066	長生不老	0	0	0	15		10				1509																														
3068	喚醒-死亡清除_子	0	0	1	15		10	1																1																	
3072	召喚赤蠍-死亡清除_子	0	0	1	15		10	1																1																	
3073	白起分身特效	0	0	0	6		24			9009														1																	
3076	始皇降臨	0	0	0	200		3																	1																	
3077	始皇降臨_預警1	2	80	1	5		60																	1																	
3078	始皇降臨_預警2	2	80	1	5		60																	1																	
3079	始皇降臨_落劍	0	0	1	5		20			1481														1																	
3080	始皇降臨_地裂	0	0	1	5		25			1865														1																	
3081	始皇降臨_傷害	0	0	1	30		3																	1																	
3082	始皇降臨施法特效	0	0	1	5		35			6631														1																	
3083	始皇降臨傳送特效	0	0	1	5		75			2069														1																	
3084	復活特效	0	0	1	6		30			13084														1																	
3104	橫向火牆	0	0	0	4		150			52					1									1																	
3105	六合獨尊	0	0	1	7		20			1644	3025	3												1																	
3106	旋風陷阱	0	0	1	25		16																	1																	
3107	旋風陷阱_特效	3	0	1	25		20							270	1									1																	
3108	旋風陷阱_傷害	3	0	1	25		6				3024													1																	
3109	火焰陷阱-造混亂	0	0	1	12		16																	1																	
3110	火焰陷阱-造混亂_子	3	0	1	12	15	33		1		3026													1																	
3111	焚城訣	1	80	0	3		16		1															1																	
3112	焚城訣_子1	1	40	0	3		10		1															1							1										
3113	焚城訣_子2	0	0	0	12		20			1327	3026													1																	
3114	焚城訣_子3	0	0	0	6		30			2791														1																	
3115	無敵光環	0	0	1	30		16																	1																	
3116	無敵光環_子	0	0	1	15		15		1															1																	
3117	大刀光	1	90	1	5		12			1869				50										1																	
3118	焚城訣_地裂	0	0	0	10		25			1808														1																	
3119	橫向火牆	0	0	0	4		10				3026				1									1																	
3122	飛火流星_效果	1	60	0	6		13			407				200							60			1						1											
3127	穿雲破月_傷害	1	20	0	18		11				3412						5413			1	20	1000	3	1																	
3123	九曜連珠	0		1	18	10	26		1	410																				1											
3124	九曜連珠_子	0	0	1	18	3	16		1		3026						5411					1000	3																		
3128	大刀光_傷害	1	90	1	10		12				167													1																	
3131	劍飛驚天	0	0	1	18		45			609														1						1											
3132	劍飛驚天_子	0	0	1	18		5				3603											1000	3	1																	
3133	人劍合一	0	0	0	10		7			611														1						1											
3134	人劍合一_子	1	120	0	10		8			611	3603										20	1000	3	1																	
3135	天地無極	0	0	1	18		5				3615											1000	3	1																	
3136	天地無極_子	0	0	1	24		5				3615											1000	3	1																	
3140	死亡迴旋	6	135	1	10		16			708				150							1			1		3710						1			類型為迴旋子彈時，填1，子彈回來時跟隨玩家						
3141	死亡迴旋_子1	6	135	1	10		16				3701			100							1	1000	3	1								1			類型為迴旋子彈時，填1，子彈回來時跟隨玩家						
3142	攝魂亂心	0	0	1	24		74			722														1																	
3143	攝魂亂心_子	0	0	1	24		5				3026		1									1000	3	1																	
3144	翠煙禦傘訣	1	120	0	6		8			3804	6801						5905				10	1000	3	1																	
3145	璿璣羅舞	1	100	1	11		7			806				100										1																	
3146	璿璣羅舞_子1	0	0	1	18	12	70		1	807	342			500								1000	3	1																	
3147	璿璣羅舞_子2	1	100	1	11	1	6		1		342											1000	3	1																	
3148	雨打梨花	0	0	1	18	15	70		1	808	342													1																	
3153	混沌劍陣	3	140	1	24		120			24108														1																	
3154	混沌劍陣_子	0	0	1	24		4				34101											1000	3	1																	
3155	嘯風三連擊	1	60	0	10		13			24110	34101			100								1000	3	1																	
3157	驚雷陷阱	0	0	1	18		15			24125																															
3158	驚雷_傷害	0	0	1	18		3																																		
3159	驚雷_地裂效果	0	0	1	18		13			1318																															
3166	buff_回血	0	0	0	5		16																			1507															
3167	buff_攻擊力	0	0	0	5		16																			1508															
3168	buff_抗性	0	0	0	5		16																			1509															
3169	buff_跑速	0	0	0	5		16																			1510															
3170	聚金	0	0	0	6		16			54				-700										1																	
3171	聚金_子	1	25	0	6		30			54	3024			-700										1																	
3172	聚木	0	0	0	6		16			1394				-700										1																	
3173	聚木_子	1	25	0	6		30			1394	3027			-700										1																	
3174	聚水	0	0	0	6		16			2560				-700										1																	
3175	聚水_子	1	25	0	6		30			2560	3025			-700										1																	
3176	聚火	0	0	0	6		16			1323				-700										1																	
3177	聚火_子	1	25	0	6		30			1323	3026			-700										1																	
3178	聚土	0	0	0	6		16			106				-700										1																	
3179	聚土_子	1	25	0	6		30			106	3025			-700										1																	
3180	滾石	0	0	1	36		16																	1																	
3181	滾石_子	3	0	1	8	10	33		1		3026													1																	
3183	爆炸機關	0	0	1	15		25			1808																															
3184	爆炸機關_子	0	0	1	15		5																																		
3185	毒霧機關	1	10	1	15	10	100		1	13358	3027													1																	
3186	毒霧機關_預警	1	10	1	15		100		1	1454														1																	
3187	刀光機關	1	10	1	10		100			2486	166			20										1																	
3189	噴水機關	0	0	1	15		25			1554																															
3190	噴水機關_子	0	0	1	15		5				3025																														
3191	buff_會心	0	0	0	5		16																			1509															
3192	buff_無敵	0	0	0	5		16																			1510															
3201	李元霸普攻	0	0	0	8		3				3024			100										1																	
3202	山崩地裂	0	0	1	26		3				3024			100										1																	
3203	山崩地裂_子	0	0	1	26		25			18				100										1																	
3204	趙雲普攻	1	50	0	6		9				3501																														
3206	七探蛇盤_子1	0	0	0	5		2	1			3501																														
3207	七探蛇盘_子2	0	0	0	0		25			6508																															
3208	李廣普攻	1	100	1	4		10	1		129	3026										5			1																	
3209	射石搏虎	1	100	1	4		10	1			3403										5			1																	
3210	射石搏虎_子	1	100	1	4		10	1		412											5			1																	
3211	趙雲普攻	1	50	0	6		9			501																															
3212	爪擊	0	0	0	9		6				165			120									3	1																	
3214	猛撲_子	0	0	0	12		3				3024											1000	3	1																	
3215	掌擊	0	0	0	1		3				180																														
3218	撕咬	0	0	0	5		3				146											1000	3																		
3220	毒液_特效	3	100	1	18		90			1396					1									1																	
3221	毒液_傷害	0	0	1	18		5								1									1																	
3222	猛撲_特效	0	0	0	12		20			19				50								1000	3	1																	
3223	秦始皇普攻	0	0	0	8		5				3604									1				1																	
3224	秦始皇普攻_特效	0	0	0	8		25			5802										1				1																	
3228	護駕攻擊_子1	1	130	0	5		3				3027													1																	
3229	護駕攻擊_子2	0	0	0	0		25			6508														1																	
3230	護駕攻擊_降臨傷害	0	0	1	15		5				3027													1																	
3235	金矢	0	0	1	7		21				3024	3												1																	
3236	金矢_特效	1	65	1	7		14			54														1																	
3238	密林鬥繁星	0	0	1	7		21				3027	3												1																	
3239	密林鬥繁星_特效	1	65	1	7		14			57														1																	
3241	逆流	0	0	1	7		21				3025	3												1																	
3242	逆流_特效	1	65	1	7		14			55														1																	
3244	三昧離火獄	0	0	1	7		21				3026	3												1																	
3245	三昧離火獄_特效	1	65	1	7		14			56														1																	
3247	八方星雷慟	0	0	1	7		21				3604	3												1																	
3248	八方星雷慟_特效	1	65	1	7		14			106														1																	
3250	高級群體金剛	0	0	0	64		5																	1																	
3252	高級群體明王	0	0	0	64		5																	1																	
3255	輪回往生	0	0	0	64		5																	1																	
3257	破天一擊	1	100	0	10		7				3403										30			1																	
3258	破天一擊_特效	1	100	0	10		7			132											30			1																	
3259	十方俱靜	0	0	1	7		20			1644	3025	3												1																	
3261	高級群體毒障	0	0	0	64		5																	1																	
3276	唐簡普攻	5	80	0	5		16	1		949	34001			50			5929							1																	
3277	唐簡普攻_子	1	80	1	4		11	1		949	34001													1																	
3278	九宮飛星	0	0	1	4		7			24012														1																	
3279	九宮飛星_子1	5	100	1	4		15	1		24012	34012										5			1																	
3280	九宮飛星_子2	1	87	1	4		3			24025														1																	
3281	完顏洪烈普攻	0	0	1	10		5				34002													1																	
3282	完顏洪烈普攻_特效	0	0	1	10		30			2474														1																	
3283	風卷塵沙	1	60	1	20		13				34002													1																	
3284	風卷塵沙_特效1	1	60	1	20		12			2445				100										1																	
3285	風卷塵沙_特效2	1	60	1	20		12			14012				100										1																	
3286	五毒笛咒	0	0	0	8		3				34301									1				1																	
3287	五毒笛咒_特效1	0	0	0	8		25			24301										1				1						1											
3288	五毒笛咒_特效2	0	0	0	8		25			24302										1				1						1											
3289	陰風蝕骨	0	0	1	15		5				3603													1																	
3290	陰風蝕骨_特效	0	0	1	15		30			24309														1						1											
3291	何人我普攻	0	0	0	12		3				3026			120										1																	
3292	亢龍有悔	1	80	0	8		15				3407													1																	
3293	唐仇普攻	5	70	0	5		16	1		24004	34001													1																	
3294	唐仇普攻_散鏢	1	70	1	4		9	1		24001	34001													1																	
3295	暴雨梨花	0	0	1	8		5				34001													1																	
3296	暴雨梨花_散鏢1	1	60	1	4		10	1		24009	34001													1																	
3297	暴雨梨花_散鏢2	1	60	1	4		10	1		24009	34001													1																	
3301	李元霸普攻	0	0	0	12		3				3024			120										1																	
3302	山崩地裂	0	0	1	30		3				3024													1																	
3303	山崩地裂_子	0	0	1	30		25			18														1																	
3304	十二擒龍手	0	0	1	26		3				3024											1000	3	1																	
3305	蒼穹一擊	0	0	1	26		3				3024											1000	3	1																	
3306	蒼穹一擊_子	0	0	1	26		25			1327												1000	3	1																	
3307	趙雲普攻	1	50	0	6		9				3501																														
3308	趙雲普攻_子	1	50	0	6		9			501																															
3310	七探蛇盤_子1	0	0	0	5		2	1			3501																														
3311	七探蛇盘_子2	0	0	0	0		25			6508																															
3312	鐵血龍膽	0	0	1	30		3				3027													1																	
3313	鐵血龍膽_子	1	50	1	30		25			503														1																	
3314	九天狂雷	2	100	1	6		25				1314																														
3315	九天狂雷_傷害	0	0	1	6		3																																		
3316	九天狂雷_地裂效果	0	0	1	6		25			1318																															
3317	李廣普攻	1	120	1	4		15				3026										20			1																	
3318	李廣普攻_子	1	120	1	4		15			129											20			1			100														
3319	射石搏虎	1	120	1	9		15				3403										20			1																	
3320	射石搏虎_子	1	120	1	9		15			412											20			1			100														
3321	流星箭	1	60	0	3		11		1					-100										1						1											
3322	流星箭_子1	1	20	0	3		10		1															1						1											
3323	流星箭_落箭	0	0	0	10		6			428														1						1											
3324	流星箭_傷害	0	0	0	64	15	31		1		3026													1																	
3325	流星箭_地裂	0	0	0	10		23		1	3428														1						1											
3326	聚能箭	0		0	6		30			412				-700							10			1																	
3327	聚能箭_子1	1	100	0	6		20			412				-700							10			1																	
3346	爪擊	0	0	0	5		3				165													1																	
3348	猛撲_子	0	0	0	15		3				3024													1																	
3349	魔火煉獄	1	50	0	6		12			56	3026													1																	
3350	魔火煉獄_停頓火球	0	0	0	6		30			56				475										1																	
3351	魔火煉獄_爆炸特效	0	0	0	18		30			1808														1																	
3352	魔火煉獄_爆炸傷害	0	0	0	18		5				3026													1																	
3353	掌擊	0	0	0	5		3				180													1																	
3355	至尊咆哮	0	0	0	20		3				3024													1																	
3356	撕咬	0	0	0	5		3				146													1																	
3357	毒液	3	100	1	22	15	100		1	1396	3027				1									1																	
3358	毒霧	1	10	1	12	10	100		1	13358	3027													1																	
3359	扔雪球	1	50	1	3		13	1		23359	33359																														
3360	雪金針	1	90	1	3		8				33359																														
3361	綣雪纏	1	60	1	3		11				33359																														
3362	柔雪絆	1	60	1	3		11				33359																														
3363	迷魂雪	1	60	1	3		11				33359																														
3364	堆雪擊	1	60	1	3		11				33359																														
3365	天仙雪舞	1	40	1	5		16			23365	33359																														
3373	陷阱（金）	1	50	1	3		9			1843				20							-5			1																	
3375	陷阱（木）	0	0	1	18		76			13358														1																	
3376	陷阱（木）_子	0	0	1	18	15	76		1		3027													1																	
3377	陷阱（水）	1	20	0	3		14			55														1																	
3378	陷阱（水）_子	0	0	0	5		6				3025	2												1																	
3379	陷阱（火）	1	20	1	18		9																	1																	
3380	陷阱（火）_特效1	0	0	1	18		25			1327					1									1																	
3381	陷阱（火）_特效2	0	0	1	18		30			26														1																	
3382	陷阱（火）_傷害	0	0	1	18		5				3026													1																	
3383	陷阱（土）	0	0	1	18		25			1314														1																	
3384	陷阱（土）_傷害	0	0	1	18		3																	1																	
3385	陷阱（土）_地裂效果	0	0	1	18		25			1318														1																	
3386	年獸冰陣	1	20	1	8		75							-60										1																	
3387	年獸冰陣_傷害	0	0	1	8		20				33359													1																	
3388	年獸冰陣_特效	0	0	1	8		25			51														1																	
3389	年獸冰陣_定身	0	0	1	1		2																																		
3390	年獸冰陣_冰凍	0	0	1	1		2																																		
3391	年獸冰陣_混亂	0	0	1	1		2																																		
3392	年獸冰陣_眩暈	0	0	1	1		2																																		
3393	年獸冰陣_遲緩	0	0	1	1		2																																		
3502	雪金針_子	1	90	1	5		8			23360																															
3503	綣雪纏_子	1	60	1	3		11			23361																															
3504	柔雪絆_子	1	60	1	3		11			23362																															
3505	迷魂雪_子	1	60	1	3		11			23363																															
3506	堆雪擊_子	1	60	1	3		11			23364																															
3507	煙花技能1	0	0	1	30		5	1			3026													1																	
3508	煙花技能1_特效	0	0	1	30		45			13507														1																	
3509	煙花技能1	0	0	1	30		5	1			3026													1																	
3510	煙花技能1_特效	0	0	1	30		45			13509														1																	
3511	煙花技能1	0	0	1	30		5	1			3026													1																	
3512	煙花技能1_特效	0	0	1	30		45			13511														1																	
3514	年獸衝撞_子	0	0	1	12		3				3024													1																	
3515	年獸衝撞_效果	0	0	1	6		30			18														1																	
3516	年獸咆哮	1	30	1	2		15				3027	2												1																	
3517	年獸咆哮_效果	1	15	1	2		30			1548				180										1																	
3518	年獸變羊	0	0	1	25		5				3025													1																	
3520	年獸變羊_特效	0	0	1	25		30			4490														1																	
3521	變羊預警(自身周圍3米)	0	0	1	3		30			1453														1																	
3671	霸王槍	0	0	0	12		3				3026			120										1																	
3672	烈焰斬	1	70	0	8		12				3026													1																	
3673	烈焰斬_效果1	0	0	0	6		20			13673														1																	
3674	烈焰斬_效果2	0	0	0	6		20			13674														1																	
3675	炎爆	1	50	0	8		21				3026													1																	
3676	炎爆_效果	0	0	0	6		30			13676														1																	
3678	千軍萬馬_傷害	1	140	0	12		6				3026			110										0																	
3679	鴻門擺宴	0	0	0	15		5				3026		1											1																	
3680	鴻門擺宴_特效	0	0	0	15		30			13680														1																	
3681	寒星	0	0	1	15		5				3025		1											1																	
3682	寒星_特效	0	0	1	15		30			13682			1											1																	
3683	寒冰尖刺	0	0	1	4		5			2560														1																	
3684	寒冰尖刺_子	5	100	1	4		15	1		2560	3025										5			1																	
3685	水泡	0	0	1	8		15			13685														1																	
3686	水泡_子	1	30	1	8		40	1		13685	34012													1																	
3687	毒針	1	60	1	4		16			23687	34301		1								10			1																	
3688	花葉飛舞	0	0	1	20		5			13688	34301		1											1																	
3689	蠍皇蠱	0	0	1	15		5				34301		1											1																	
3690	蠍皇蠱_特效	0	0	1	15		30			13690			1											1																	
3691	猛力撕咬	0	0	0	9		6				3026			120										1																	
3692	獄火天焰	0	0	1	6		40			13692				100										1																	
3693	獄火天焰_子	1	40	1	6		13				3026			50										1																	
3694	火焰落彈	0	0	1	8		8			13694														1		1808															
3695	火焰落彈_傷害	0	0	1	8		3				3026													1																	
3711	三分歸元氣	1	40	0	5		20			1548														1																	
3712	浸毒掌	0	0	0	1		3				34001													1																	
3713	雷電法陣-毒（4米）	0	0	1	22	15	76		1		34101				1									1																	
3714	雷電法陣-毒（4米）_雷電	0	0	1	22		15			24125					1									1																	
3715	雷電法陣-毒（4米）_地裂	0	0	1	9		15			34125														1																	
3717	三分歸元氣_子	1	100	1	6		9				3027	1												1																	
3718	五毒笛咒	0	0	0	12		3				34301						5985			1				1																	
3719	五毒笛咒_特效	0	0	0	12		20			24302							5985			1				1																	
3720	陰風蝕骨	0	0	1	22		5				3603													1																	
3721	陰風蝕骨_特效	0	0	1	22		45			24309														1						1											
3733	萬蠱蝕心	0	0	1	24		5																	1																	
3734	萬蠱蝕心_特效	0	0	1	24		45			24353														1						1											
3751	炮塔	0	0	1	8		3				3026													1																	
3752	炮塔_預警	0	0	1	8		2			14					1									1																	
3753	炮塔_地裂	0	0	1	8		30			26														1																	
3802	冰清玉潤_子	0	0	1	60		15	1			13801									1				1																	
3856	地爆天星	1	60	0	3		15		1					-100										1																	
3857	地爆天星_子	1	20	0	3		10		1															1																	
3858	地爆天星_流星效果	0	0	0	10	6	18			1327														1																	
3859	地爆天星_地裂效果	0	0	1	10		40			1808														1																	
3860	地爆天星_傷害	0	0	0	64	7	30	0	1		3026													1																	
3901	霸王槍	0	0	0	12		3				3026			120										1																	
3902	鴻門擺宴	0	0	0	16		5				3026		1											1																	
3903	鴻門擺宴_特效	0	0	0	16		30			13680														1																	
3904	寒星	0	0	1	15		5				3025		1											1																	
3905	寒星_特效	0	0	1	15		30			13682			1											1																	
3906	寒冰尖刺	0	0	1	4		5			2560														1																	
3907	寒冰尖刺_子	5	100	1	4		15	1		2560	3025										5			1																	
3908	毒針	1	60	1	4		16			23687	34301		1								10			1																	
3909	蠍皇蠱	0	0	1	15		5				34301		1											1																	
3910	蠍皇蠱_特效	0	0	1	15		30			13690			1											1																	
3911	蠍皇蠱_子1	2	200	0	6		90													1				1																	
3912	蠍皇蠱_子2	0	0	0	6		5	1												1				1																	
3913	猛力撕咬	0	0	0	9		6				3026			120										1																	
3914	獄火天焰	0	0	1	6		40			13692														1																	
3915	獄火天焰_子	1	55	1	6		13				3026													1																	
3916	炎擊	1	100	0	6		15				3026			30										1																	
3917	炎擊_子	1	100	0	6		15			2716				30										1																	
3918	青山我意	0	0	1	4		5			1835														1																	
3919	青山我意_子	5	100	1	4		15	1		1835	3026										5			1																	
3920	武則天普攻	1	100	0	6		15			13920	3025			30										1																	
3921	女帝之力	0	0	0	64		5																	1																	
3922	女帝之力_冰凍	0	0	0	6		5				817													1																	
4001	唐門暗器	5	70	0	5		16	1		24004	34001						5929					1000	3	1																	
4002	唐門暗器2	5	70	0	5		16	1		24004	34001						5929					1000	3	1																	
4003	唐門暗器3	5	70	0	5		16	1		24004	34001						5929					1000	3	1																	
4004	唐門暗器4	5	70	0	5		16	1		24004	34001						5929					1000	3	1																	
4006	纏身刺	0	0	1	6		450	1		24006														1		34007			24007												
4007	纏身刺_子	0	0	1	9		5				34002						5924					1000	3	1																	
4008	暴雨梨花	0	0	1	8		5				34001						5926							1																	
4009	暴雨梨花_散鏢	1	60	1	4		10	1		24009	34001											1000	3	1																	
4012	九宮飛星	0	0	1	4		7			24012														1																	
4013	九宮飛星_子1	5	100	1	4		15	1		24012	34012										5			1																	
4015	淬毒術	0	0	0	64		2																																		
4016	淬毒術_隊友	0	0	0	64		2																																		
4021	暴雨梨花_特效	0	0	1	8		30			24008														1																	
4025	九宮飛星_子2	0	0	1	4		5			24025														1																	
4026	九宮飛星_子3	1	87	1	4		3			24025														1																	
4032	千機孔雀翎	0	0	0	64		15			24032														1						1											
4033	千機孔雀翎_效果1	0	0	0	64		15			24032														1						1											
4034	千機孔雀翎_效果2	0	0	0	64		15			24032														1						1											
4035	千機孔雀翎_傷害	0	0	0	64	5	16		1		34002													1																	
4048	唐門暗器_散鏢1	1	70	1	4		9	1		24001	34001											1000	3	1																	
4049	唐門暗器_散鏢2	1	70	1	4		9	1		24001	34001											1000	3	1																	
4050	唐門暗器_散鏢3	1	70	1	4		9	1		24001	34001											1000	3	1																	
4051	唐門暗器_散鏢4	1	70	1	4		9	1		24001	34001											1000	3	1																	
4061	追星逐電_子	0	0	0	6		5	1																1																	
4101	崑崙劍法	0	0	0	9		5				34101			120			5950					1000	3	1																	
4102	崑崙劍法2	0	0	0	9		5				34102			120			5950					1000	3	1																	
4103	崑崙劍法3	0	0	0	10		5				34103			130			5950					1000	3	1																	
4104	崑崙劍法4	0	0	0	12		5				34104			160			5950					1000	3	1																	
4107	仙人指路_子	1	140	0	12		6				34107			110								1000	3																		
4108	混沌劍陣	3	140	1	20		120			24108														1																	
4109	混沌劍陣_子	0	0	1	20		4				34101											1000	3	1																	
4110	嘯風三連擊	1	60	0	8		10			24110	34101			100								1000	3	1																	
4112	雷動九天	2	200	1	4		10	1			24112						5949									34112															
4113	雷動九天2輪	2	200	1	4		10				24125						5949																					0			
4114	雷動九天2輪_地裂效果	0	0	1	9		15			34125																															
4128	昆虛墜無鋒	0	0	0	64		3				34101											1000	3	1																	
4131	禦雷訣_子	0	0	1	20		3				34104											1000	3	1																	
4132	禦雷訣_特效	0	0	1	20		30			14132														1																	
4201	丐幫棍法	0	0	0	9		6				34201			120			5965					1000	3	1																	
4202	丐幫棍法2	0	0	0	9		6				34202			120			5965					1000	3	1																	
4203	丐幫棍法3	0	0	0	10		6				34203			130			5965					1000	3	1																	
4204	丐幫棍法4	0	0	0	9		6				34203			120			5965					1000	3	1																	
4205	丐幫棍法5	0	0	0	11		6				34204			140			5965					1000	3	1																	
4206	亢龍有悔	1	80	0	8		15				3407											1000	3	1																	
4207	亢龍有悔_效果	1	80	0	8		15			24206				200										1						1											
4208	困龍功	0	0	1	16		44			14210														1					24210												
4209	困龍功_子1	0	0	1	16		5				3026											1000	3	1																	
4210	困龍功_子2	0	0	1	16		6			24208														1																	
4213	龍戰於野	0	0	1	20		90			24213														1					24215												
4214	龍戰於野_子1	0	0	1	20		3				34201											1000	3	1																	
4215	龍戰於野_子2	0	0	1	20		10			24214														1																	
4216	龍戰於野_子3	0	0	1	28		5																	1																1	19
4217	龍戰於野_子4	2	60	1	6		13	1		1323	34201											1000	3	1																	
4227	金蟬脫殼_施法特效	0	0	1	20		30			14132														1																	
4230	偷天換日_子	3	200	1	5		6	1			34104													1																	
4231	困龍功_爆炸	0	0	1	20		30			24209								5968						1																	
4232	降龍十八掌	1	100	0	8		15			24206														1																	
4233	降龍十八掌_子1	1	100	0	8		15			24206														1																	
4234	降龍十八掌_子2	1	100	0	8		15			24206														1																	
4235	降龍十八掌_傷害	0	0	1	64		3				3407													1																	
4236	降龍十八掌_落龍	0	0	0	8		8			24236														1		34236															
4254	高級·龍戰於野_子	0	0	1	2		2	1																																	
4301	五毒笛咒	0	0	0	8		3				34301						5985			1		1000	3	1																	
4302	五毒笛咒2	0	0	0	8		3				34302						5985			1		1000	3	1																	
4303	五毒笛咒3	0	0	0	8		3				34303						5985			1		1000	3	1																	
4304	五毒笛咒4	0	0	0	8		3				34304						5985			1		1000	3	1																	
4305	五毒笛咒_特效	0	0	0	8		25			24301										1				1						1											
4306	五毒笛咒2_特效	0	0	0	8		25			24302										1				1						1											
4307	五毒笛咒3_特效	0	0	0	8		25			24303										1				1						1											
4308	五毒笛咒4_特效	0	0	0	8		25													1				1						1											
