SkillId		MagicDesc
3254	輪回往生	重傷時有[00ff00]userdesc_1071%[-]幾率回復[00ff00]userdesc_1072%[-]生命，清除所有屬性狀態和負面狀態並增加[00ff00]basic_damage_v1[-]點攻擊力，持續[00ff00]userdesc_1081/15[-]秒
3257	破天一擊	使目標減少[00ff00]dotdamage_maxlife_p1%[-]生命值，最多不超過[00ff00]dotdamage_maxlife_p3[-]點生命值，並造成擊退、定身[00ff00]state_fixed_attack2/15[-]秒
3259	十方俱靜	[00ff00]rand_ignoreskill1%[-]幾率清除[00ff00]rand_ignoreskill2[-]個增益效果
3261	高級群體毒瘴	造成中毒、減少[00ff00]shield_attrib1[-]%護盾抵禦傷害與減少[00ff00]all_series_resist_v1[-]點全系抗性，持續[00ff00]skill_statetime1/15[-]秒
3267	森羅萬象步	同伴上陣時，增加主角[00ff00]enhance_final_damage_p1[-]%最終攻擊放大值、[00ff00]defense_p1[-]%基礎閃避與[00ff00]add_seriesstate_rate_v1[-]點屬性效果幾率
3268	瀚海無涯訣	同伴上陣時，增加主角[00ff00]enhance_final_damage_p1[-]%最終攻擊放大值、[00ff00]lifecurmax_p1[-]%當前生命與[00ff00]weaken_deadlystrike_damage_p1[-]%會心免傷
3269	修羅焚獄勁	同伴上陣時，增加主角[00ff00]enhance_final_damage_p1[-]%最終攻擊放大值、[00ff00]deadlystrike_p1[-]%基礎會心幾率值與[00ff00]ignore_all_resist_v2[-]點忽略全系抗性
3270	至尊囚天手	同伴上陣時，增加主角[00ff00]enhance_final_damage_p1[-]%最終攻擊放大值、[00ff00]basic_damage_v1[-]點攻擊力與[00ff00]ignore_defense_v1[-]點忽略閃避
3278	九宮飛星	每枚暗器造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並有[00ff00]state_zhican_attack1%[-]幾率附帶[00ff00]state_zhican_attack2/15[-]秒的致纏效果
3283	風卷塵沙	每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，共6次
3289	陰風蝕骨	每次毒攻造成[00ff00]dotdamage_wood1%[-]基礎攻擊，共[00ff00]userdesc_1091[-]次
3292	亢龍有悔	每條龍對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊
3295	暴雨梨花	每枚飛鏢對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊
3445	高級·血戰八方	提高[00ff00]add_usebasedmg_p12%[-]基礎攻擊 + [00ff00]userdesc_1012[-]點金系傷害。提升該技能[00ff00]add_igdefense_p12%[-]基礎忽閃、[00ff00]add_deadlystrike_v12[-]點會心一擊與[00ff00]runspeed_v1[-]移動速度
3447	高級·霸王怒吼	提高[00ff00]add_usebasedmg_p12[-]%基礎攻擊、[00ff00]add_hurt_r2%[-]受傷幾率與[00ff00]add_hurt_t2/15[-]秒受傷時間。化解傷害[00ff00]defuse_damage1[-]點，不超過原傷害[00ff00]defuse_damage2%[-]；最高疊加[00ff00]superposemagic1[-]層，持續[00ff00]skill_statetime1/15[-]秒
3449	高級·金鐘罩	增加[00ff00]all_series_resist_v1[-]點全系抗性、[00ff00]all_series_resist_p1%[-]基礎全系抗性與[00ff00]lifereplenish_p1%[-]生命回復效率，增加持續時間[00ff00]add_state_time12/15[-]秒
3451	高級·野蠻衝撞	提高[00ff00]add_usebasedmg_p12[-]%基礎攻擊與[00ff00]add_igdefense_p12%[-]基礎忽閃。命中目標後提高[00ff00]attackspeed_v1[-]點攻擊速度，[00ff00]deadlystrike_p1%[-]基礎會心幾率，[00ff00]deadlystrike_v1[-]點會心一擊，持續[00ff00]skill_statetime1/15[-]秒
3453	高級·降龍棍	提高降龍棍[00ff00]add_usebasedmg_p12%[-]基礎攻擊。增加降龍棍[00ff00]add_deadlystrike_v12[-]點會心一擊，提高[00ff00]add_hurt_r2%[-]造成受傷的幾率與[00ff00]add_hurt_t2/15[-]秒造成受傷的時間。
3455	高級·大力金剛指	遠距離傷害放大[00ff00]add_adddmgbydist2%[-]。穿透攻擊多[00ff00]addms_hittotal_c12[-]名敵人，並對穿透目標提高[00ff00]addpowerwhencol2%[-]基礎攻擊。增加[00ff00]add_hurt_r2%[-]造成受傷的幾率，持續[00ff00]add_hurt_t2/15[-]秒
3457	高級·金剛伏魔	金剛伏魔持續時間增加[00ff00]add_state_time12/15[-]秒，[00ff00]resist_allspecialstate_rate_v1[-]點抗負面效果幾率。提高金剛伏魔化解傷害[00ff00]defuse_damage1[-]點並每[00ff00]recover_life_v2/15[-]秒回復[00ff00]recover_life_v1[-]生命值
3459	高級·十二擒龍手	提高十二擒龍手[00ff00]userdesc_1012/15[-]秒造定身的時間，十二擒龍手冷卻時間減少[00ff00]deccdtime2/15[-]秒。[00ff00]state_forceatk_attack1%[-]幾率嘲諷敵人[00ff00]state_forceatk_attack2/15[-]秒。
3801	冰清玉潤	增加[00ff00]lifecurmax_p1%[-]當前生命，每隔[00ff00]userdesc_1011/15[-]秒清除所有技能冷卻時間
3803	穆如清風	增加[00ff00]enhance_final_damage_p1[-]%最終攻擊，每隔[00ff00]ignoreattackontime1/15[-]秒忽略[00ff00]ignoreattackontime2/15[-]秒攻擊
3804	逆水行舟	增加[00ff00]enhance_final_damage_p1[-]%最終攻擊，每隔[00ff00]userdesc_1011/15[-]秒清除並免疫自身受到的所有屬性與負面效果，持續[00ff00]skill_statetime1/15[-]秒
3806	天地歸心	增加[00ff00]enhance_final_damage_p1[-]%最終攻擊、[00ff00]attackrate_p1%[-]基礎命中、[00ff00]deadlystrike_p1%[-]基礎會心幾率、[00ff00]defense_p1%[-]基礎閃避與[00ff00]all_series_resist_p1%[-]基礎全系抗性
3807	銅膚鐵骨	增加[00ff00]lifecurmax_p1%[-]當前生命與[00ff00]reduce_final_damage_p1[-]%最終傷害抵消
3902	鴻門擺宴	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，附帶[00ff00]state_palsy_attack2/15[-]秒的麻痹效果
3906	寒冰尖刺	每枚尖刺對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
3909	蠍皇蠱	每次毒攻造成[00ff00]dotdamage_wood1%[-]基礎攻擊同時有[00ff00]state_zhican_attack1%[-]幾率造成[00ff00]state_zhican_attack2/15[-]秒致纏，共[00ff00]userdesc_1091[-]次
3914	獄火天焰	每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，共3次
3921	女帝之力	增加[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]all_series_resist_p1%[-]基礎全系抗性與[00ff00]attackspeed_v1[-]點攻擊速度，持續[00ff00]skill_statetime1/15[-]秒；被攻擊時有[00ff00]userdesc_1011%[-]幾率對攻擊者造成[00ff00]state_freeze_attack2/15[-]秒的冰凍效果，觸發間隔[00ff00]userdesc_1021/15[-]秒
4001	唐門暗器	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_wooddamage_v1[-]點木系傷害
4006	纏身刺	造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_wooddamage_v1[-]點木系傷害，同時[00ff00]state_zhican_attack1%[-]造成[00ff00]state_zhican_attack2/15[-]秒致纏與[00ff00]state_fixed_attack1%[-]造成[00ff00]state_fixed_attack2/15[-]秒定身。最多攜帶[00ff00]skill_point1/100[-]個，最多佈置[00ff00]skill_maxmissile1[-]個
4008	暴雨梨花	每次攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_wooddamage_v1[-]點木系傷害。最多累計[00ff00]skill_point1/100[-]次
4010	迷影縱	向目標方向快速移動。升級減少技能冷卻時間
4011	心魄	閃避遠程攻擊幾率：[00ff00]miss_remote_rate1/100[-]%
4012	九宮飛星	每枚飛鏢造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_wooddamage_v1[-]點木系傷害，同時有[00ff00]state_zhican_attack1%[-]幾率附帶[00ff00]state_zhican_attack2/15[-]秒的致纏效果
4015	淬毒術	提升自己[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力與[00ff00]deadlystrike_damage_p1%[-]會心傷害。提升隊友[00ff00]userdesc_1021%[-]會心傷害
4017	高級暗器	提升[唐門暗器][00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_wooddamage_v1[-]點木系傷害
4019	心眼	普通攻擊每次命中獲得[00ff00]ignore_defense_v1[-]點忽略閃避、[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力加成，最多疊加[00ff00]superposemagic1[-]倍
4024	心魔	永久提升[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]lifemax_p1%[-]基礎生命上限、[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]state_zhican_attackrate1[-]點致纏幾率
4027	移形換影	有[00ff00]userdesc_1011%[-]幾率觸發，清除[迷影縱]冷卻時間，減少[纏身刺][00ff00]reduce_cd_time22/15[-]秒、減少[暴雨梨花][00ff00]reduce_cd_time32/15[-]秒、減少[九宮飛星][00ff00]reduce_cd_time42/15[-]秒冷卻時間，觸發間隔[00ff00]userdesc_1021/15[-]秒
4037	纏身刺	提高纏身刺[00ff00]add_usebasedmg_p12%[-]基礎攻擊並延長造成的致纏時間[00ff00]add_zhican_t2/15[-]秒
4038	暴雨梨花	提高暴雨梨花[00ff00]add_usebasedmg_p12%[-]基礎攻擊
4039	迷影縱	每次使用迷影縱後增加自身[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力，持續[00ff00]skill_statetime1/15[-]秒，最多疊加[00ff00]superposemagic1[-]層
4041	九宮飛星	增加九宮飛星[00ff00]add_igdefense_v12[-]點忽閃與[00ff00]add_deadlystrike_v12[-]點會心一擊
4042	中級·纏身刺	提高纏身刺[00ff00]add_usebasedmg_p12%[-]基礎攻擊並延長造成的致纏時間[00ff00]add_zhican_t2/15[-]秒，最多佈置數增加[00ff00]add_skill_max_ms12[-]個
4043	中級·暴雨梨花	提高暴雨梨花[00ff00]add_usebasedmg_p12%[-]基礎攻擊。增加[00ff00]add_igdefense_v12[-]點忽閃與[00ff00]add_deadlystrike_v12[-]點會心一擊
4044	中級·迷影縱	每次使用迷影縱後增加自身[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力，持續[00ff00]skill_statetime1/15[-]秒，最多疊加[00ff00]superposemagic1[-]層。有[00ff00]userdesc_1011%[-]幾率獲得免疫屬性狀態的效果，持續[00ff00]userdesc_1021/15[-]秒
4047	中級·九宮飛星	增加九宮飛星[00ff00]add_igdefense_v12[-]點忽閃與[00ff00]add_deadlystrike_v12[-]點會心一擊。減少九宮飛星冷卻時間[00ff00]deccdtime2/15[-]秒
4052	高級·纏身刺	提高纏身刺[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_deadlystrike_v12[-]點會心一擊，延長造成的致纏時間[00ff00]add_zhican_t2/15[-]秒，最多佈置數增加[00ff00]add_skill_max_ms12[-]個
4054	高級·暴雨梨花	提高暴雨梨花[00ff00]add_usebasedmg_p12%[-]基礎攻擊。增加[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_deadlystrike_v12[-]點會心一擊與[00ff00]userdesc_1012/100[-]次累計使用次數
4056	高級·迷影縱	每次使用迷影縱後增加自身[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力與[00ff00]defense_v1[-]點閃避值，持續[00ff00]skill_statetime1/15[-]秒，最多疊加[00ff00]superposemagic1[-]層。有[00ff00]userdesc_1011%[-]幾率獲得免疫屬性狀態的效果，持續[00ff00]userdesc_1021/15[-]秒
4059	高級·九宮飛星	增加九宮飛星[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_deadlystrike_v12[-]點會心一擊與[00ff00]add_usebasedmg_p12%[-]基礎攻擊。減少九宮飛星冷卻時間[00ff00]deccdtime2/15[-]秒
4060	追星逐電	造成會心時，有[00ff00]state_fixed_attack1%[-]幾率造成[00ff00]state_fixed_attack2/15[-]秒定身
4101	崑崙劍法	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害
4106	仙人指路	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害，附帶[00ff00]state_stun_attack2/15[-]秒的眩暈效果
4108	混沌劍陣	每半秒對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害，持續8秒
4110	嘯風三連擊	每道風對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害，並有[00ff00]state_stun_attack1%[-]幾率造成眩暈，持續[00ff00]state_stun_attack2/15[-]秒
4111	醉仙錯骨	永久提升自己[00ff00]attackspeed_v1[-]攻擊速度與[00ff00]state_slowall_resistrate1[-]點抗遲緩幾率
4112	雷動九天	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害，每次傷害增加[00ff00]ms_powerwhencol1[-]%基礎攻擊，眩暈第一個目標[00ff00]state_stun_attack2/15[-]秒
4115	禦風行	永久提升自己[00ff00]runspeed_v1[-]移動速度與[00ff00]defense_p1%[-]基礎閃避
4116	高級劍法	提升[崑崙劍法][00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害並提高自身[00ff00]state_stun_attackrate1[-]點眩暈的幾率
4118	混元乾坤	普通攻擊每次命中偷取[00ff00]defense_v1[-]點閃避值，最多疊加[00ff00]superposemagic1[-]倍，持續[00ff00]userdesc_1011/15[-]秒
4124	霜傲崑崙	永久提升[00ff00]lifemax_p1%[-]基礎生命上限、[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]state_stun_attackrate1[-]點眩暈幾率
4130	禦雷訣	觸發幾率[00ff00]userdesc_1011%[-]，造成[00ff00]state_stun_attack2/15[-]秒的眩暈效果。觸發間隔[00ff00]userdesc_1021/15[-]秒
4133	仙人指路	增加[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]deadlystrike_p1%[-]基礎會心幾率，持續[00ff00]skill_statetime1/15[-]秒
4135	嘯風三連擊	提高嘯風三連擊[00ff00]add_usebasedmg_p12%[-]基礎攻擊
4136	混沌劍陣	延長混沌劍陣[00ff00]addms_life12/15[-]秒。增加[00ff00]runspeed_v1[-]點移動速度，持續[00ff00]skill_statetime1/15[-]秒
4138	雷動九天	提高雷動九天[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_igdefense_v12[-]點忽閃
4139	中級·仙人指路	提高仙人指路[00ff00]add_stun_t2/15[-]秒眩暈時間。增加[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]deadlystrike_p1%[-]基礎會心幾率，持續[00ff00]skill_statetime1/15[-]秒
4141	中級·嘯風三連擊	提高嘯風三連擊[00ff00]add_usebasedmg_p12%[-]基礎攻擊。增加嘯風三連擊[00ff00]add_igdefense_v12[-]點忽閃並提高[00ff00]add_stun_r2%[-]眩暈幾率、[00ff00]add_stun_t2/15[-]秒眩暈時間
4142	中級·混沌劍陣	延長混沌劍陣[00ff00]addms_life12/15[-]秒。增加[00ff00]runspeed_v1[-]點移動速度、[00ff00]resist_allseriesstate_rate_v1[-]點抗屬性效果幾率與[00ff00]resist_allspecialstate_rate_v1[-]點抗負面效果幾率，持續[00ff00]skill_statetime1/15[-]秒
4144	中級·雷動九天	提高雷動九天[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_igdefense_v12[-]點忽閃。減少雷動九天冷卻時間[00ff00]deccdtime2/15[-]秒
4145	高級·仙人指路	提高仙人指路[00ff00]add_stun_t2/15[-]秒眩暈時間與[00ff00]add_usebasedmg_p12%[-]基礎攻擊。增加[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]deadlystrike_p1%[-]基礎會心幾率，持續[00ff00]skill_statetime1/15[-]秒
4147	高級·嘯風三連擊	提高嘯風三連擊[00ff00]add_usebasedmg_p12%[-]基礎攻擊。增加嘯風三連擊[00ff00]add_igdefense_v12[-]點忽閃並提高[00ff00]add_stun_r2%[-]眩暈幾率、[00ff00]add_stun_t2/15[-]秒眩暈時間與[00ff00]add_deadlystrike_v11[-]點會心一擊
4149	高級·混沌劍陣	提高混沌劍陣[00ff00]add_usebasedmg_p12%[-]基礎攻擊。延長混沌劍陣[00ff00]addms_life12/15[-]秒。增加[00ff00]runspeed_v1[-]點移動速度、[00ff00]resist_allseriesstate_rate_v1[-]點抗屬性效果幾率與[00ff00]resist_allspecialstate_rate_v1[-]點抗負面效果幾率，持續[00ff00]skill_statetime1/15[-]秒
4151	高級·雷動九天	提高雷動九天[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_igdefense_v12[-]點忽閃。減少雷動九天冷卻時間[00ff00]deccdtime2/15[-]秒，增加第一下[00ff00]add_stun_t2/15[-]秒眩暈時間
4152	天清地濁	周圍每多一個敵人，自動提升[00ff00]defense_p1%[-]基礎閃避、[00ff00]attackspeed_v1[-]點攻擊速度、[00ff00]state_stun_attackrate1[-]點造成眩暈幾率與[00ff00]state_stun_attacktime1[-]點造成眩暈時間，最多疊加[00ff00]add_mult_proc_sate12[-]倍
4201	丐幫掌法	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_firedamage_v1[-]點火系傷害
4206	亢龍有悔	每條龍對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_firedamage_v1[-]點火系傷害，同時附帶[00ff00]state_palsy_attack2/15[-]秒的麻痹效果。使用次數最多累計[00ff00]skill_point1/100[-]次
4208	困龍功	每次攻擊對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_firedamage_v1[-]點火系傷害，同時有[00ff00]state_palsy_attack1%[-]幾率分別造成[00ff00]state_palsy_attack2/15[-]秒麻痹與定身
4211	醉蝶狂舞	提升[00ff00]runspeed_v1[-]點移動速度和[00ff00]defense_p1%[-]基礎閃避，持續[00ff00]skill_statetime1/15[-]秒
4212	化險為夷	永久提升[00ff00]lifemax_p1%[-]基礎生命上限、[00ff00]runspeed_v1[-]點移動速度和[00ff00]defense_p1%[-]基礎閃避
4213	龍戰於野	每次攻擊對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_firedamage_v1[-]點火系傷害，並額外造成[00ff00]dotdamage_maxlife_p1%[-]生命傷害，最多不超過[00ff00]dotdamage_maxlife_p3[-]點生命值
4218	滑不溜手	周圍每多一個敵人，自動提升[00ff00]defense_v1[-]點閃避值，最多疊加[00ff00]add_mult_proc_sate12[-]倍
4220	高級掌法	提升[丐幫掌法][00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_firedamage_v1[-]點火系傷害與[00ff00]add_att_speed12[-]點攻擊速度
4222	游龍決	每次回復[00ff00]recover_life_p1%[-]生命。提升[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力，最多疊加[00ff00]superposemagic1[-]倍，持續[00ff00]userdesc_1011/15[-]秒，觸發間隔[00ff00]userdesc_1021/15[-]秒
4225	金蟬脫殼	有[00ff00]userdesc_1011%[-]幾率清除屬性效果、負面效果並觸發技能[醉蝶狂舞]，觸發間隔[00ff00]userdesc_1021/15[-]秒
4228	天下無狗	永久提升[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]lifemax_p1%[-]基礎生命上限、[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]state_palsy_attackrate1[-]點麻痹幾率
4229	偷天換日	有[00ff00]userdesc_1021%[-]幾率偷取[00ff00]stealstate_type2[-]個增益效果，持續[00ff00]skill_stealstate_time1/15[-]秒，觸發間隔[00ff00]userdesc_1011/15[-]秒
4238	亢龍有悔	提高亢龍有悔[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_attackrating_v12[-]點命中
4239	困龍功	增加困龍功造成定身[00ff00]add_fixed_t2/15[-]秒
4240	醉蝶狂舞	提升醉蝶狂舞[00ff00]defense_p1%[-]基礎閃避值與[00ff00]runspeed_v1[-]點移動速度
4242	龍戰於野	提高[00ff00]add_usebasedmg_p12%[-]基礎攻擊
4243	中級·亢龍有悔	提高亢龍有悔[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_attackrating_v12[-]點命中，增加[00ff00]add_skill_point12/100[-]次累計使用次數
4244	中級·困龍功	增加困龍功造成定身[00ff00]add_fixed_t2/15[-]秒，減少冷卻時間[00ff00]deccdtime2/15[-]秒
4245	中級·醉蝶狂舞	提升醉蝶狂舞[00ff00]defense_p1%[-]基礎閃避值與[00ff00]runspeed_v1[-]點移動速度，延長醉蝶狂舞持續時間[00ff00]add_state_time12/15[-]秒
4247	中級·龍戰於野	提高[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_deadlystrike_v12[-]點會心一擊
4248	高級·亢龍有悔	提高亢龍有悔[00ff00]add_usebasedmg_p12%[-]基礎攻擊、[00ff00]add_attackrating_v12[-]點命中與[00ff00]add_palsy_r2%[-]麻痹幾率，增加[00ff00]add_skill_point12/100[-]次累計使用次數
4249	高級·困龍功	增加困龍功造成定身[00ff00]add_fixed_t2/15[-]秒，減少冷卻時間[00ff00]deccdtime2/15[-]秒；減少敵人[00ff00]all_series_resist_p1%[-]基礎全系抗性，持續[00ff00]userdesc_1011/15[-]秒
4251	高級·醉蝶狂舞	提升醉蝶狂舞[00ff00]defense_p1%[-]基礎閃避值與[00ff00]runspeed_v1[-]點移動速度，延長醉蝶狂舞持續時間[00ff00]add_state_time12/15[-]秒，同時每隔[00ff00]vitality_recover_life2/15[-]秒，回復[00ff00]體質*vitality_recover_life1%[-]點當前生命
4253	高級·龍戰於野	提高[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_deadlystrike_v12[-]點會心一擊，有[00ff00]rand_ignoreskill1%[-]幾率清除[00ff00]rand_ignoreskill2[-]個增益效果
4301	五毒笛咒	每次毒攻造成[00ff00]dotdamage_wood1%[-]基礎攻擊 + [00ff00]dotdamage_wood2[-]點木系傷害，共[00ff00]userdesc_1091[-]次
4309	陰風蝕骨	有[00ff00]state_zhican_attack1%[-]幾率造成[00ff00]state_zhican_attack2/15[-]秒致纏；每次毒攻造成[00ff00]dotdamage_wood1%[-]基礎攻擊 + [00ff00]dotdamage_wood2[-]點木系傷害，共[00ff00]userdesc_1091[-]次
4311	召喚毒蟲	毒蟲的生命值=主角生命值*[00ff00]callnpc_life2%[-]，攻擊力=主角攻擊力*[00ff00]callnpc_damage2%[-]。靈蛇[00ff00]userdesc_1011%[-]幾率造成[00ff00]userdesc_1012/15[-]秒致纏，碧蟾降目標[00ff00]userdesc_1021[-]點木抗，赤蠍造成會心一擊，風蜈降目標[00ff00]userdesc_1041[-]點閃避，墨蛛造成[00ff00]userdesc_1051[-]次毒攻
4334	迷心蠱	每次毒攻造成[00ff00]dotdamage_wood1%[-]基礎攻擊 + [00ff00]dotdamage_wood2[-]點木系傷害，共[00ff00]userdesc_1091[-]次；受到毒攻傷害提升[00ff00]recdot_wood_p1%[-]並且每半秒有[00ff00]state_zhican_attack1%[-]幾率造成[00ff00]state_zhican_attack2/15[-]秒致纏，持續[00ff00]skill_statetime1/15[-]秒
4338	馭毒術	提升[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力，毒攻對護盾的傷害提高[00ff00]add_dotdshield_p2%[-]
4339	萬蠱蝕心	造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_wooddamage_v1[-]點木系傷害，並以[00ff00]receive_dot_alldmg1%[-]的傷害比例引爆敵人身上[00ff00]receive_dot_alldmg3%[-]的毒傷，同時有[00ff00]state_zhican_attack1%[-]幾率造成[00ff00]state_zhican_attack2/15[-]秒致纏
4341	百毒穿心	提升自己[00ff00]deadlystrike_p1%[-]基礎會心幾率。提升隊友[00ff00]userdesc_1011%[-]基礎會心幾率
4343	高級笛咒	提升[五毒笛咒]每次毒攻[00ff00]userdesc_1011/10%[-]基礎攻擊 + [00ff00]userdesc_1012[-]點木系傷害
4345	無形蠱	有[00ff00]userdesc_1011%[-]幾率觸發，對目標毒攻造成[00ff00]dotdamage_wood1%[-]基礎攻擊 + [00ff00]dotdamage_wood2[-]點木系傷害，共[00ff00]userdesc_1091[-]次，觸發間隔[00ff00]userdesc_1021/15[-]秒
4347	回魂秘咒	有[00ff00]userdesc_1011%[-]幾率觸發，持續[00ff00]skill_statetime1/15[-]秒，觸發間隔[00ff00]userdesc_1021/15[-]秒
4349	萬毒心法	永久提升[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]lifemax_p1%[-]基礎生命上限、[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]state_zhican_attackrate1[-]點致纏幾率
4350	五毒奇經	有[00ff00]userdesc_1011%[-]幾率傳染[00ff00]infect_dot_dmg1%[-]毒傷於附近[00ff00]infect_dot_dmg3[-]人，觸發間隔[00ff00]userdesc_1021/15[-]秒
4362	陰風蝕骨	增加陰風蝕骨[00ff00]add_igdefense_v12[-]點忽閃與[00ff00]add_attackrating_v12[-]點命中
4363	召喚毒蟲	提高毒蟲血量[00ff00]addcall_npclife2%[-]與攻擊力[00ff00]addcall_npcdmg2%[-]
4364	迷心蠱	迷心蠱使目標受到毒攻傷害提升[00ff00]add_recdot_type_p2%[-]
4365	萬蠱蝕心	提高毒攻[00ff00]add_usebasedmg_p12%[-]基礎攻擊
4366	中級·陰風蝕骨	增加陰風蝕骨[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_attackrating_v12[-]點命中與[00ff00]add_dotdamage_wood2%[-]基礎毒攻
4367	中級·召喚毒蟲	提高毒蟲血量[00ff00]addcall_npclife2%[-]與攻擊力[00ff00]addcall_npcdmg2%[-]，減少冷卻時間[00ff00]deccdtime2/15[-]秒
4368	中級·迷心蠱	迷心蠱使目標受到毒攻傷害提升[00ff00]add_recdot_type_p2%[-]，延長迷心蠱[00ff00]add_state_time12/15[-]秒，增加[00ff00]userdesc_1091[-]次毒攻
4369	中級·萬蠱蝕心	提高毒攻[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_recdot_alldmg12%[-]引爆比例
4370	高級·陰風蝕骨	增加陰風蝕骨[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_attackrating_v12[-]點命中與[00ff00]add_dotdamage_wood2%[-]基礎毒攻，使用陰風蝕骨時有[00ff00]userdesc_1011%[-]幾率獲得[00ff00]attackspeed_v1[-]點攻擊速度，持續[00ff00]skill_statetime1/15[-]秒
4372	高級·召喚毒蟲	提高毒蟲血量[00ff00]addcall_npclife2%[-]與攻擊力[00ff00]addcall_npcdmg2%[-]，減少冷卻時間[00ff00]deccdtime2/15[-]秒；提高靈蛇技能[00ff00]add_zhican_r2%[-]致纏幾率與[00ff00]add_zhican_t2/15[-]秒致纏時間，提高碧蟾技能減敵人[00ff00]wood_resist_v1[-]點木抗，提高赤蠍技能[00ff00]add_usebasedmg_p12%[-]點基礎攻擊，提高風蜈技能減敵人[00ff00]userdesc_1011[-]點閃避，提高墨蛛技能[00ff00]userdesc_1022%[-]基礎毒攻
4380	高級·迷心蠱	迷心蠱使目標受到毒攻傷害提升[00ff00]add_recdot_type_p2%[-]，延長迷心蠱持續時間[00ff00]add_state_time12/15[-]秒，增加[00ff00]userdesc_1091[-]次毒攻，迷心蠱使目標技能冷卻時間增加[00ff00]allfactionskill_cd1/15[-]秒
