SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	Icon	IconAtlas	WaitTime	ChildID	MissileForm	ChildCount	MSGenerate	MSGenerateParam	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	StatePriority	StateType	StateTime	StartSkillID	HitSkillID	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	IsMelee	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible
3441	輕功	崑崙手動輕功	1	1		Skill_Dodge	UI/Atlas/SkillIcon/SkillIcon.prefab												60			29	3441	0	0.2					0					1600	empty			40	向上的初始速度	800		800														[主動技] 體迅飛鳧，飄忽若神。使用輕功，可以快速移動，在戰鬥中可以躲避攻擊								-1|20|90			70					1				1	1	
3442	崑崙變身輕功		1	1		SkillUsual													60			29	3441	0	0.2					0					1600	empty			30	向上的初始速度	800		800																						-1|20|90			70					1	1					
3445	高級·血戰八方	高級秘笈	3			Tianwang_bd06	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_high_qgbh																	1	1			效果：提高[8dccf7]<血戰八方>[-]的傷害威力。增加該技能忽閃、會心效果與旋轉時的移動速度													1									
3446	高級·血戰八方_子	高級秘笈	2			Tianwang_bd06	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	3446							0					1000	book_tw_high_qgbh_child																	1	1			[被動輔助]													1									
3447	高級·霸王怒吼	高級秘笈	3			Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_high_bdrs																	1	1			效果：提高[8dccf7]<霸王怒吼>[-]的傷害威力與造成受傷的幾率和時間。當使用[8dccf7]<霸王怒吼>[-]每擊中一個目標，自身疊加1層化解傷害效果													1									
3448	高級·霸王怒吼_子	高級秘笈	2			Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1			3448	"buff_attack,stealbuff"			0					1000	book_tw_high_bdrs_child																	1	1			[被動輔助]													1									
3449	高級·金鐘罩	高級秘笈	3			Tw_mj02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_high_jzz																	1	1			效果：提升[8dccf7]<金鐘罩>[-]的全系抗性、生命回復效率與持續時間													1									
3450	高級·金鐘罩_子	高級秘笈	2			Tw_mj02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1	1			3450	"buff_attack,stealbuff"			0					1000	book_tw_high_jzz_child																	1	1			[主動技]  短時間內大幅提升自己的全系抗性與抗屬性效果機率值，並恢復少量生命值				1									1			1						
3451	高級·野蠻衝撞	高級秘笈	3			Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_high_tgzq																	1	1			效果：提高[8dccf7]<野蠻衝撞>[-]傷害威力與忽閃能力。當使用[8dccf7]<野蠻衝撞>[-]擊中目標後，提高自身的攻擊速度、基礎會心幾率值與會心一擊值													1									
3452	高級·野蠻衝撞_子	高級秘笈	2			Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1			3452	"buff_attack,stealbuff"			0					1000	book_tw_high_tgzq_child																	1	1			[被動輔助]													1									
3453	高級·降龍棍	高級秘笈	3			Sl_mj01	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	1					pass			0						book_sl_high_forxlg																	7	1			效果：提高[8dccf7]<降龍棍>[-]傷害威力、造成的會心效果、受傷幾率與受傷時間													1									
3455	高級·大力金剛指	高級秘笈	3			Sl_mj02	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	1					pass			0						book_sl_high_fordljgz																	7	1			效果：提升[8dccf7]<大力金剛指>[-]遠距離攻擊的威力。提高[8dccf7]<大力金剛指>[-]傷害威力並可穿透攻擊，增加造成受傷效果的效果													1									
3457	高級·金剛伏魔	高級秘笈	3			Sl_mj03	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	1					pass			0						book_sl_high_forjgfm																	7	1			效果：增加[8dccf7]<金剛伏魔>[-]的持續時間與抗負面效果的幾率。提高[8dccf7]<金剛伏魔>[-]化解傷害的能力並回復生命													1									
3458	高級·金剛伏魔_子	高級秘笈	2			Sl_mj03	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	16	1			3458	"buff_attack,stealbuff"			0					1000	book_sl_high_forjgfm_child																	7	1							1									1			1						
3459	高級·十二擒龍手	高級秘笈	3			Sl_mj04	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	1					pass			0						book_sl_high_forseql																	7	1			效果：提高[8dccf7]<十二擒龍手>[-]造定身的時間。減少[8dccf7]<十二擒龍手>[-]冷卻時間。嘲諷被[8dccf7]<十二擒龍手>[-]擊中的目標，使目標以普攻攻擊你													1									
3460	高級·十二擒龍手_子	高級秘笈	5		2	Sl_mj04	UI/Atlas/SkillIcon/SL_Skill.prefab	4	297		1							enemy	0		1	16	1							0					1000	book_sl_high_forseql_child																	7	1																1									
3461	丐幫輕功		1	1		SkillUsual													0			29	3461	0	0.2					0					1600	empty			30	向上的初始速度	800		800																						-1|20|90			70											
3462	丐幫過場輕功		1	1		SkillUsual													0			6	3462	0	0					0					1600	empty			20	向上的初始速度																												60											
3463	丐幫城市輕功1段		1	1		SkillUsual													0			29	3461	0	0.2					0					1600	empty			30	向上的初始速度																												60							1				
3464	丐幫城市輕功2段		1	2		SkillUsual													0			33	3464	5						0					5000	empty																																50							1	1			
3465	丐幫城市輕功3段		1	2		SkillUsual													0			6	3462	0						0					10000	empty																																110							1	0			
3466	丐幫輕功落地		1	5		SkillUsual													0			30	3466							0					1600	empty																																			1	1							
3467	輕功	丐幫手動輕功	1	1		Skill_Dodge	UI/Atlas/SkillIcon/SkillIcon.prefab												60			29	3467	0	0.2					0					1600	empty			40	向上的初始速度	800		800														[主動技] 體迅飛鳧，飄忽若神。使用輕功，可以快速移動，在戰鬥中可以躲避攻擊								-1|20|90			70					1				1	1	
3468	丐幫變身輕功		1	1		SkillUsual													60			29	3467	0	0.2					0					1600	empty			30	向上的初始速度	800		800																						-1|20|90			70					1	1					
3469	五毒輕功		1	1		SkillUsual													0			29	3469	0	0.2					0					1600	empty			30	向上的初始速度	800		800																						-1|20|90			70											
3470	五毒過場輕功		1	1		SkillUsual													0			6	3470	0	0					0					1600	empty			20	向上的初始速度																												60											
3471	五毒城市輕功1段		1	1		SkillUsual													0			29	3469	0	0.2					0					1600	empty			30	向上的初始速度																												60							1				
3472	五毒城市輕功2段		1	1		SkillUsual													0			33	3472							0					1600	empty			20	向上的初始速度																												60											
3473	五毒城市輕功3段		1	2		SkillUsual													0			6	3470							0					1600	empty																																110							1				
3474	五毒輕功落地		1	5		SkillUsual													0			30	3474							0					1600	empty																																			1	1							
3475	輕功	五毒手動輕功	1	1		Skill_Dodge	UI/Atlas/SkillIcon/SkillIcon.prefab												60			29	3475	0	0.2					0					1600	empty			40	向上的初始速度	800		800														[主動技] 體迅飛鳧，飄忽若神。使用輕功，可以快速移動，在戰鬥中可以躲避攻擊								-1|20|90			70					1				1	1	
3476	五毒變身輕功		1	1		SkillUsual													60			29	3475	0	0.2					0					1600	empty			30	向上的初始速度	800		800																						-1|20|90			70					1	1					
3477	丐幫掌法	新手副本	5		2	GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4201		1							enemy	0	1	4	16	3477				attack_fire			0					250	newrole_gb_pg1																	11	1			[普通攻擊]  丐幫基礎掌法。近距離攻擊目標，對身前小範圍造成傷害													1				1					
3478	丐幫掌法2	新手副本	5		2	GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4202		1							enemy	0	1	4	17	3478				attack_fire			0					250	newrole_gb_pg2																	11	1	1		[普通攻擊]  丐幫基礎掌法。近距離攻擊目標，對身前小範圍造成傷害													1				1					
3479	丐幫掌法3	新手副本	5		2	GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4203		1							enemy	0	1	4	18	3479				attack_fire			0					250	newrole_gb_pg3																	11	1	1		[普通攻擊]  丐幫基礎掌法。近距離攻擊目標，對身前小範圍造成傷害					80001								1				1					
3480	丐幫掌法4	新手副本	5		2	GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4204		1							enemy	0	1	4	18	3479				attack_fire			0					250	newrole_gb_pg4																	11	1	1		[普通攻擊]  丐幫基礎掌法。近距離攻擊目標，對身前小範圍造成傷害					80001								1				1					
3481	丐幫掌法5	新手副本	5		2	GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4205		1							enemy	0	1	4	19	3481				attack_fire			0					250	newrole_gb_pg5																	11	1	1		[普通攻擊]  丐幫基礎掌法。近距離攻擊目標，對身前小範圍造成傷害					80001								1				1					
3482	亢龍有悔	新手副本	5		2	GaibangSkill_02	UI/Atlas/SkillIcon/GB_Skill.prefab		4206	2	3							enemy	225	1	4	21	3482				attack_fire			0	4207				600	newrole_gb_klyh	200	100			5												11	1			[主動技]  身前扇形飛出5條龍，造成穿透傷害並附帶麻痹效果，每名敵人最多受到3條龍的傷害					80001								1			1	1					
3483	困龍功	新手副本	5		1	GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4208		1			3484	15			enemy	375	1	4	22	3483				attack_fire			0	3484			-1	700	newrole_gb_klg																	11	1			[主動技]  朝目標點釋放困龍之火，造成傷害並使其定身或者麻痹													1			1	1					
3484	困龍功_子1	新手副本	5			GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab	3	4209		1							enemy	0	1	4	22	1				attack_fire			0	4210				700	newrole_gb_klg_child																	11	1								80001								1				1					
3485	醉蝶狂舞	新手副本	2			GaibangSkill_05	UI/Atlas/SkillIcon/GB_Skill.prefab											self	450		4	23	3485			4211	buff_attack			0					1000	newrole_gb_zdkw																	11	1			[主動技]  短時間內大幅提升移動速度與閃避能力				1									1			1	1					
3486	龍戰於野	新手副本	5		1	GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4213		1			3487	7			enemy	675	1	4	24	3486				attack_fire			0	3487			-1	700	newrole_gb_lzyy																	11	1			[主動技]  對目標範圍持續造成傷害，並且飛出火球對附近的一名敵人額外造成一次傷害													1			1	1					
3487	龍戰於野_子1	新手副本	5			GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4214		1							enemy	0	1	4	24	1				attack_fire			0					700	newrole_gb_lzyy_child1																	11	1								80002								1				1					
3488	龍戰於野_子2	新手副本	5		1	GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4215		1							enemy	0	1	4	24	1				attack_fire			0					700	empty																	11	1																1				1					
3489	龍戰於野_子3	新手副本	5		1	GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4216		9	2	10					enemy	0		4	24	1				attack_fire			0		3490		-1	700	newrole_gb_lzyy_child3																	11	1							1									1				1					
3490	龍戰於野_子4	新手副本	5			GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4217		1							enemy	0	1	4	24	1				attack_fire			0					700	newrole_gb_lzyy_child4																	11	1								80001								1				1					
3502	雪金針_子	打雪仗	5		2	SkillUsual			3502	7	3							enemy	0	1	1	16	6005							0					700	empty			20															1																				2					
3503	綣雪纏_子	打雪仗	5		2	SkillUsual			3503	7	2							enemy	0	1	1	16	6005							0					700	empty			30															1																				2					
3504	柔雪絆_子	打雪仗	5		2	SkillUsual			3504	7	2							enemy	0	1	1	16	6005							0					700	empty			30															1																				2					
3505	迷魂雪_子	打雪仗	5		2	SkillUsual			3505	7	2							enemy	0	1	1	16	6005							0					700	empty			30															1																				2					
3506	堆雪擊_子	打雪仗	5		2	SkillUsual			3506	7	2							enemy	0	1	1	16	6005							0					700	empty			30															1																				2					
3507	煙花技能1	活動-打年獸	5		2	SkillUsual			3507		1							enemy	30			16	6005							0	3508			-1	200	act_nianshou_yanhua1																		1							1												1						
3508	煙花技能1_特效	活動-打年獸	5		2	SkillUsual			3508		1							enemy	0			16	1							0					200	empty																		1							1												1						
3509	煙花技能2	活動-打年獸	5		2	SkillUsual			3509		1							enemy	30			16	6005							0	3510			-1	200	act_nianshou_yanhua2																		1							1												1						
3510	煙花技能2_特效	活動-打年獸	5		2	SkillUsual			3510		1							enemy	0			16	1							0					200	empty																		1							1												1						
3511	煙花技能3	活動-打年獸	5		2	SkillUsual			3511		1							enemy	30			16	6005							0	3512			-1	200	act_nianshou_yanhua3																		1							1												1						
3512	煙花技能3_特效	活動-打年獸	5		2	SkillUsual			3512		1							enemy	0			16	1							0					200	empty																		1							1												1						
3513	年獸衝撞	活動-打年獸	1	2		SkillUsual			3514									enemy	0			2	3513		15					0					750	empty			5	動作最少幀		到目標點的距離												1								80002						300		1			1			1			
3514	年獸衝撞_子	活動-打年獸	5		1	SkillUsual			3514		1							enemy	0			16	3514							0					750	act_nianshou_chongzhuang																		1								80002								1			1						
3515	年獸衝撞_效果	活動-打年獸	5		2	SkillUsual			3515	3	6							enemy	0			16	1							0					750	empty			100															1																1									
3516	年獸咆哮	活動-打年獸	5		2	SkillUsual			3516		1							enemy	0			17	6005							0	3517				500	act_nianshou_paoxiao																		1																1									
3517	年獸咆哮_效果	活動-打年獸	5		2	SkillUsual			3517	2	3							enemy	0			16	1							0					500	empty					4													1																1									
3518	年獸變羊	活動-打年獸	5		2	SkillUsual		5	3518		1							enemy	0			17	6005							0	3520	3519			500	act_nianshou_bianyang																		1																1									
3519	年獸變羊_子	活動-打年獸	2			SkillUsual												enemy	0			16	1							0					500	act_nianshou_bianyang_child																		1																1									
3520	年獸變羊_特效	活動-打年獸	5		2	SkillUsual			3520		1							enemy	0			16	1							0					500	empty																		1																1									
3521	變羊預警(自身周圍3米)	活動-打年獸	5		2	SkillUsual			3521		1							enemy	0			1	3521							0					400	empty																		1																									
3522	自身周圍圓形半徑3米預警_2秒	活動-打年獸	1	5		SkillUsual												enemy	30			1	3522							0	100			-1	400	empty																		1																									
3523	年獸抗性	活動-打年獸	3			SkillUsual												self	0			1					pass			0						act_nianshou_kangxing																		1																									
3524	藏劍輕功		1	1		SkillUsual													0			29	3524	0	0.2					0					1600	empty			30	向上的初始速度	800		800																						-1|20|90			70											
3525	藏劍過場輕功		1	1		SkillUsual													0			6	3525	0	0					0					1600	empty			20	向上的初始速度																												60											
3526	藏劍城市輕功1段		1	1		SkillUsual													0			29	3524	0	0.2					0					1600	empty			30	向上的初始速度																												60							1				
3527	藏劍城市輕功2段		1	2		SkillUsual													0			33	3527	5						0					1600	empty																																50							1	1			
3528	藏劍城市輕功3段		1	2		SkillUsual													0			6	3525	0						0					1600	empty																																110							1	0			
3529	藏劍輕功落地		1	5		SkillUsual													0			30	3529							0					1600	empty																																			1	1							
3530	輕功	藏劍手動輕功	1	1		Skill_Dodge	UI/Atlas/SkillIcon/SkillIcon.prefab												60			29	3530	0	0.2					0					1600	empty			40	向上的初始速度	800		800														[主動技] 體迅飛鳧，飄忽若神。使用輕功，可以快速移動，在戰鬥中可以躲避攻擊								-1|20|90			70					1				1	1	
3531	藏劍變身輕功		1	1		SkillUsual													60			29	3530	0	0.2					0					1600	empty			30	向上的初始速度	800		800																						-1|20|90			70					1	1					
3532	長歌輕功		1	1		SkillUsual													0			29	3532	0	0.2					0					1600	empty			30	向上的初始速度	800		800																						-1|20|90			70											
3533	長歌過場輕功		1	1		SkillUsual													0			6	3533	0	0					0					1600	empty			20	向上的初始速度																												60											
3534	長歌城市輕功1段		1	1		SkillUsual													0			29	3532	0	0.2					0					1600	empty			30	向上的初始速度																												60							1				
3535	長歌城市輕功2段		1	1		SkillUsual													0			33	3535							0					1600	empty			20	向上的初始速度																												60											
3536	長歌城市輕功3段		1	2		SkillUsual													0			6	3533							0					1600	empty																																110							1				
3537	長歌輕功落地		1	5		SkillUsual													0			30	3537							0					1600	empty																																			1	1							
3538	輕功	長歌手動輕功	1	1		Skill_Dodge	UI/Atlas/SkillIcon/SkillIcon.prefab												60			29	3538	0	0.2					0					1600	empty			40	向上的初始速度	800		800														[主動技] 體迅飛鳧，飄忽若神。使用輕功，可以快速移動，在戰鬥中可以躲避攻擊								-1|20|90			70					1				1	1	
3539	長歌變身輕功		1	1		SkillUsual													60			29	3538	0	0.2					0					1600	empty			30	向上的初始速度	800		800																						-1|20|90			70					1	1					
3540	變身_新郎1	結婚	2			SkillUsual												self	0			16	1							0					1000	marry_change_man1																		1																									
3541	變身_新郎2	結婚	2			SkillUsual												self	0			16	1							0					1000	marry_change_man2																		1																									
3542	變身_新郎3	結婚	2			SkillUsual												self	0			16	1							0					1000	marry_change_man3																		1																									
3543	變身_新娘1	結婚	2			SkillUsual												self	0			16	1							0					1000	marry_change_woman1																		1																									
3544	變身_新娘2	結婚	2			SkillUsual												self	0			16	1							0					1000	marry_change_woman2																		1																									
3545	變身_新娘3	結婚	2			SkillUsual												self	0			16	1							0					1000	marry_change_woman3																		1																									
3546	變身_新娘（蘿莉）1	結婚	2			SkillUsual												self	0			16	1							0					1000	marry_change_loli1																		1																									
3547	變身_新娘（蘿莉）2	結婚	2			SkillUsual												self	0			16	1							0					1000	marry_change_loli2																		1																									
3548	變身_新娘（蘿莉）3	結婚	2			SkillUsual												self	0			16	1							0					1000	marry_change_loli3																		1																									
3549	隱藏名字	結婚	2			SkillUsual												self	0			16	1			3549				0					1000	empty																		1																									
3550	夫妻同心	結婚	2			SkillUsual												self	0			16	1			3550				0					1000	buff_couple																		1																									
3551	新人的祝福	結婚	2			SkillUsual												self	0			16	1			3551				0					1000	buff_couplebless																		1																									
3601	五毒笛咒	新手副本	5		1	WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4301		1							enemy	0	1	2	16	3601			4301	poison			0	4305				650	newrole_wudu_pg1																	12	1			[普通攻擊]  五毒教基本武功。遠距離攻擊目標，對目標及周圍小範圍造成傷害																	1					
3602	五毒笛咒2	新手副本	5		1	WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4302		1							enemy	0	1	2	17	3602			4301	poison			0	4306				650	newrole_wudu_pg2																	12	1	1		[普通攻擊]  五毒教基本武功。遠距離攻擊目標，對目標及周圍小範圍造成傷害																	1					
3603	五毒笛咒3	新手副本	5		1	WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4303		1							enemy	0	1	2	18	3603			4301	poison			0	4307				650	newrole_wudu_pg3																	12	1	1		[普通攻擊]  五毒教基本武功。遠距離攻擊目標，對目標及周圍小範圍造成傷害																	1					
3604	五毒笛咒4	新手副本	5		1	WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4304		1							enemy	0	1	2	19	3604			4301	poison			0	4308				650	newrole_wudu_pg4																	12	1	1		[普通攻擊]  五毒教基本武功。遠距離攻擊目標，對目標及周圍小範圍造成傷害																	1					
3605	陰風蝕骨	新手副本	5		1	WuduSkill_05	UI/Atlas/SkillIcon/WDu_Skill.prefab		4309		1							enemy	225	1	2	21	3605			4301	"poison,attack_wood_special"			0	4310				1000	newrole_wudu_yfsg																	12	1			[主動技]  遠距離攻擊目標，造成小範圍傷害並有概率致纏					80002											1	1					
3606	召喚毒蟲	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	525		2	22	3606				attack_wood			0					1000	newrole_wudu_zhdc																	12	1			[主動技]  隨機召喚靈蛇、碧蟾、赤蠍、風蜈、墨蛛中的一種毒蟲為你戰鬥，每種毒蟲的特殊技能效果均不一樣																1	1					
3607	召喚毒蟲_靈蛇	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0	3608				1000	newrole_wudu_zhdc_ls																	12	1																				1					
3608	召喚毒蟲_靈蛇_子	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0					1000	newrole_wudu_zhdc_ls_child																	12	1																				1					
3609	召喚毒蟲_碧蟾	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0	3610				1000	newrole_wudu_zhdc_bc																	12	1																				1					
3610	召喚毒蟲_碧蟾_子	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0					1000	newrole_wudu_zhdc_bc_child																	12	1																				1					
3611	召喚毒蟲_赤蠍	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0	3612				1000	newrole_wudu_zhdc_cx																	12	1																				1					
3612	召喚毒蟲_赤蠍_子	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0					1000	newrole_wudu_zhdc_cx_child																	12	1																				1					
3613	召喚毒蟲_風蜈	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0	3614				1000	newrole_wudu_zhdc_fw																	12	1																				1					
3614	召喚毒蟲_風蜈_子	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0					1000	newrole_wudu_zhdc_fw_child																	12	1																				1					
3615	召喚毒蟲_墨蜘	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0	3616				1000	newrole_wudu_zhdc_mz																	12	1																				1					
3616	召喚毒蟲_墨蜘_子	新手副本	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0					1000	newrole_wudu_zhdc_mz_child																	12	1																				1					
3617	迷心蠱	新手副本	5		1	WuduSkill_04	UI/Atlas/SkillIcon/WDu_Skill.prefab		4335		1			3619	7			enemy	450		2	23	3617			4301	"poison,attack_wood_special"			0		3618			700	newrole_wudu_mxg																	12	1			[主動技]  給目標敵方上毒並使其提升受到毒攻的傷害效果，迷心蠱持續時間內有幾率造成致纏效果																1	1					
3618	迷心蠱_子1	新手副本	2			WuduSkill_04	UI/Atlas/SkillIcon/WDu_Skill.prefab											enemy	0		2	23	1			4336	poison			0					700	newrole_wudu_mxg_child1																	12	1																				1					
3619	迷心蠱_子2	新手副本	5		1	WuduSkill_04	UI/Atlas/SkillIcon/WDu_Skill.prefab		4337		1							enemy	0		2	23	1				poison			0					700	newrole_wudu_mxg_child2																	12	1																				1					
3620	萬蠱蝕心	新手副本	5		1	WuduSkill_03	UI/Atlas/SkillIcon/WDu_Skill.prefab		4339		1							enemy	675		2	24	3620			4301	"poison,attack_wood_special"			0	3621				1000	newrole_wudu_wgsx																	12	1			[主動技]  遠距離攻擊目標範圍，以一定的傷害比例引爆範圍內中毒敵人的所有毒攻，並有幾率造成致纏					80002											1	1					
3621	萬蠱蝕心_子	新手副本	5		1	WuduSkill_03	UI/Atlas/SkillIcon/WDu_Skill.prefab		4340		1							enemy	0		2	24	1				poison			0	4353				1000	newrole_wudu_wgsx_child																	12	1																				1					
3622	丐幫掌法	隨機秘境	5		2	GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4201		1							enemy	15	1	4	16	3622				attack_fire			0					250	npc_random_60_1																		1			[普通攻擊]  丐幫基礎掌法。近距離攻擊目標，對身前小範圍造成傷害													1									
3623	亢龍有悔	隨機秘境	5		2	GaibangSkill_02	UI/Atlas/SkillIcon/GB_Skill.prefab		4206	2	3							enemy	225	1	4	21	3623				attack_fire			0	4207				600	npc_random_60_2	200	100			5													1			[主動技]  身前扇形飛出5條龍，造成穿透傷害並附帶麻痹效果，每名敵人最多受到3條龍的傷害					80001								1									
3624	困龍功	隨機秘境	5		1	GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab		4208		1			3625	15			enemy	375	1	4	22	3624				attack_fire			0	3625			-1	700	empty																		1			[主動技]  朝目標點釋放困龍之火，造成傷害並使其定身或者麻痹													1									
3625	困龍功_子1	隨機秘境	5			GaibangSkill_04	UI/Atlas/SkillIcon/GB_Skill.prefab	3	4209		1							enemy	0	1	4	22	1				attack_fire			0	4210				700	npc_random_60_3																		1								80001								1									
3626	龍戰於野	隨機秘境	5		1	GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4213		1			3627	7			enemy	675	1	4	24	3626				attack_fire			0	3627			-1	700	empty																		1			[主動技]  對目標範圍持續造成傷害													1									
3627	龍戰於野_子1	隨機秘境	5			GaibangSkill_03	UI/Atlas/SkillIcon/GB_Skill.prefab		4214		1							enemy	0	1	4	24	1				attack_fire			0					700	npc_random_60_4																		1								80002								1									
3628	五毒笛咒	隨機秘境	5		1	WuduSkill_01	UI/Atlas/SkillIcon/WDu_Skill.prefab		4301		1							enemy	15	1	2	16	3628				attack_wood			0	4305				650	npc_random_61_1																		1			[普通攻擊]  五毒教基本武功。遠距離攻擊目標，對目標及周圍小範圍造成傷害																						
3629	陰風蝕骨	隨機秘境	5		1	WuduSkill_05	UI/Atlas/SkillIcon/WDu_Skill.prefab		4309		1							enemy	225	1	2	21	3629				attack_wood			0	4310				1000	npc_random_61_2																		1			[主動技]  遠距離攻擊目標，造成小範圍傷害並有概率致纏					80002																	
3630	召喚毒蟲	隨機秘境	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	525		2	22	3630				attack_wood			0					1000	npc_random_61_3																		1			[主動技]  隨機召喚靈蛇、碧蟾、赤蠍、風蜈、墨蛛中的一種毒蟲為你戰鬥，每種毒蟲的特殊技能效果均不一樣																						
3631	召喚毒蟲_靈蛇	隨機秘境	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0	3632				1000	npc_random_61_3_ls																		1																									
3632	召喚毒蟲_靈蛇_子	隨機秘境	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0					1000	npc_random_61_3_ls_child																		1																									
3633	召喚毒蟲_碧蟾	隨機秘境	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0	3634				1000	npc_random_61_3_bc																		1																									
3634	召喚毒蟲_碧蟾_子	隨機秘境	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0					1000	npc_random_61_3_bc_child																		1																									
3635	召喚毒蟲_赤蠍	隨機秘境	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0	3636				1000	npc_random_61_3_cx																		1																									
3636	召喚毒蟲_赤蠍_子	隨機秘境	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0					1000	npc_random_61_3_cx_child																		1																									
3637	召喚毒蟲_風蜈	隨機秘境	2			WuduSkill_02	UI/Atlas/SkillIcon/WDu_Skill.prefab											self	0		2	22	1				attack_wood			0	3638				1000	npc_random_61_3_fw																		1																									
