ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	Desc
1911	Player/Doodads/weapons/Prefabs/f5_s004_l.prefab	Player/Doodads/weapons/Prefabs/f5_s004_r.prefab	11911	11911	昆仑剑3·偏色2
1912	Player/Doodads/weapons/Prefabs/f5_s004_l.prefab	Player/Doodads/weapons/Prefabs/f5_s004_r.prefab	11912	11912	昆仑剑3·偏色3
1913	Player/Doodads/weapons/Prefabs/f5_s005_l.prefab	Player/Doodads/weapons/Prefabs/f5_s005_r.prefab	11913	11913	昆仑剑4·偏色1
1914	Player/Doodads/weapons/Prefabs/f5_s005_l.prefab	Player/Doodads/weapons/Prefabs/f5_s005_r.prefab	11914	11914	昆仑剑4·偏色2
1915	Player/Doodads/weapons/Prefabs/f5_s005_l.prefab	Player/Doodads/weapons/Prefabs/f5_s005_r.prefab	11915	11915	昆仑剑4·偏色3
1916	Player/Doodads/weapons/Prefabs/f5_s006_l.prefab	Player/Doodads/weapons/Prefabs/f5_s006_r.prefab	11916	11916	昆仑剑5·偏色1
1917	Player/Doodads/weapons/Prefabs/f5_s006_l.prefab	Player/Doodads/weapons/Prefabs/f5_s006_r.prefab	11917	11917	昆仑剑5·偏色2
1918	Player/Doodads/weapons/Prefabs/f5_s006_l.prefab	Player/Doodads/weapons/Prefabs/f5_s006_r.prefab	11918	11918	昆仑剑5·偏色3
1919	Player/Doodads/weapons/Prefabs/f5_s007_l.prefab	Player/Doodads/weapons/Prefabs/f5_s007_r.prefab	11919	11919	昆仑剑6·偏色1
1920	Player/Doodads/weapons/Prefabs/f5_s007_l.prefab	Player/Doodads/weapons/Prefabs/f5_s007_r.prefab	11920	11920	昆仑剑6·偏色2
1921	Player/Doodads/weapons/Prefabs/f5_s007_l.prefab	Player/Doodads/weapons/Prefabs/f5_s007_r.prefab	11921	11921	昆仑剑6·偏色3
1922	Player/Doodads/weapons/Prefabs/f5_s008_l.prefab	Player/Doodads/weapons/Prefabs/f5_s008_r.prefab	11922	11922	昆仑剑7·偏色1
1923	Player/Doodads/weapons/Prefabs/f5_s008_l.prefab	Player/Doodads/weapons/Prefabs/f5_s008_r.prefab	11923	11923	昆仑剑7·偏色2
1924	Player/Doodads/weapons/Prefabs/f5_s008_l.prefab	Player/Doodads/weapons/Prefabs/f5_s008_r.prefab	11924	11924	昆仑剑7·偏色3
1925	Player/Doodads/weapons/Prefabs/f5_s009_l.prefab	Player/Doodads/weapons/Prefabs/f5_s009_r.prefab	11925	11925	昆仑剑8·偏色1
1926	Player/Doodads/weapons/Prefabs/f5_s009_l.prefab	Player/Doodads/weapons/Prefabs/f5_s009_r.prefab	11926	11926	昆仑剑8·偏色2
1927	Player/Doodads/weapons/Prefabs/f5_s009_l.prefab	Player/Doodads/weapons/Prefabs/f5_s009_r.prefab	11927	11927	昆仑剑8·偏色3
1928	Player/Doodads/weapons/Prefabs/f5_s010_l.prefab	Player/Doodads/weapons/Prefabs/f5_s010_r.prefab	11928	11928	昆仑剑9·偏色1
1929	Player/Doodads/weapons/Prefabs/f5_s010_l.prefab	Player/Doodads/weapons/Prefabs/f5_s010_r.prefab	11929	11929	昆仑剑9·偏色2
1930	Player/Doodads/weapons/Prefabs/f5_s010_l.prefab	Player/Doodads/weapons/Prefabs/f5_s010_r.prefab	11930	11930	昆仑剑9·偏色3
1931	Player/Doodads/weapons/Prefabs/f5_s011_l.prefab	Player/Doodads/weapons/Prefabs/f5_s011_r.prefab	11931	11931	昆仑剑10·偏色1
1932	Player/Doodads/weapons/Prefabs/f5_s011_l.prefab	Player/Doodads/weapons/Prefabs/f5_s011_r.prefab	11932	11932	昆仑剑10·偏色2
1933	Player/Doodads/weapons/Prefabs/f5_s011_l.prefab	Player/Doodads/weapons/Prefabs/f5_s011_r.prefab	11933	11933	昆仑剑10·偏色3
1934	Player/Doodads/weapons/Prefabs/f5_s012_l.prefab	Player/Doodads/weapons/Prefabs/f5_s012_r.prefab	11934	11934	昆仑剑11·偏色1
1935	Player/Doodads/weapons/Prefabs/f5_s012_l.prefab	Player/Doodads/weapons/Prefabs/f5_s012_r.prefab	11935	11935	昆仑剑11·偏色2
1936	Player/Doodads/weapons/Prefabs/f5_s012_l.prefab	Player/Doodads/weapons/Prefabs/f5_s012_r.prefab	11936	11936	昆仑剑11·偏色3
2001		Player/Doodads/weapons/Prefabs/m6_h001.prefab		12001	丐帮出生棍·偏色1
2002		Player/Doodads/weapons/Prefabs/m6_h001.prefab		12002	丐帮出生棍·偏色2
2003		Player/Doodads/weapons/Prefabs/m6_h001.prefab		12003	丐帮出生棍·偏色3
2004		Player/Doodads/weapons/Prefabs/m6_h002.prefab		12004	丐帮棍1·偏色1
2005		Player/Doodads/weapons/Prefabs/m6_h002.prefab		12005	丐帮棍1·偏色2
2006		Player/Doodads/weapons/Prefabs/m6_h002.prefab		12006	丐帮棍1·偏色3
2007		Player/Doodads/weapons/Prefabs/m6_h003.prefab		12007	丐帮棍2·偏色1
2008		Player/Doodads/weapons/Prefabs/m6_h003.prefab		12008	丐帮棍2·偏色2
2009		Player/Doodads/weapons/Prefabs/m6_h003.prefab		12009	丐帮棍2·偏色3
2010		Player/Doodads/weapons/Prefabs/m6_h004.prefab		12010	丐帮棍3·偏色1
2011		Player/Doodads/weapons/Prefabs/m6_h004.prefab		12011	丐帮棍3·偏色2
2012		Player/Doodads/weapons/Prefabs/m6_h004.prefab		12012	丐帮棍3·偏色3
2013		Player/Doodads/weapons/Prefabs/m6_h005.prefab		12013	丐帮棍4·偏色1
2014		Player/Doodads/weapons/Prefabs/m6_h005.prefab		12014	丐帮棍4·偏色2
2015		Player/Doodads/weapons/Prefabs/m6_h005.prefab		12015	丐帮棍4·偏色3
2016		Player/Doodads/weapons/Prefabs/m6_h006.prefab		12016	丐帮棍5·偏色1
2017		Player/Doodads/weapons/Prefabs/m6_h006.prefab		12017	丐帮棍5·偏色2
2018		Player/Doodads/weapons/Prefabs/m6_h006.prefab		12018	丐帮棍5·偏色3
2019		Player/Doodads/weapons/Prefabs/m6_h007.prefab		12019	丐帮棍6·偏色1
2020		Player/Doodads/weapons/Prefabs/m6_h007.prefab		12020	丐帮棍6·偏色2
2021		Player/Doodads/weapons/Prefabs/m6_h007.prefab		12021	丐帮棍6·偏色3
2022		Player/Doodads/weapons/Prefabs/m6_h008.prefab		12022	丐帮棍7·偏色1
2023		Player/Doodads/weapons/Prefabs/m6_h008.prefab		12023	丐帮棍7·偏色2
2024		Player/Doodads/weapons/Prefabs/m6_h008.prefab		12024	丐帮棍7·偏色3
2025		Player/Doodads/weapons/Prefabs/m6_h009.prefab		12025	丐帮棍8·偏色1
2026		Player/Doodads/weapons/Prefabs/m6_h009.prefab		12026	丐帮棍8·偏色2
2027		Player/Doodads/weapons/Prefabs/m6_h009.prefab		12027	丐帮棍8·偏色3
2028		Player/Doodads/weapons/Prefabs/m6_h010.prefab		12028	丐帮棍9·偏色1
2029		Player/Doodads/weapons/Prefabs/m6_h010.prefab		12029	丐帮棍9·偏色2
2030		Player/Doodads/weapons/Prefabs/m6_h010.prefab		12030	丐帮棍9·偏色3
2031		Player/Doodads/weapons/Prefabs/m6_h011.prefab		12031	丐帮棍10·偏色1
2032		Player/Doodads/weapons/Prefabs/m6_h011.prefab		12032	丐帮棍10·偏色2
2033		Player/Doodads/weapons/Prefabs/m6_h011.prefab		12033	丐帮棍10·偏色3
2034		Player/Doodads/weapons/Prefabs/m6_h012.prefab		12034	丐帮棍11·偏色1
2035		Player/Doodads/weapons/Prefabs/m6_h012.prefab		12035	丐帮棍11·偏色2
2036		Player/Doodads/weapons/Prefabs/m6_h012.prefab		12036	丐帮棍11·偏色3
2101		Player/Doodads/weapons/Prefabs/f6_h001.prefab		12101	五毒出生笛·偏色1
2102		Player/Doodads/weapons/Prefabs/f6_h001.prefab		12102	五毒出生笛·偏色2
2103		Player/Doodads/weapons/Prefabs/f6_h001.prefab		12103	五毒出生笛·偏色3
2104		Player/Doodads/weapons/Prefabs/f6_h002.prefab		12104	五毒笛1·偏色1
2105		Player/Doodads/weapons/Prefabs/f6_h002.prefab		12105	五毒笛1·偏色2
2106		Player/Doodads/weapons/Prefabs/f6_h002.prefab		12106	五毒笛1·偏色3
2107		Player/Doodads/weapons/Prefabs/f6_h003.prefab		12107	五毒笛2·偏色1
2108		Player/Doodads/weapons/Prefabs/f6_h003.prefab		12108	五毒笛2·偏色2
2109		Player/Doodads/weapons/Prefabs/f6_h003.prefab		12109	五毒笛2·偏色3
2110		Player/Doodads/weapons/Prefabs/f6_h004.prefab		12110	五毒笛3·偏色1
2111		Player/Doodads/weapons/Prefabs/f6_h004.prefab		12111	五毒笛3·偏色2
2112		Player/Doodads/weapons/Prefabs/f6_h004.prefab		12112	五毒笛3·偏色3
2113		Player/Doodads/weapons/Prefabs/f6_h005.prefab		12113	五毒笛4·偏色1
2114		Player/Doodads/weapons/Prefabs/f6_h005.prefab		12114	五毒笛4·偏色2
2115		Player/Doodads/weapons/Prefabs/f6_h005.prefab		12115	五毒笛4·偏色3
2116		Player/Doodads/weapons/Prefabs/f6_h006.prefab		12116	五毒笛5·偏色1
2117		Player/Doodads/weapons/Prefabs/f6_h006.prefab		12117	五毒笛5·偏色2
2118		Player/Doodads/weapons/Prefabs/f6_h006.prefab		12118	五毒笛5·偏色3
2119		Player/Doodads/weapons/Prefabs/f6_h007.prefab		12119	五毒笛6·偏色1
2120		Player/Doodads/weapons/Prefabs/f6_h007.prefab		12120	五毒笛6·偏色2
2121		Player/Doodads/weapons/Prefabs/f6_h007.prefab		12121	五毒笛6·偏色3
2122		Player/Doodads/weapons/Prefabs/f6_h008.prefab		12122	五毒笛7·偏色1
2123		Player/Doodads/weapons/Prefabs/f6_h008.prefab		12123	五毒笛7·偏色2
2124		Player/Doodads/weapons/Prefabs/f6_h008.prefab		12124	五毒笛7·偏色3
2125		Player/Doodads/weapons/Prefabs/f6_h009.prefab		12125	五毒笛8·偏色1
2126		Player/Doodads/weapons/Prefabs/f6_h009.prefab		12126	五毒笛8·偏色2
2127		Player/Doodads/weapons/Prefabs/f6_h009.prefab		12127	五毒笛8·偏色3
2128		Player/Doodads/weapons/Prefabs/f6_h010.prefab		12128	五毒笛9·偏色1
2129		Player/Doodads/weapons/Prefabs/f6_h010.prefab		12129	五毒笛9·偏色2
2130		Player/Doodads/weapons/Prefabs/f6_h010.prefab		12130	五毒笛9·偏色3
2131		Player/Doodads/weapons/Prefabs/f6_h011.prefab		12131	五毒笛10·偏色1
2132		Player/Doodads/weapons/Prefabs/f6_h011.prefab		12132	五毒笛10·偏色2
2133		Player/Doodads/weapons/Prefabs/f6_h011.prefab		12133	五毒笛10·偏色3
2134		Player/Doodads/weapons/Prefabs/f6_h012.prefab		12134	五毒笛11·偏色1
2135		Player/Doodads/weapons/Prefabs/f6_h012.prefab		12135	五毒笛11·偏色2
2136		Player/Doodads/weapons/Prefabs/f6_h012.prefab		12136	五毒笛11·偏色3
2201	Player/Doodads/weapons/Prefabs/m7_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_s001_r.prefab	12201	12201	藏剑出生武器·偏色1
2202	Player/Doodads/weapons/Prefabs/m7_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_s001_r.prefab	12202	12202	藏剑出生武器·偏色2
2203	Player/Doodads/weapons/Prefabs/m7_s001_l.prefab	Player/Doodads/weapons/Prefabs/m7_s001_r.prefab	12203	12203	藏剑出生武器·偏色3
2204	Player/Doodads/weapons/Prefabs/m7_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_s002_r.prefab	12204	12204	藏剑武器1·偏色1
2205	Player/Doodads/weapons/Prefabs/m7_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_s002_r.prefab	12205	12205	藏剑武器1·偏色2
2206	Player/Doodads/weapons/Prefabs/m7_s002_l.prefab	Player/Doodads/weapons/Prefabs/m7_s002_r.prefab	12206	12206	藏剑武器1·偏色3
2207	Player/Doodads/weapons/Prefabs/m7_s003_l.prefab	Player/Doodads/weapons/Prefabs/m7_s003_r.prefab	12207	12207	藏剑武器2·偏色1
2208	Player/Doodads/weapons/Prefabs/m7_s003_l.prefab	Player/Doodads/weapons/Prefabs/m7_s003_r.prefab	12208	12208	藏剑武器2·偏色2
2209	Player/Doodads/weapons/Prefabs/m7_s003_l.prefab	Player/Doodads/weapons/Prefabs/m7_s003_r.prefab	12209	12209	藏剑武器2·偏色3
2210	Player/Doodads/weapons/Prefabs/m7_s004_l.prefab	Player/Doodads/weapons/Prefabs/m7_s004_r.prefab	12210	12210	藏剑武器3·偏色1
2211	Player/Doodads/weapons/Prefabs/m7_s004_l.prefab	Player/Doodads/weapons/Prefabs/m7_s004_r.prefab	12211	12211	藏剑武器3·偏色2
2212	Player/Doodads/weapons/Prefabs/m7_s004_l.prefab	Player/Doodads/weapons/Prefabs/m7_s004_r.prefab	12212	12212	藏剑武器3·偏色3
2213	Player/Doodads/weapons/Prefabs/m7_s005_l.prefab	Player/Doodads/weapons/Prefabs/m7_s005_r.prefab	12213	12213	藏剑武器4·偏色1
2214	Player/Doodads/weapons/Prefabs/m7_s005_l.prefab	Player/Doodads/weapons/Prefabs/m7_s005_r.prefab	12214	12214	藏剑武器4·偏色2
2215	Player/Doodads/weapons/Prefabs/m7_s005_l.prefab	Player/Doodads/weapons/Prefabs/m7_s005_r.prefab	12215	12215	藏剑武器4·偏色3
2216	Player/Doodads/weapons/Prefabs/m7_s006_l.prefab	Player/Doodads/weapons/Prefabs/m7_s006_r.prefab	12216	12216	藏剑武器5·偏色1
2217	Player/Doodads/weapons/Prefabs/m7_s006_l.prefab	Player/Doodads/weapons/Prefabs/m7_s006_r.prefab	12217	12217	藏剑武器5·偏色2
2218	Player/Doodads/weapons/Prefabs/m7_s006_l.prefab	Player/Doodads/weapons/Prefabs/m7_s006_r.prefab	12218	12218	藏剑武器5·偏色3
2219	Player/Doodads/weapons/Prefabs/m7_s007_l.prefab	Player/Doodads/weapons/Prefabs/m7_s007_r.prefab	12219	12219	藏剑武器6·偏色1
2220	Player/Doodads/weapons/Prefabs/m7_s007_l.prefab	Player/Doodads/weapons/Prefabs/m7_s007_r.prefab	12220	12220	藏剑武器6·偏色2
2221	Player/Doodads/weapons/Prefabs/m7_s007_l.prefab	Player/Doodads/weapons/Prefabs/m7_s007_r.prefab	12221	12221	藏剑武器6·偏色3
2222	Player/Doodads/weapons/Prefabs/m7_s008_l.prefab	Player/Doodads/weapons/Prefabs/m7_s008_r.prefab	12222	12222	藏剑武器7·偏色1
2223	Player/Doodads/weapons/Prefabs/m7_s008_l.prefab	Player/Doodads/weapons/Prefabs/m7_s008_r.prefab	12223	12223	藏剑武器7·偏色2
2224	Player/Doodads/weapons/Prefabs/m7_s008_l.prefab	Player/Doodads/weapons/Prefabs/m7_s008_r.prefab	12224	12224	藏剑武器7·偏色3
2225	Player/Doodads/weapons/Prefabs/m7_s009_l.prefab	Player/Doodads/weapons/Prefabs/m7_s009_r.prefab	12225	12225	藏剑武器8·偏色1
2226	Player/Doodads/weapons/Prefabs/m7_s009_l.prefab	Player/Doodads/weapons/Prefabs/m7_s009_r.prefab	12226	12226	藏剑武器8·偏色2
2227	Player/Doodads/weapons/Prefabs/m7_s009_l.prefab	Player/Doodads/weapons/Prefabs/m7_s009_r.prefab	12227	12227	藏剑武器8·偏色3
2228	Player/Doodads/weapons/Prefabs/m7_s010_l.prefab	Player/Doodads/weapons/Prefabs/m7_s010_r.prefab	12228	12228	藏剑武器9·偏色1
2229	Player/Doodads/weapons/Prefabs/m7_s010_l.prefab	Player/Doodads/weapons/Prefabs/m7_s010_r.prefab	12229	12229	藏剑武器9·偏色2
2230	Player/Doodads/weapons/Prefabs/m7_s010_l.prefab	Player/Doodads/weapons/Prefabs/m7_s010_r.prefab	12230	12230	藏剑武器9·偏色3
2231	Player/Doodads/weapons/Prefabs/m7_s011_l.prefab	Player/Doodads/weapons/Prefabs/m7_s011_r.prefab	12231	12231	藏剑武器10·偏色1
2232	Player/Doodads/weapons/Prefabs/m7_s011_l.prefab	Player/Doodads/weapons/Prefabs/m7_s011_r.prefab	12232	12232	藏剑武器10·偏色2
2233	Player/Doodads/weapons/Prefabs/m7_s011_l.prefab	Player/Doodads/weapons/Prefabs/m7_s011_r.prefab	12233	12233	藏剑武器10·偏色3
2234	Player/Doodads/weapons/Prefabs/m7_s012_l.prefab	Player/Doodads/weapons/Prefabs/m7_s012_r.prefab	12234	12234	藏剑武器11·偏色1
2235	Player/Doodads/weapons/Prefabs/m7_s012_l.prefab	Player/Doodads/weapons/Prefabs/m7_s012_r.prefab	12235	12235	藏剑武器11·偏色2
2236	Player/Doodads/weapons/Prefabs/m7_s012_l.prefab	Player/Doodads/weapons/Prefabs/m7_s012_r.prefab	12236	12236	藏剑武器11·偏色3
2301		Player/Doodads/weapons/Prefabs/f7_s001.prefab		12301	长歌出生武器·偏色1
2302		Player/Doodads/weapons/Prefabs/f7_s001.prefab		12302	长歌出生武器·偏色2
2303		Player/Doodads/weapons/Prefabs/f7_s001.prefab		12303	长歌出生武器·偏色3
2304		Player/Doodads/weapons/Prefabs/f7_s002.prefab		12304	长歌武器1·偏色1
2305		Player/Doodads/weapons/Prefabs/f7_s002.prefab		12305	长歌武器1·偏色2
2306		Player/Doodads/weapons/Prefabs/f7_s002.prefab		12306	长歌武器1·偏色3
2307		Player/Doodads/weapons/Prefabs/f7_s003.prefab		12307	长歌武器2·偏色1
2308		Player/Doodads/weapons/Prefabs/f7_s003.prefab		12308	长歌武器2·偏色2
2309		Player/Doodads/weapons/Prefabs/f7_s003.prefab		12309	长歌武器2·偏色3
2310		Player/Doodads/weapons/Prefabs/f7_s004.prefab		12310	长歌武器3·偏色1
2311		Player/Doodads/weapons/Prefabs/f7_s004.prefab		12311	长歌武器3·偏色2
2312		Player/Doodads/weapons/Prefabs/f7_s004.prefab		12312	长歌武器3·偏色3
2313		Player/Doodads/weapons/Prefabs/f7_s005.prefab		12313	长歌武器4·偏色1
2314		Player/Doodads/weapons/Prefabs/f7_s005.prefab		12314	长歌武器4·偏色2
2315		Player/Doodads/weapons/Prefabs/f7_s005.prefab		12315	长歌武器4·偏色3
2316		Player/Doodads/weapons/Prefabs/f7_s006.prefab		12316	长歌武器5·偏色1
2317		Player/Doodads/weapons/Prefabs/f7_s006.prefab		12317	长歌武器5·偏色2
2318		Player/Doodads/weapons/Prefabs/f7_s006.prefab		12318	长歌武器5·偏色3
2319		Player/Doodads/weapons/Prefabs/f7_s007.prefab		12319	长歌武器6·偏色1
2320		Player/Doodads/weapons/Prefabs/f7_s007.prefab		12320	长歌武器6·偏色2
2321		Player/Doodads/weapons/Prefabs/f7_s007.prefab		12321	长歌武器6·偏色3
2322		Player/Doodads/weapons/Prefabs/f7_s008.prefab		12322	长歌武器7·偏色1
2323		Player/Doodads/weapons/Prefabs/f7_s008.prefab		12323	长歌武器7·偏色2
2324		Player/Doodads/weapons/Prefabs/f7_s008.prefab		12324	长歌武器7·偏色3
2325		Player/Doodads/weapons/Prefabs/f7_s009.prefab		12325	长歌武器8·偏色1
2326		Player/Doodads/weapons/Prefabs/f7_s009.prefab		12326	长歌武器8·偏色2
2327		Player/Doodads/weapons/Prefabs/f7_s009.prefab		12327	长歌武器8·偏色3
2328		Player/Doodads/weapons/Prefabs/f7_s010.prefab		12328	长歌武器9·偏色1
2329		Player/Doodads/weapons/Prefabs/f7_s010.prefab		12329	长歌武器9·偏色2
2330		Player/Doodads/weapons/Prefabs/f7_s010.prefab		12330	长歌武器9·偏色3
2331		Player/Doodads/weapons/Prefabs/f7_s011.prefab		12331	长歌武器10·偏色1
2332		Player/Doodads/weapons/Prefabs/f7_s011.prefab		12332	长歌武器10·偏色2
2333		Player/Doodads/weapons/Prefabs/f7_s011.prefab		12333	长歌武器10·偏色3
2334		Player/Doodads/weapons/Prefabs/f7_s012.prefab		12334	长歌武器11·偏色1
2335		Player/Doodads/weapons/Prefabs/f7_s012.prefab		12335	长歌武器11·偏色2
2336		Player/Doodads/weapons/Prefabs/f7_s012.prefab		12336	长歌武器11·偏色3
2401	Player/Doodads/weapons/Prefabs/m3_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_s001_R.prefab	12401	12401	15门派出生武器·偏色1
2402	Player/Doodads/weapons/Prefabs/m3_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_s001_R.prefab	12402	12402	15门派出生武器·偏色2
2403	Player/Doodads/weapons/Prefabs/m3_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_s001_R.prefab	12403	12403	15门派出生武器·偏色3
2404	Player/Doodads/weapons/Prefabs/m3_s006_L.prefab	Player/Doodads/weapons/Prefabs/m3_s006_R.prefab	12404	12404	15门派武器1·偏色1
2405	Player/Doodads/weapons/Prefabs/m3_s006_L.prefab	Player/Doodads/weapons/Prefabs/m3_s006_R.prefab	12405	12405	15门派武器1·偏色2
2406	Player/Doodads/weapons/Prefabs/m3_s006_L.prefab	Player/Doodads/weapons/Prefabs/m3_s006_R.prefab	12406	12406	15门派武器1·偏色3
2407	Player/Doodads/weapons/Prefabs/m3_s007_L.prefab	Player/Doodads/weapons/Prefabs/m3_s007_R.prefab	12407	12407	15门派武器2·偏色1
2408	Player/Doodads/weapons/Prefabs/m3_s007_L.prefab	Player/Doodads/weapons/Prefabs/m3_s007_R.prefab	12408	12408	15门派武器2·偏色2
2409	Player/Doodads/weapons/Prefabs/m3_s007_L.prefab	Player/Doodads/weapons/Prefabs/m3_s007_R.prefab	12409	12409	15门派武器2·偏色3
2410	Player/Doodads/weapons/Prefabs/m3_s003_L.prefab	Player/Doodads/weapons/Prefabs/m3_s003_R.prefab	12410	12410	15门派武器3·偏色1
2411	Player/Doodads/weapons/Prefabs/m3_s003_L.prefab	Player/Doodads/weapons/Prefabs/m3_s003_R.prefab	12411	12411	15门派武器3·偏色2
2412	Player/Doodads/weapons/Prefabs/m3_s003_L.prefab	Player/Doodads/weapons/Prefabs/m3_s003_R.prefab	12412	12412	15门派武器3·偏色3
2413	Player/Doodads/weapons/Prefabs/m3_s004_L.prefab	Player/Doodads/weapons/Prefabs/m3_s004_R.prefab	12413	12413	15门派武器4·偏色1
2414	Player/Doodads/weapons/Prefabs/m3_s004_L.prefab	Player/Doodads/weapons/Prefabs/m3_s004_R.prefab	12414	12414	15门派武器4·偏色2
2415	Player/Doodads/weapons/Prefabs/m3_s004_L.prefab	Player/Doodads/weapons/Prefabs/m3_s004_R.prefab	12415	12415	15门派武器4·偏色3
2416	Player/Doodads/weapons/Prefabs/m3_s005_L.prefab	Player/Doodads/weapons/Prefabs/m3_s005_R.prefab	12416	12416	15门派武器5·偏色1
2417	Player/Doodads/weapons/Prefabs/m3_s005_L.prefab	Player/Doodads/weapons/Prefabs/m3_s005_R.prefab	12417	12417	15门派武器5·偏色2
2418	Player/Doodads/weapons/Prefabs/m3_s005_L.prefab	Player/Doodads/weapons/Prefabs/m3_s005_R.prefab	12418	12418	15门派武器5·偏色3
2419	Player/Doodads/weapons/Prefabs/m3_s002_L.prefab	Player/Doodads/weapons/Prefabs/m3_s002_R.prefab	12419	12419	15门派武器6·偏色1
2420	Player/Doodads/weapons/Prefabs/m3_s002_L.prefab	Player/Doodads/weapons/Prefabs/m3_s002_R.prefab	12420	12420	15门派武器6·偏色2
2421	Player/Doodads/weapons/Prefabs/m3_s002_L.prefab	Player/Doodads/weapons/Prefabs/m3_s002_R.prefab	12421	12421	15门派武器6·偏色3
2422	Player/Doodads/weapons/Prefabs/m3_s008_L.prefab	Player/Doodads/weapons/Prefabs/m3_s008_R.prefab	12422	12422	15门派武器7·偏色1
2423	Player/Doodads/weapons/Prefabs/m3_s008_L.prefab	Player/Doodads/weapons/Prefabs/m3_s008_R.prefab	12423	12423	15门派武器7·偏色2
2424	Player/Doodads/weapons/Prefabs/m3_s008_L.prefab	Player/Doodads/weapons/Prefabs/m3_s008_R.prefab	12424	12424	15门派武器7·偏色3
2425	Player/Doodads/weapons/Prefabs/m3_s009_L.prefab	Player/Doodads/weapons/Prefabs/m3_s009_R.prefab	12425	12425	15门派武器8·偏色1
2426	Player/Doodads/weapons/Prefabs/m3_s009_L.prefab	Player/Doodads/weapons/Prefabs/m3_s009_R.prefab	12426	12426	15门派武器8·偏色2
2427	Player/Doodads/weapons/Prefabs/m3_s009_L.prefab	Player/Doodads/weapons/Prefabs/m3_s009_R.prefab	12427	12427	15门派武器8·偏色3
2428	Player/Doodads/weapons/Prefabs/m3_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_s001_R.prefab	12428	12428	15门派武器9·偏色1
2429	Player/Doodads/weapons/Prefabs/m3_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_s001_R.prefab	12429	12429	15门派武器9·偏色2
2430	Player/Doodads/weapons/Prefabs/m3_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_s001_R.prefab	12430	12430	15门派武器9·偏色3
2431	Player/Doodads/weapons/Prefabs/m3_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_s001_R.prefab	12431	12431	15门派武器10·偏色1
2432	Player/Doodads/weapons/Prefabs/m3_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_s001_R.prefab	12432	12432	15门派武器10·偏色2
2433	Player/Doodads/weapons/Prefabs/m3_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_s001_R.prefab	12433	12433	15门派武器10·偏色3
2501	Player/Doodads/weapons/Prefabs/f3_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_d001_r.prefab	12501	12501	16门派出生武器·偏色1
2502	Player/Doodads/weapons/Prefabs/f3_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_d001_r.prefab	12502	12502	16门派出生武器·偏色2
2503	Player/Doodads/weapons/Prefabs/f3_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_d001_r.prefab	12503	12503	16门派出生武器·偏色3
2504	Player/Doodads/weapons/Prefabs/f3_d004_l.prefab	Player/Doodads/weapons/Prefabs/f3_d004_r.prefab	12504	12504	16门派武器1·偏色1
2505	Player/Doodads/weapons/Prefabs/f3_d004_l.prefab	Player/Doodads/weapons/Prefabs/f3_d004_r.prefab	12505	12505	16门派武器1·偏色2
2506	Player/Doodads/weapons/Prefabs/f3_d004_l.prefab	Player/Doodads/weapons/Prefabs/f3_d004_r.prefab	12506	12506	16门派武器1·偏色3
2507	Player/Doodads/weapons/Prefabs/f3_d002_l.prefab	Player/Doodads/weapons/Prefabs/f3_d002_r.prefab	12507	12507	16门派武器2·偏色1
2508	Player/Doodads/weapons/Prefabs/f3_d002_l.prefab	Player/Doodads/weapons/Prefabs/f3_d002_r.prefab	12508	12508	16门派武器2·偏色2
2509	Player/Doodads/weapons/Prefabs/f3_d002_l.prefab	Player/Doodads/weapons/Prefabs/f3_d002_r.prefab	12509	12509	16门派武器2·偏色3
2510	Player/Doodads/weapons/Prefabs/f3_d006_l.prefab	Player/Doodads/weapons/Prefabs/f3_d006_r.prefab	12510	12510	16门派武器3·偏色1
2511	Player/Doodads/weapons/Prefabs/f3_d006_l.prefab	Player/Doodads/weapons/Prefabs/f3_d006_r.prefab	12511	12511	16门派武器3·偏色2
2512	Player/Doodads/weapons/Prefabs/f3_d006_l.prefab	Player/Doodads/weapons/Prefabs/f3_d006_r.prefab	12512	12512	16门派武器3·偏色3
2513	Player/Doodads/weapons/Prefabs/f3_d007_l.prefab	Player/Doodads/weapons/Prefabs/f3_d007_r.prefab	12513	12513	16门派武器4·偏色1
2514	Player/Doodads/weapons/Prefabs/f3_d007_l.prefab	Player/Doodads/weapons/Prefabs/f3_d007_r.prefab	12514	12514	16门派武器4·偏色2
