nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
4004	4004				洞窟竟然有第二層！運氣太好了！竟然有這麼多珍貴寶石礦，莫非是傳說中的[FFFE0D]寶石秘藏[-]？				
4005	4005				洞窟竟然有第二層！運氣太好了！竟然有這麼多珍貴水晶礦，莫非是傳說中的[FFFE0D]水晶洞窟[-]？				
5001	5001		88	看來戰力已達「超凡」之境了？算是不錯，不過想要得到超凡的名號，可沒有這麼簡單，你可知「頭銜」為何物？					
5001	5001				晚輩聆聽教誨！				
5001	5001		88	頭銜乃武林中最公正的評判標準，也是江湖俠士一生的追求！「超凡」乃第一階，雖為初始，卻絕不簡單，取「超凡脫俗」之意，擔得起超凡之名的武林人士，均有其不凡之處！					
5001	5001				前輩，要如何才能獲得頭銜呢？				
5001	5001		88	唯有歷代武林盟主方有授予頭銜的權力，而最低要求，便是你武技的綜合體現「戰力」，你如今的戰力倒是不錯，只是不知實戰水準如何，這樣吧，先闖過這關再回來找我！					
5001	5001				我立刻就去！還請前輩稍候片刻！				
5002	5002		88	怎麼樣？吩咐你的事辦得如何了？					
5002	5002				已經將為非作歹之人緝拿歸案！				
5002	5002		88	你倒是仁慈，其實這等罪孽，倒不如除之而後快，若是日後稍有不慎，恐怕還會為非作歹，罷了罷了，你稍候片刻，我需準備準備。					
5002	5002				是，前輩！				
5003	5003		88	做得不錯！今日開始，你就是一名「超凡」俠客了！要謹記，超凡不過是開始！未來的路還很長！需多加努力！					
5003	5003				謝前輩教誨！				
5010	5010		88	哦？如今的江湖果然是人才輩出，你這般年紀能達到「出塵」的戰力標準，「出塵」是武林中小有名氣之人方有資格獲取，也算是百裡挑一了！如今你已有資格，只是尚需通過我的考驗！					
5010	5010				前輩但說無妨！				
5010	5010		88	傳聞今日有人四處為惡，你即可前往此處，將這些江湖大盜處理了！按照這上面的指示去剿滅他們！這一次可不要手下留情了！					
5010	5010				謹遵前輩吩咐！				
5011	5011		88	怎麼樣？吩咐你的事辦得如何了？					
5011	5011				已經將為非作歹之人緝拿歸案！				
5011	5011		88	嗯，這件事你做得不錯！的確有作為「出塵」的資格與實力，你在這兒稍候片刻！					
5011	5011				謝前輩！				
5013	5013		88	嗯，內力、武技、品行盡皆不錯，今日開始，你就是一名「出塵」俠客了！					
5013	5013				謝前輩！				
5013	5013		88	武道之路，路途艱難，若無一顆真正的武道之心，成就終究有限，你可千萬不要落了下乘！					
5013	5013				是，前輩！				
5020	5020		88	咦！想不到你的進步這般快，竟能在如此之短的時間內踏入「驚鴻」境界的門檻！不錯不錯！待我想想這次給你什麼歷練！					
5020	5020				是！前輩！				
5021	5021		88	「驚鴻」取自驚鴻一瞥，言下之意，必須在武林中做出一件頗為驚人之舉，才有資格獲得本頭銜，武林中大事本就不多，能通過考驗的自然就更少，你可得加油！					
5021	5021				前輩但說無妨！				
5021	5021		88	來，依照慣例，根據我的吩咐前去歷練一番！今有人四處為惡，你即可前往此處，將這些江湖大盜處理了！					
5021	5021				謹遵前輩吩咐！				
5022	5022		88	怎麼樣？吩咐你的事辦得如何了？					
5022	5022				已經將為非作歹之人剿滅！				
5022	5022		88	哦？這麼快便完成了？此事不小，我得去確認一下消息是否屬實，若是屬實，即刻授予你頭銜！你且在此稍候片刻！					
5022	5022				是！前輩！				
5023	5023		88	嗯，做得不錯，我已確認過消息屬實，即可便可授予你頭銜！從今往後，你便是一名「驚鴻」俠士了！					
5023	5023				是，多謝前輩！				
5031	5031		88	果真是英雄出少年！這般年紀便已達「凌雲」之境的戰力，你這小子可真是天資卓越啊！					
5031	5031				前輩謬讚了！				
5031	5031		88	不過你也莫要開心的太早，習武者當持之以恆，方能成就武道巔峰！					
5031	5031				前輩教訓的是！				
5031	5031		88	「凌雲」的篩選頗為嚴格，百裡挑一，絕非易事，這一次的考驗可要難一些了！					
5031	5031				謹遵前輩吩咐！				
5031	5031		88	嗯，按照我的吩咐，前去將這些十惡不赦之人解決掉，記住，這些人可不是心慈手軟之輩，莫要著了他們的道！					
5031	5031				是！前輩！				
5032	5032		88	怎麼樣？吩咐你的事辦得如何了？					
5032	5032				已經盡數解決！				
5032	5032		88	嗯，年紀輕輕做事倒是毫不馬虎，要成為「凌雲」，得到江湖中人的認可，還需一物，名為「英雄令」，不管你用什麼方法，找來兩枚英雄令，便算你過關！					
5032	5032				是，前輩！				
5034	5034		88	「凌雲」乃檢驗武林人士之心志，須有凌雲之志，俠之大者，為國為民！為俠者，理應弘揚天下武道精神，絕不可拘泥於個人恩怨情仇，你，可能做到？					
5034	5034				晚輩定當全力以赴！				
5034	5034		88	好！從今日開始！你便是一名「凌雲」之境的俠客！					
5034	5034				謝前輩！				
5041	5041		88	「禦空」乃檢驗武林人士之武技，空有志向，不過大話連篇，有能者方能掌控規則，若自保之力尚且不足，又豈能保護他人？更遑論保家衛國！武者，絕不可輕易認輸！					
5041	5041				前輩但說無妨！				
5041	5041		88	傳聞今日有人四處為惡，你即可前往此處，將這些江湖大盜處理了！					
5041	5041				謹遵前輩吩咐！				
5042	5042		88	怎麼樣？吩咐你的事辦得如何了？					
5042	5042				已經將為非作歹之人緝拿歸案！				
5042	5042		88	嗯，年紀輕輕做事倒是毫不馬虎，要成為「禦空」，得到江湖中人的認可，還需一物，名為「英雄令」，不管你用什麼方法，找來四枚英雄令，便算你過關！					
5042	5042				是，前輩！				
5044	5044		88	果然是英雄令！不錯！這四枚英雄令得來不易！你有資格成為「禦空」之境的俠士！來，我此刻授予你頭銜！					
5044	5044				多謝前輩！				
5051	5051		88	「潛龍」取潛龍勿用，意蹈光養晦，木秀于林，風必摧之！過剛易折的道理于武者而言也是至理名言，凡事總有一線生機，故行事需留一線，絕不可過					
5051	5051				前輩但說無妨！				
5051	5051		88	傳聞今日有人四處為惡，你即可前往此處，將這些江湖大盜處理了！					
5051	5051				謹遵前輩吩咐！				
5052	5052		88	怎麼樣？吩咐你的事辦得如何了？					
5052	5052				已經將那些無惡不作的惡徒都處理了！				
5052	5052		88	不錯不錯，對付這些雙手沾滿鮮血之人，最忌諱的莫過於放他一條生路，哼！饒他一命，卻又不知要禍害了多少條生命！					
5052	5052				前輩教訓的是！				
5054	5054		88	想不到如此年輕之人，竟然也能晉入「潛龍」，武林代有才人出啊！此後的路，你可要一步一步好好走下去！					
5054	5054				是，前輩！				
5061	5061		88	「傲世」取傲視天下之意，唯有超脫一切凡俗，方可不迷失於得失之中，看得清大局，行大事者，不拘小節！心懷天下者，唯天下存心。					
5061	5061				前輩但說無妨！				
5061	5061		88	傳聞今日有人四處為惡，你即可前往此處，將這些江湖大盜處理了！					
5061	5061				謹遵前輩吩咐！				
5062	5062		88	怎麼樣？吩咐你的事辦得如何了？					
5062	5062				似乎還有幕後黑手。				
5062	5062		88	哼，此事就不用你管了，我的要求完成即可。					
5062	5062				是，前輩！				
5064	5064		88	不簡單啊，你竟能夠收集齊如此之多的英雄令，想必有不少知己好友幫忙吧？不必擔心，這些也都是你的力量之一，善用即可。					
5064	5064				是！前輩！				
5070	5070								
5071	5071								
5072	5072								
5073	5073								
5074	5074								
5080	5080								
5081	5081								
5082	5082								
5083	5083								
5084	5084								
5090	5090								
5091	5091								
5092	5092								
5093	5093								
5094	5094								
6000	6000	1666	1666	少俠，你總算是來了！唉，我發佈求助資訊已久，你來了真是太好了！					
6000	6000				挺師兄切莫著急，你這麼急找人幫忙，到底所為何事？				
6000	6000		1666	（臉上一紅）是這樣的，我自從上月與諸派師兄師姐“搜索”五色教餘孽時遇見了小緣師姐，便茶飯不思，聽聞她喜食又緣糕，歷盡千辛萬苦託名廚做好……					
6000	6000		1666	唉，豈料中途為寂寞雙煞所奪，我與他們兩敗俱傷，讓他們逃跑了，未能奪回又緣糕，如今我已無力再去追捕他們，希望你能替我將它奪回！					
6000	6000				挺師兄放心，這件事就交給我來辦吧！我先去打聽一下他們的行蹤！				
6001	6001		99	喲，你怎地又來我這兒了？是不是又遇上了什麼麻煩事？					
6001	6001		719	你將事情的經過簡要的告訴了老闆娘……					
6001	6001		99	原來如此，寂寞雙煞，這兩個無惡不作之人，也該進大牢了，前些日子正巧有人告訴我，他們就在忘雪谷養傷，這是地圖，你要抓他們可得儘快！					
6001	6001				多謝老闆娘！				
6002	6002				總算是奪回又緣糕了，先回襄陽城拿給挺師兄看看是不是此物！				
6003	6003				挺師兄，你看看是否此物？				
6003	6003		1666	正是！實在是太謝謝你了！唉，如今我連行走都極為不便！能不能勞煩你將它送給小緣師姐？					
6003	6003				放心，包在我身上！				
6004	6004	1685	1685	（驚喜）這是……又緣糕！這可是名廚兔小灰、兔小白的拿手甜點，極為珍貴，我想要卻無從入手，你是從哪裡得來的？不行，這太珍貴了，我……	小緣師姐！這是給你的禮物！				
6004	6004				小緣師姐，我只是替人送來，這可是挺師兄的一番心意，你可莫要拒絕。				
6004	6004		1685	（臉上一紅）原來，原來是他……這個笨蛋，你替我告訴他，我在玉楓谷靜候他。					
6004	6004				（挺師兄身受重傷，行動不便，可是這次機會可萬萬不能錯過，還是先回去告訴他，讓他自己做決定吧！）我這就去！				
6005	6005				挺師兄，又緣糕我已經送到了……				
6005	6005		719	你將小緣師姐所說的話原封不動地說了一遍……					
6005	6005		1666	哈哈哈！哈哈哈！太、太好了！我、我這就去！小緣師姐！你等我！					
6005	6005				挺師兄，你的傷……				
6005	6005		1666	能與小緣師姐單獨相處，再重的傷又算得了什麼！我決不可錯過此次機會！我這就去了！謝謝你！$N！					
6009	6009				恭喜挺師兄，也恭喜小緣師姐！				
6009	6009		1666	此事還多虧了你！這是小小心意，還望你收下！					
6009	6009				這……				
6009	6009		1667	你便收下吧，若不是你，我們又豈能知道彼此的心意……					
6009	6009				那我就卻之不恭了，祝二位白頭到老，此生同心！				
6009	6009		719	後來，挺哥與小緣這一對神仙眷侶攜手江湖，行俠仗義，聲名愈盛，兩人的故事也漸漸在江湖中傳開來，引發了無數人的艷羨。					
10000	10000				這裡就是被視為武林聖地的[FFFE0D]凌絕峰了[-]嗎？聽聞這凌絕峰藏有眾多秘密，今日我便來一探究竟。				
10000	10000				前往凌絕峰的道路眾多，此次我便選擇從這條路開始上山吧！				
10001	10001				這凌絕峰不愧武林險地之稱，這一路上真是驚險不斷！不過總算是有驚無險的上來了。這裡應該就是山腰處了，不知在此處又有何奇遇呢？				
10002	10002				沒想到這這山腰處竟然還有這麼隱秘的山洞，不知這山洞內又隱藏著什麼秘密呢？				
10003	10003				看來此處就是凌絕峰的後山了，這後山怪石嶙峋，地勢險峻，稍有不慎只怕後果不堪設想，看來我得小心前進才是！				
10004	10004				總算是成功的抵達了凌絕峰的峰頂！這裡似乎是當年「南熙烈」與「北上官」的決戰地點，前去緬懷一下吧！				
10005	10005				嗯？附近有人！糟糕，被偷襲了！				
10006	10006		266	此地便是盜賊的聚集地，少俠千萬不可掉以輕心！					
20000	20000		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]萬金財[-]！					
20001	20001		190	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20002	20002		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]葉無心[-]！					
20003	20003		620	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20004	20004		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]薛銀藥[-]！					
20005	20005		621	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20006	20006		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]王朝[-]！					
20007	20007		630	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20008	20008		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]納蘭真[-]！					
20009	20009		90	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20010	20010		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]葉雨柔[-]！					
20011	20011		622	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20012	20012		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]納蘭潛凜[-]！					
20013	20013		629	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20014	20014		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]殷方[-]！					
20015	20015		623	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20016	20016		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]孟知秋[-]！					
20017	20017		100	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20018	20018		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]月眉兒[-]！					
20019	20019		97	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20020	20020		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]白筱笙[-]！					
20021	20021		99	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20022	20022		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]慕容越[-]！					
20023	20023		626	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20024	20024		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]蘇墨芸[-]！					
20025	20025		627	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20026	20026		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]楊影楓[-]！					
20027	20027		624	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20028	20028		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]獨孤劍[-]！					
20029	20029		88	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20030	20030		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]紫軒[-]！					
20031	20031		631	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20032	20032		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]薔薇[-]！					
20033	20033		632	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20034	20034		266	幫派的發展離不開各路俠士的相助，前去拜訪一下[FFFE0D]曇心[-]！					
20035	20035		625	有勞俠士了，俠士如今所在幫派廣募良才，日益強盛，在江湖中也已有不小的威名，能多些如同你們一般的豪傑俊才團結起來，實乃武林之福啊！					
20036	20036		266	前去接受[FFFE0D]小和尚[-]的切磋試煉					
20037	20037		266	你今天的任務已全部完成，請明天再來吧！					
30001	30001		91	你現在來到的地方就是[FFFE0D]宋金戰場[-]了。					
30001	30001		91	當前所在位置，是我們[FFFE0D]宋方大營[-]。往右邊，可以通過[FFFE0D]金方大營[-]					
30001	30001		91	前進路上，會遇到來自[FFFE0D]金方的敵人[-]。將其擊敗，可以積攢本方[FFFE0D]積分[-]。最終如果我方積分最高，即可獲勝！					
30001	30001		91	為了大宋的江山，和你的戰友們，一起前進戰鬥吧！					
3001	3001		626	吾名玄天，通曉一切裝備之理，今後一切裝備相關之事，均可來問我，如今我先贈與你一些銀兩，先將你身上的裝備進行鑒定。					
3002	3002	626	626	大多數裝備開始都是[FFFE0D]未鑒定狀態[-]，需要[FFFE0D]花費一定銀兩[-]進行鑒定，才能夠穿戴！可別忘記了！接下來我們可以嘗試進行[FFFE0D]裝備洗鍊[-]了！					
3003	3003		626	洗鍊能夠將[FFFE0D]同部位裝備[-]的[FFFE0D]強力屬性轉移[-]到[FFFE0D]穿戴的裝備[-]上，大幅度提升裝備的能力！可別忘記了！					
3004	3004		627	如今江湖紛亂，俠士若是沒有幫派可是寸步難行，從今往後，倒是不必再擔心這個問題了，只是要記得多參與幫派的活動，與諸位幫派弟兄促進情感，幫派，永遠是你最堅強的後盾和依靠！					
3006	3006		627	幫派禮盒是性價比極高的禮盒，其中包含非常豐厚的獎勵，千萬不要忘記來兌換！					
3007	3007		627	通過幫派烤火與幫派成員把酒言歡，不僅可以認識新朋友更可增加幫派的凝聚力。幫派的發展離不開各路俠士的相助，也只有各位俠士團結一致才能讓幫派更加興盛！					
3008	32008		626	工欲善其事必先利其器，裝備強化之道你已經盡數通曉，對於你行走江湖間也會多有助力。凡鐵百煉方成精鋼，想要打造真正的神兵利器仍有很長的路要走！					
3009	3009		626	強化過後更換同部位的任何裝備都將同樣強化，所以有水晶的時候不需要考慮為以後保留！另外，高級水晶不足時，莫要忘記4個同級別的水晶可以合成更高一級的水晶！					
3010	3010		97	這群山賊盤據此地，為禍周邊百姓多年，今日被你除去也算是為百姓做了一件善事！若江湖中能多一些向你們這樣的豪傑俊才，實乃武林之福！					
3011	3011		632	嗯，做得不錯，如果有急需的物品可以前往商城購買哦！					
3012	3012		629	別忘記和江湖人士組成隊伍，一同來挑戰強大的武林高手，獲得豐厚的獎勵！					
3013	3013	633	633	武神殿是證明自身實力的重要途徑，通過挑戰榜單上的其他俠士來提升自己的江湖排名，更可成為受萬人敬仰的天下第一！為了那無上的榮耀，俠士可要努力提升自己的實力啊！					
3014	3014		622	要拜訪一些隱士的俠客，需要不少的盤纏，通過元寶可以招募到一些隱世的武林高手出山，幫助你征戰江湖！					
3015	3015		622	同伴的資質可以通過服用資質丹提升，提升資質將提升同伴的基礎屬性，不必擔心服用的時機，服用時會將之前的基礎屬性都補回哦！					
3016	3016		622	同伴乃是行走江湖的好幫手，他們也能夠修習一些武功招式，只需要將對應的同伴技能書學習即可，每本技能書只能給[FFFE0D]一位同伴[-]學習，學習後同伴技能書將消失。					
3017	3017		622	同伴修習技能之後，將會變得更加厲害，闖蕩江湖自然也會更為輕鬆，你可要珍惜招募而來的同伴，千萬莫要辜負了他們。					
3018	3018	88	88	頭銜乃武林中最公正的評判標準，也是江湖俠士一生的追求！「超凡」乃第一階，雖為初始，卻絕不簡單，取「超凡脫俗」之意，擔得起超凡之名的武林人士，均有其不凡之處！					
3019	3019	625	625	通過[FFFE0D]章節[-]後可以解鎖相應章節的探索，完成探索可以獲得[FFFE0D]豐富的獎勵。[-]					
3020	3020	99	99	江湖中有許多武功高強之人，通過他們的試練，才能夠名揚天下！去挑戰他們吧！					
3021	3021		626	湖中武林人士的內力所化，能夠與某些特定部位的裝備產生共鳴，故而只能夠鑲嵌在[FFFE0D]指定位置的裝備[-]上，從而提升屬性，千萬別忘記鑲嵌魂石！					
3022	3022		626	如何？是否感覺到鑲嵌了魂石的裝備更加強大了？有合適自己的魂石切記要及時鑲嵌。					
3023	3023		88	每日午間的[FFFE0D] 12：30-13：00 [-]和夜間的[FFFE0D] 19：30-20：00 [-]，上一代「武林盟主」獨孤劍都將現身與諸多江湖俠士切磋，別忘記來挑戰！					
3024	3024	623	623	每一張藏寶圖紙上都記錄著神秘寶藏的藏寶資訊，或許可以挖出不得了的寶物，俠士可千萬不要錯過！					
3025	3025		97	這群江洋大盜專門打家劫舍、無惡不作、為禍百姓多年，今日被你除去也算是為江湖作了一件善事！若江湖中能多一些向你們這樣的豪傑俊才，實乃武林之福！					
3026	3026	1350	1350	完成每日答題任務不僅可以增長武林見聞，更可以獲得豐厚獎勵，切記每日都要參加。					
3027	3027	631	631	擺攤可以將身上不需要的東西上架，來賣給其他的玩家獲取元寶！系統只會收取少量的手續費哦！					
3028	3028	694	694	要記住只有在 [FFFE0D]野外地圖[-] 擊敗野外怪物才會獲得經驗獎勵。使用 [FFFE0D]修煉珠[-] 開啟修煉狀態更可獲得 [FFFE0D]10倍[-] 打怪經驗和物品掉落哦！					
3029	3029	630	630	看來你已領教過了戰場的殘酷，只有經歷血與火的考驗才能成為真正的強者！和你的戰友們，去為自己所選的勢力貢獻一份力量吧！					
3030	3030		623	集齊「狼毫」、「朱砂」、「羅盤」、「龜甲」、「絲帛」能夠合成高級藏寶圖，獎勵更豐厚！					
3031	3031	92	92	可以給幫派成員傳功，或是接受來自幫派成員的傳功請求，完成後被傳功方將獲得大量經驗，傳功者也將獲得部分經驗！互惠互利的事情可千萬不要錯過哦！					
3032	3032	89	89	每日特定時間，各個朝代的知名將士會出現在特定的地圖，擊敗他們將獲得大量獎勵！					
3033	3033	190	190	完成商會老闆萬金財的任務，可以獲得大量的銀兩獎勵哦！					
3034	3034		89	每日的特定時間，20級以上的野外地圖均會出現一批野獸首領，擊敗它們將獲得高額獎勵！					
3035	3035	1529	1529	凌絕峰乃江湖中最為神秘的場所，有無數奇人異事出現、發生在其中，危險和豐厚的獎勵並存，快去探險吧！					
3036	3036	1528	1528	江湖中有許多與你一樣的成名俠少，擊敗他們以證明自己！					
3037	3037		622	同伴乃是行走江湖的好幫手，按照基礎能力由高至低為[e6d012]SSS級[-]→[ff8f06]SS級[-]→[ff578c]S級[-]→[aa62fc]A級[-]→[11adf6]B級[-]→[64db00]C級[-]，將在不同的場合給你提供説明，部分場合能夠出戰[FFFE0D] 兩名同伴[-]，部分場合能夠出戰[FFFE0D] 四名同伴[-]和他們一起闖蕩江湖吧！					
3038	3038		622	怎麼樣？經驗藥水是不是很有效？若是獲得了很好的同伴急於出戰，可莫要忘了給他服用經驗藥水哦！					
3050	3050		413	聽爹爹說，天下武功分為五行，各大門派武功盡皆源於此，五行間存[FFFE0D] 相剋 [-]一說，[FFFE0D] 金剋木[-]、[FFFE0D]木剋土[-]、[FFFE0D]土剋水[-]、[FFFE0D]水剋火[-]、[FFFE0D]火剋金[-]。					
3050	3050		413	[FFFE0D]天王、少林、藏劍為金系[-]、[FFFE0D]逍遙、唐門、五毒為木[-]、[FFFE0D]峨嵋、翠煙為水[-]、[FFFE0D]天忍、桃花、丐幫為火[-]、[FFFE0D]武當、昆侖、長歌為土[-]，相互牽制，若克制對方則傷害增加且受傷害減少，先試試攻擊[FFFE0D]無增無減的土系傀儡[-]					
3051	3051		413	[FFFE0D]天王、少林、藏劍為金系[-]，對[FFFE0D]金系[-]、[FFFE0D]水系[-]、[FFFE0D]土系[-]的目標傷害都是一樣的，既不會有加成，也不會降低受到的傷害，接下來我們去試試攻擊[FFFE0D]木系傀儡[-]吧。					
3052	3052		413	[FFFE0D]天王、少林、藏劍為金系[-]，對[FFFE0D]木系目標有傷害加成[-]，且[FFFE0D]受到木系傷害會降低[-]，接下來我們去試試攻擊[FFFE0D]火系傀儡[-]吧。					
3053	3053		413	[FFFE0D]天王、少林、藏劍為金系[-]，對[FFFE0D]火系目標會降低傷害[-]，且[FFFE0D]受到火系傷害會增加[-]，好啦，基礎的五行知識就是這些啦，先回到我身邊來吧。					
3054	3054		413	經過幾場訓練，看來你對五行已經有一定的認識了，接下來就讓我來考考你吧！					
3055	3055		413	現在是不是對五行有一個基礎的瞭解了呢？五行相剋是影響勝負的要素之一，遇到敵人的時候要注意對方的五行，儘量挑選克制對方的對手哦！					
3060	3060		413	聽爹爹說，天下武功分為五行，各大門派武功盡皆源於此，五行間存[FFFE0D] 相剋 [-]一說，[FFFE0D] 金剋木[-]、[FFFE0D]木剋土[-]、[FFFE0D]土剋水[-]、[FFFE0D]水剋火[-]、[FFFE0D]火剋金[-]。					
3060	3060		413	[FFFE0D]天王、少林、藏劍為金系[-]、[FFFE0D]逍遙、唐門、五毒為木[-]、[FFFE0D]峨嵋、翠煙為水[-]、[FFFE0D]天忍、桃花、丐幫為火[-]、[FFFE0D]武當、昆侖、長歌為土[-]，相互牽制，若克制對方則傷害增加且受傷害減少，先試試攻擊[FFFE0D]無增無減的水系傀儡[-]					
3061	3061		413	[FFFE0D]逍遙、唐門、五毒為木系[-]，對[FFFE0D]木系[-]、[FFFE0D]水系[-]、[FFFE0D]火系[-]的目標傷害都是一樣的，既不會有加成，也不會降低受到的傷害，接下來我們去試試攻擊[FFFE0D]土系傀儡[-]吧。					
3062	3062		413	[FFFE0D]逍遙、唐門、五毒為木系[-]，對[FFFE0D]土系目標有傷害加成[-]，且[FFFE0D]受到土系傷害會降低[-]，接下來我們去試試攻擊[FFFE0D]金系傀儡[-]吧。					
3063	3063		413	[FFFE0D]逍遙、唐門、五毒為木系[-]，對[FFFE0D]金系目標會降低傷害[-]，且[FFFE0D]受到金系傷害會增加[-]，好啦，基礎的五行知識就是這些啦，先回到我身邊來吧。					
3064	3064		413	經過幾場訓練，看來你對五行已經有一定的認識了，接下來就讓我來考考你吧！					
3065	3065		413	現在是不是對五行有一個基礎的瞭解了呢？五行相剋是影響勝負的要素之一，遇到敵人的時候要注意對方的五行，儘量挑選克制對方的對手哦！					
3070	3070		413	聽爹爹說，天下武功分為五行，各大門派武功盡皆源於此，五行間存[FFFE0D] 相剋 [-]一說，[FFFE0D] 金剋木[-]、[FFFE0D]木剋土[-]、[FFFE0D]土剋水[-]、[FFFE0D]水剋火[-]、[FFFE0D]火剋金[-]。					
3070	3070		413	[FFFE0D]天王、少林、藏劍為金系[-]、[FFFE0D]逍遙、唐門、五毒為木[-]、[FFFE0D]峨嵋、翠煙為水[-]、[FFFE0D]天忍、桃花、丐幫為火[-]、[FFFE0D]武當、昆侖、長歌為土[-]，相互牽制，若克制對方則傷害增加且受傷害減少，先試試攻擊[FFFE0D]無增無減的金系傀儡[-]					
3071	3071		413	[FFFE0D]峨嵋、翠煙為水系[-]，對[FFFE0D]金系[-]、[FFFE0D]木系[-]、[FFFE0D]水系[-]的目標傷害都是一樣的，既不會有加成，也不會降低受到的傷害，接下來我們去試試攻擊[FFFE0D]火系傀儡[-]吧。					
3072	3072		413	[FFFE0D]峨嵋、翠煙為水系[-]，對[FFFE0D]火系目標有傷害加成[-]，且[FFFE0D]受到火系傷害會降低[-]，接下來我們去試試攻擊[FFFE0D]土系傀儡[-]吧。					
3073	3073		413	[FFFE0D]峨嵋、翠煙為水系[-]，對[FFFE0D]土系目標會降低傷害[-]，且[FFFE0D]受到土系傷害會增加[-]，好啦，基礎的五行知識就是這些啦，先回到我身邊來吧。					
3074	3074		413	經過幾場訓練，看來你對五行已經有一定的認識了，接下來就讓我來考考你吧！					
3075	3075		413	現在是不是對五行有一個基礎的瞭解了呢？五行相剋是影響勝負的要素之一，遇到敵人的時候要注意對方的五行，儘量挑選克制對方的對手哦！					
