Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
桃花箭術2	3341	2	5	CastLinkSkill	1					
桃花箭術2	3341	3		UnbindEffect	6402					
桃花箭術3	3342	1		CrossFade	500					
桃花箭術3	3342	1		InstantDir	1000					
桃花箭術3	3342	2	1	CanDoSkill						
桃花箭術3	3342	2	3	CastSkill	3342					
桃花箭術3	3342	1	0	LinkSkillInit	20	3343				
桃花箭術3	3342	2	1	PlayEffect	6402					
桃花箭術3	3342	2	8	CanDoRun						
桃花箭術3	3342	2	7	CastLinkSkill	1					
桃花箭術3	3342	3		UnbindEffect	6402					
桃花箭術4	3343	1		CrossFade	500					
桃花箭術4	3343	1		InstantDir	1000					
桃花箭術4	3343	2	1	CanDoSkill						
桃花箭術4	3343	2	5	CastSkill	3343					
桃花箭術4	3343	1	0	PlayEffect	6403					
桃花箭術4	3343	2	8	CanDoRun						
桃花箭術4	3343	3		UnbindEffect	6403					
剝及而複	3344	1		CrossFade	1					
剝及而複	3344	1		InstantDir	1000					
剝及而複	3344	2	5	CastSkill	3344					
猛撲	3347	1		CrossFade	1					
猛撲	3347	1		InstantDir	35					
猛撲	3347	2	5	PlayEffect	18					
猛撲	3347	2	5	CastSkill	3348					
猛撲	3347	2	6	UnbindEffect	18					
猛撲_子	3348	1		CastSkill	3348					
至尊咆哮	3355	1		CrossFade	1					
至尊咆哮	3355	1		InstantDir	35					
至尊咆哮	3355	2	5	PlayEffect	208					
至尊咆哮	3355	2	5	CastSkill	3355					
至尊咆哮	3355	2	6	UnbindEffect	208					
扔雪球	3359	1		CrossFade	1					
扔雪球	3359	1		InstantDir	1000					
扔雪球	3359	1		PlayEffect	13359				-1	
扔雪球	3359	2	1	UnbindEffect	13359					
扔雪球	3359	2	5	CastSkill	3359					
雪金針	3360	1		CrossFade	1					
雪金針	3360	1		InstantDir	1000					
雪金針	3360	2	5	CastSkill	3360					
唐門暗器	3401	1		CrossFade	1					
唐門暗器	3401	1		InstantDir	1000					
唐門暗器	3401	1		LinkSkillInit	20	3402				
唐門暗器	3401	1		PlayEffect	14001				-1	
唐門暗器	3401	1		PlaySound	5921					
唐門暗器	3401	2	1	UnbindEffect	14001					
唐門暗器	3401	2	1	CanDoSkill						
唐門暗器	3401	2	2	CastSkill	3401					
唐門暗器	3401	2	2	PlayShake	30	100	1	1		
唐門暗器	3401	2	3	CanDoRun						
唐門暗器	3401	2	4	CastLinkSkill						
唐門暗器2	3402	1		CrossFade	1					
唐門暗器2	3402	1		InstantDir	1000					
唐門暗器2	3402	1		LinkSkillInit	20	3403				
唐門暗器2	3402	1		PlayEffect	14002				-1	
唐門暗器2	3402	1		PlaySound	5921					
唐門暗器2	3402	2	1	UnbindEffect	14002					
唐門暗器2	3402	2	1	CanDoSkill						
唐門暗器2	3402	2	2	CastSkill	3402					
唐門暗器2	3402	2	2	PlayShake	30	100	1	1		
唐門暗器2	3402	2	3	CanDoRun						
唐門暗器2	3402	2	3	CastLinkSkill						
唐門暗器3	3403	1		CrossFade	1					
唐門暗器3	3403	1		InstantDir	1000					
唐門暗器3	3403	1		LinkSkillInit	20	3404				
唐門暗器3	3403	1		PlayEffect	14003				-1	
唐門暗器3	3403	1		PlaySound	5921					
唐門暗器3	3403	2	1	UnbindEffect	14003					
唐門暗器3	3403	2	1	CanDoSkill						
唐門暗器3	3403	2	3	CastSkill	3403					
唐門暗器3	3403	2	4	PlayShake	30	100	1	1		
唐門暗器3	3403	2	4	CanDoRun						
唐門暗器3	3403	2	5	CastLinkSkill						
唐門暗器4	3404	1		CrossFade	1					
唐門暗器4	3404	1		InstantDir	1000					
唐門暗器4	3404	1		PlayEffect	14004				-1	
唐門暗器4	3404	1		PlayEffect	34004				-1	
唐門暗器4	3404	1		PlaySound	5922					
唐門暗器4	3404	2	1	UnbindEffect	14004					
唐門暗器4	3404	2	1	UnbindEffect	34004					
唐門暗器4	3404	2	1	CanDoSkill						
唐門暗器4	3404	2	5	CastSkill	3404					
唐門暗器4	3404	2	6	PlayShake	60	160	1	1		
唐門暗器4	3404	2	9	CanDoRun						
唐門暗器4	3404	3		CrossFade	500					
毒骨刺	3405	1		CrossFade	1					
毒骨刺	3405	1		PlaySound	5923					
毒骨刺	3405	2	2	PlayEffect	14006				-1	
毒骨刺	3405	2	3	UnbindEffect	14006					
毒骨刺	3405	2	3	PlayShake	40	180	1	1		
毒骨刺	3405	2	5	CastSkill	3405					
毒骨刺	3405	2	8	CanDoRun						
毒骨刺	3405	3		CrossFade	300					
暴雨梨花	3407	1		CrossFade	1					
暴雨梨花	3407	1		PlaySound	5925					
暴雨梨花	3407	2	2	PlayEffect	14008				-1	
暴雨梨花	3407	2	2	CastSkill	3407					
暴雨梨花	3407	2	2	PlayShake	40	180	1	1		
暴雨梨花	3407	2	3	UnbindEffect	14008					
暴雨梨花	3407	2	5	CanDoRun						
暴雨梨花	3407	3		CrossFade	200					
迷影縱	3409	1		CrossFade	1					
迷影縱	3409	1		IgnoreSpeState	1					
迷影縱	3409	1		InstantDir	1000					
迷影縱	3409	1		PlaySound	5927					
迷影縱	3409	2	0	PlayEffect	14010				-1	
迷影縱	3409	2	1	SetSkillCD						
迷影縱	3409	2	1	UnbindEffect	14010					
迷影縱	3409	2	2	BodyVisable	0					
迷影縱	3409	2	4	BodyVisable	1					
迷影縱	3409	2	8	CanDoRun						
迷影縱	3409	3		BodyVisable	1					
九宮飛星	3410	1		CrossFade	1					
九宮飛星	3410	1		InstantDir	1000					
九宮飛星	3410	1		PlayEffect	14012				-1	
九宮飛星	3410	1		PlaySound	5927					
九宮飛星	3410	1		CastSkill	3413					
九宮飛星	3410	2	1	UnbindEffect	14012					
九宮飛星	3410	2	4	CastSkill	3410					
九宮飛星	3410	2	10	PlayShake	80	200	1	1		
九宮飛星	3410	2	10	PlayEffect	14013				-1	
九宮飛星	3410	2	11	UnbindEffect	14013					
九宮飛星	3410	2	12	CanDoRun						
九宮飛星	3410	3		CrossFade	400					
崑崙劍法1	3414	1		CrossFade	1					
崑崙劍法1	3414	1		InstantDir	1000					
崑崙劍法1	3414	1		PlaySound	5941					
崑崙劍法1	3414	1		PlayEffect	14101				-1	
崑崙劍法1	3414	1		LinkSkillInit	20	3415				
崑崙劍法1	3414	2	1	UnbindEffect	14101					
崑崙劍法1	3414	2	1	CanDoSkill						
崑崙劍法1	3414	2	2	CastSkill	3414					
崑崙劍法1	3414	2	2	PlayShake	30	120	1	1		
崑崙劍法1	3414	2	2	CanDoRun						
崑崙劍法1	3414	2	2	MovePos	20	20	100			
崑崙劍法1	3414	2	3	CastLinkSkill						
崑崙劍法1	3414	3		CrossFade	100					
崑崙劍法2	3415	1		CrossFade	1					
崑崙劍法2	3415	1		InstantDir	1000					
崑崙劍法2	3415	1		LinkSkillInit	20	3416				
崑崙劍法2	3415	1		PlayEffect	14102				-1	
崑崙劍法2	3415	1		PlaySound	5942					
崑崙劍法2	3415	2	1	UnbindEffect	14102					
崑崙劍法2	3415	2	1	CanDoSkill						
崑崙劍法2	3415	2	2	CastSkill	3415					
崑崙劍法2	3415	2	2	PlayShake	30	120	1	1		
崑崙劍法2	3415	2	2	CanDoRun						
崑崙劍法2	3415	2	2	MovePos	40	40	150			
崑崙劍法2	3415	2	3	CastLinkSkill						
崑崙劍法2	3415	3		CrossFade	300					
崑崙劍法3	3416	1		CrossFade	1					
崑崙劍法3	3416	1		InstantDir	1000					
崑崙劍法3	3416	1		LinkSkillInit	20	3417				
崑崙劍法3	3416	1		PlaySound	5943					
崑崙劍法3	3416	1		PlayEffect	14103				-1	
崑崙劍法3	3416	2	1	CanDoSkill						
崑崙劍法3	3416	2	3	PlayShake	30	150	1	1		
崑崙劍法3	3416	2	4	CastSkill	3416					
崑崙劍法3	3416	2	4	MovePos	70	50	130			
崑崙劍法3	3416	2	4	CanDoRun						
崑崙劍法3	3416	2	4	UnbindEffect	14103					
崑崙劍法3	3416	2	5	CastLinkSkill						
崑崙劍法3	3416	3		CrossFade	300					
崑崙劍法4	3417	1		CrossFade	1					
崑崙劍法4	3417	1		InstantDir	1000					
崑崙劍法4	3417	1		PlaySound	5944					
崑崙劍法4	3417	1		PlayEffect	14104				-1	
崑崙劍法4	3417	2	1	CanDoSkill						
崑崙劍法4	3417	2	7	CastSkill	3417					
崑崙劍法4	3417	2	7	MovePos	60	60	150			
崑崙劍法4	3417	2	7	UnbindEffect	14104					
崑崙劍法4	3417	2	8	PlayShake	120	180	1	1		
崑崙劍法4	3417	2	8	UnbindEffect	14104					
崑崙劍法4	3417	2	10	CanDoRun						
崑崙劍法4	3417	3		CrossFade	500					
仙人指路	3418	1		CrossFade	1					
仙人指路	3418	1		InstantDir	1000					
仙人指路	3418	1		PlaySound	5945					
仙人指路	3418	1		CastSkill	3419					
仙人指路	3418	1		PlayEffect	14106				-1	
仙人指路	3418	2	8	CanDoRun						
仙人指路	3418	3		UnbindEffect	14106					
混沌劍陣	3420	1		CrossFade	1					
混沌劍陣	3420	1		InstantDir	1000					
混沌劍陣	3420	1		PlaySound	5947					
混沌劍陣	3420	2	4	PlayShake	50	120	1	1		
混沌劍陣	3420	2	4	PlayEffect	14108				-1	
混沌劍陣	3420	2	5	CastSkill	3420					
混沌劍陣	3420	2	6	UnbindEffect	14108					
混沌劍陣	3420	2	8	CanDoRun						
嘯風三連	3422	1		CrossFade	1					
嘯風三連	3422	1		InstantDir	1000					
嘯風三連	3422	1		PlayEffect	14110				-1	
嘯風三連	3422	1		PlaySound	5946					
嘯風三連	3422	2	3	CastSkill	3422					
嘯風三連	3422	2	5	CastSkill	3422					
嘯風三連	3422	2	8	CastSkill	3422					
嘯風三連	3422	2	6	UnbindEffect	14110					
嘯風三連	3422	2	9	CanDoRun						
雷動九天	3423	1		CrossFade	1					
雷動九天	3423	1		InstantDir	1000					
雷動九天	3423	1		CastSkill	3423					
雷動九天	3423	1		PlaySound	5948					
雷動九天	3423	2	4	PlayShake	80	180	1	1		
雷動九天	3423	2	4	PlayEffect	14112				-1	
雷動九天	3423	2	5	UnbindEffect	14112					
雷動九天	3423	2	8	CanDoRun						
雷動九天	3423	3		CrossFade	500					
唐門輕功	3427	1		PlaySound	2004					
唐門輕功	3427	1		PlayEffect	5				15	
唐門輕功	3427	3		DoCommonAct	30	3432				
唐門輕功	3427	2	16	ClearEffect	5					
唐門過場輕功	3428	1		PlaySound	2004					
唐門過場輕功	3428	1		PlayEffect	5					
唐門過場輕功	3428	1		ShadowActive	0					
唐門過場輕功	3428	3		ClearEffect	5					
唐門過場輕功	3428	3		ShadowActive	1					
唐門城市輕功2段	3430	1		PlaySound	2004					
唐門城市輕功2段	3430	1		PlayEffect	5					
唐門城市輕功2段	3430	1		ShadowActive	0					
唐門城市輕功2段	3430	3		ClearEffect	5					
唐門城市輕功2段	3430	3		ShadowActive	1					
唐門輕功落地	3432	1		CrossFade	1000					
唐門輕功落地	3432	2	1	PlayEffect	1010					
唐門輕功落地	3432	2	4	CanDoRun						
唐門輕功落地	3432	3		CrossFade	800					
唐門手動輕功	3433	1		PlaySound	2004					
唐門手動輕功	3433	1		SetSkillCD						
唐門手動輕功	3433	2	3	PlayEffect	1009					
唐門手動輕功	3433	2	4	UnbindEffect	1009					
唐門手動輕功	3433	3		DoCommonAct	30	3432				
崑崙輕功	3435	1		PlaySound	2004					
崑崙輕功	3435	1		PlayEffect	5				15	
崑崙輕功	3435	3		DoCommonAct	30	3440				
崑崙輕功	3435	2	16	ClearEffect	5					
崑崙過場輕功	3436	1		PlaySound	2004					
崑崙過場輕功	3436	1		PlayEffect	5					
崑崙過場輕功	3436	1		ShadowActive	0					
崑崙過場輕功	3436	3		ClearEffect	5					
崑崙過場輕功	3436	3		ShadowActive	1					
崑崙城市輕功2段	3438	1		PlaySound	2004					
崑崙城市輕功2段	3438	1		PlayEffect	5					
崑崙城市輕功2段	3438	1		ShadowActive	0					
崑崙城市輕功2段	3438	3		ClearEffect	5					
崑崙城市輕功2段	3438	3		ShadowActive	1					
崑崙輕功落地	3440	1		CrossFade	1000					
崑崙輕功落地	3440	2	1	PlayEffect	1010					
崑崙輕功落地	3440	2	4	CanDoRun						
崑崙輕功落地	3440	3		CrossFade	800					
崑崙手動輕功	3441	1		PlaySound	2004					
崑崙手動輕功	3441	1		SetSkillCD						
崑崙手動輕功	3441	2	3	PlayEffect	1009					
崑崙手動輕功	3441	2	4	UnbindEffect	1009					
崑崙手動輕功	3441	3		DoCommonAct	30	3440				
高級·霸王怒吼_子	3446	1		CastSkill	3446					
丐幫輕功	3461	1		PlaySound	2004					
丐幫輕功	3461	1		PlayEffect	5				15	
丐幫輕功	3461	3		DoCommonAct	30	3466				
丐幫輕功	3461	2	16	ClearEffect	5					
丐幫過場輕功	3462	1		PlaySound	2004					
丐幫過場輕功	3462	1		PlayEffect	5					
丐幫過場輕功	3462	1		ShadowActive	0					
丐幫過場輕功	3462	3		ClearEffect	5					
丐幫過場輕功	3462	3		ShadowActive	1					
丐幫城市輕功2段	3464	1		PlaySound	2004					
丐幫城市輕功2段	3464	1		PlayEffect	5					
丐幫城市輕功2段	3464	1		ShadowActive	0					
丐幫城市輕功2段	3464	3		ClearEffect	5					
丐幫城市輕功2段	3464	3		ShadowActive	1					
丐幫輕功落地	3466	1		CrossFade	1000					
丐幫輕功落地	3466	2	1	PlayEffect	1010					
丐幫輕功落地	3466	2	4	CanDoRun						
丐幫輕功落地	3466	3		CrossFade	800					
丐幫手動輕功	3467	1		PlaySound	2004					
丐幫手動輕功	3467	1		SetSkillCD						
丐幫手動輕功	3467	2	3	PlayEffect	1009					
丐幫手動輕功	3467	2	4	UnbindEffect	1009					
丐幫手動輕功	3467	3		DoCommonAct	30	3466				
五毒輕功	3469	1		PlaySound	2004					
五毒輕功	3469	1		PlayEffect	5				15	
五毒輕功	3469	3		DoCommonAct	30	3474				
五毒輕功	3469	2	16	ClearEffect	5					
五毒過場輕功	3470	1		PlaySound	2004					
五毒過場輕功	3470	1		PlayEffect	5					
五毒過場輕功	3470	1		ShadowActive	0					
五毒過場輕功	3470	3		ClearEffect	5					
五毒過場輕功	3470	3		ShadowActive	1					
五毒城市輕功2段	3472	1		PlaySound	2004					
五毒城市輕功2段	3472	1		PlayEffect	5					
五毒城市輕功2段	3472	1		ShadowActive	0					
五毒城市輕功2段	3472	3		ClearEffect	5					
五毒城市輕功2段	3472	3		ShadowActive	1					
五毒輕功落地	3474	1		CrossFade	1000					
五毒輕功落地	3474	2	1	PlayEffect	1010					
五毒輕功落地	3474	2	4	CanDoRun						
五毒輕功落地	3474	3		CrossFade	800					
五毒手動輕功	3475	1		PlaySound	2004					
五毒手動輕功	3475	1		SetSkillCD						
五毒手動輕功	3475	2	3	PlayEffect	1009					
五毒手動輕功	3475	2	4	UnbindEffect	1009					
五毒手動輕功	3475	3		DoCommonAct	30	3474				
丐幫掌法	3477	1		CrossFade	1					
丐幫掌法	3477	1		InstantDir	1000					
丐幫掌法	3477	2	3	PlaySound	5961					
丐幫掌法	3477	2	3	CastSkill	3477					
丐幫掌法	3477	1	0	LinkSkillInit	20	3478				
丐幫掌法	3477	2	1	CanDoSkill						
丐幫掌法	3477	2	0	PlayEffect	14201				-1	
丐幫掌法	3477	2	1	UnbindEffect	14201					
丐幫掌法	3477	2	4	CanDoRun						
丐幫掌法	3477	2	4	CastLinkSkill						
丐幫掌法	3477	2	4	PlayShake	30	120	1	1		
丐幫掌法	3477	2	4	MovePos	20	20	150			
丐幫掌法2	3478	1		CrossFade	1					
丐幫掌法2	3478	1		InstantDir	1000					
丐幫掌法2	3478	2	3	PlaySound	5962					
丐幫掌法2	3478	2	3	CastSkill	3478					
丐幫掌法2	3478	1	0	LinkSkillInit	20	3479				
丐幫掌法2	3478	2	1	CanDoSkill						
丐幫掌法2	3478	2	0	PlayEffect	14202				-1	
丐幫掌法2	3478	2	1	UnbindEffect	14202					
丐幫掌法2	3478	2	4	CanDoRun						
丐幫掌法2	3478	2	7	CastLinkSkill						
丐幫掌法2	3478	2	3	PlayShake	30	120	1	1		
丐幫掌法2	3478	2	3	MovePos	40	40	150			
丐幫掌法34	3479	1		CrossFade	1					
丐幫掌法34	3479	1		InstantDir	1000					
丐幫掌法34	3479	1		LinkSkillInit	20	3481				
丐幫掌法34	3479	2	3	PlaySound	5963					
丐幫掌法34	3479	2	1	CanDoSkill						
丐幫掌法34	3479	2	0	PlayEffect	14203				-1	
丐幫掌法34	3479	2	1	UnbindEffect	14203					
丐幫掌法34	3479	2	3	CastSkill	3479					
丐幫掌法34	3479	2	3	PlayShake	30	150	1	1		
丐幫掌法34	3479	2	5	CastSkill	3480					
丐幫掌法34	3479	2	5	PlayShake	30	150	1	1		
丐幫掌法34	3479	2	6	CanDoRun						
丐幫掌法34	3479	2	8	CastLinkSkill						
丐幫掌法34	3479	2	5	MovePos	70	50	130			
丐幫掌法5	3481	1		CrossFade	1					
丐幫掌法5	3481	1		InstantDir	1000					
丐幫掌法5	3481	2	2	PlaySound	5964					
丐幫掌法5	3481	2	1	CanDoSkill						
丐幫掌法5	3481	2	3	CastSkill	3481					
丐幫掌法5	3481	2	0	PlayEffect	14204				-1	
丐幫掌法5	3481	2	3	PlayShake	120	180	1	1		
丐幫掌法5	3481	2	5	UnbindEffect	14204					
丐幫掌法5	3481	2	6	CanDoRun						
丐幫掌法5	3481	2	4	MovePos	60	60	150			
亢龍有悔	3482	1		CrossFade	1					
亢龍有悔	3482	1		InstantDir	1000					
亢龍有悔	3482	2	2	PlaySound	5966					
亢龍有悔	3482	2	1	PlayEffect	14206				-1	
亢龍有悔	3482	2	3	CastSkill	3482					
亢龍有悔	3482	2	3	PlayShake	30	160	1	1		
亢龍有悔	3482	2	4	UnbindEffect	14206					
亢龍有悔	3482	2	6	CanDoRun						
困龍功	3483	1		PlaySound	5967					
困龍功	3483	2	3	PlayEffect	14209			1	-1	
困龍功	3483	2	3	CastSkill	3483					
困龍功	3483	2	4	PlayShake	40	180	1	1		
困龍功	3483	2	6	CanDoRun						
醉蝶狂舞	3485	1		PlaySound	5969					
醉蝶狂舞	3485	1		CrossFade	1					
醉蝶狂舞	3485	1		PlayEffect	14211				-1	
醉蝶狂舞	3485	2	4	UnbindEffect	14211				-1	
醉蝶狂舞	3485	2	5	CastSkill	3485					
醉蝶狂舞	3485	2	8	CanDoRun						
龍戰於野	3486	1		PlaySound	5970					
龍戰於野	3486	1		PlayEffect	14214			1		
龍戰於野	3486	2	5	PlayEffect	14213					
龍戰於野	3486	2	5	CastSkill	3488					
龍戰於野	3486	2	5	CastSkill	3486					
龍戰於野	3486	2	5	CastSkill	3489					
龍戰於野	3486	2	5	PlayShake	80	180	1	1		
龍戰於野	3486	2	6	UnbindEffect	6722					
龍戰於野	3486	2	7	UnbindEffect	14214					
龍戰於野	3486	2	7	UnbindEffect	14213					
龍戰於野	3486	2	8	CanDoRun						
年獸衝撞	3513	1		CrossFade	1					
年獸衝撞	3513	1		InstantDir	35					
年獸衝撞	3513	2	6	CastSkill	3514					
年獸衝撞	3513	2	7	CastSkill	3515					
年獸衝撞	3513	2	15	CanDoRun						
年獸衝撞_子	3514	1		CastSkill	3514					
變羊預警(自身周圍3米)	3521	1		CastSkill	3521					
圓形半徑3米預警_2秒	3522	1		DoCommonAct	7	3521		30		
藏劍輕功	3524	1		PlaySound	2004					
藏劍輕功	3524	1		PlayEffect	5				15	
藏劍輕功	3524	3		DoCommonAct	30	3529				
藏劍輕功	3524	2	16	ClearEffect	5					
藏劍過場輕功	3525	1		PlaySound	2004					
藏劍過場輕功	3525	1		PlayEffect	5					
藏劍過場輕功	3525	1		ShadowActive	0					
藏劍過場輕功	3525	3		ClearEffect	5					
藏劍過場輕功	3525	3		ShadowActive	1					
藏劍城市輕功2段	3527	1		PlaySound	2004					
藏劍城市輕功2段	3527	1		PlayEffect	5					
藏劍城市輕功2段	3527	1		ShadowActive	0					
藏劍城市輕功2段	3527	3		ClearEffect	5					
藏劍城市輕功2段	3527	3		ShadowActive	1					
藏劍輕功落地	3529	1		CrossFade	1000					
藏劍輕功落地	3529	2	1	PlayEffect	1010					
藏劍輕功落地	3529	2	4	CanDoRun						
藏劍輕功落地	3529	3		CrossFade	800					
藏劍手動輕功	3530	1		PlaySound	2004					
藏劍手動輕功	3530	1		SetSkillCD						
藏劍手動輕功	3530	2	3	PlayEffect	1009					
藏劍手動輕功	3530	2	4	UnbindEffect	1009					
藏劍手動輕功	3530	3		DoCommonAct	30	3529				
長歌輕功	3532	1		PlaySound	2004					
長歌輕功	3532	1		PlayEffect	5				15	
長歌輕功	3532	3		DoCommonAct	30	3537				
長歌輕功	3532	2	16	ClearEffect	5					
長歌過場輕功	3533	1		PlaySound	2004					
長歌過場輕功	3533	1		PlayEffect	5					
長歌過場輕功	3533	1		ShadowActive	0					
長歌過場輕功	3533	3		ClearEffect	5					
長歌過場輕功	3533	3		ShadowActive	1					
長歌城市輕功2段	3535	1		PlaySound	2004					
長歌城市輕功2段	3535	1		PlayEffect	5					
長歌城市輕功2段	3535	1		ShadowActive	0					
長歌城市輕功2段	3535	3		ClearEffect	5					
長歌城市輕功2段	3535	3		ShadowActive	1					
長歌輕功落地	3537	1		CrossFade	1000					
長歌輕功落地	3537	2	1	PlayEffect	1010					
長歌輕功落地	3537	2	4	CanDoRun						
長歌輕功落地	3537	3		CrossFade	800					
長歌手動輕功	3538	1		PlaySound	2004					
長歌手動輕功	3538	1		SetSkillCD						
長歌手動輕功	3538	2	3	PlayEffect	1009					
長歌手動輕功	3538	2	4	UnbindEffect	1009					
長歌手動輕功	3538	3		DoCommonAct	30	3537				
五毒笛咒	3601	1		CrossFade	1					
五毒笛咒	3601	1		InstantDir	1000					
五毒笛咒	3601	1		LinkSkillInit	20	3602				
五毒笛咒	3601	1		PlayEffect	14301				-1	
五毒笛咒	3601	1		PlaySound	5981					
五毒笛咒	3601	2	1	CanDoSkill						
五毒笛咒	3601	2	3	CastSkill	3601					
五毒笛咒	3601	2	3	PlayShake	30	100	1	1		
五毒笛咒	3601	2	3	UnbindEffect	14301					
五毒笛咒	3601	2	4	CanDoRun						
五毒笛咒	3601	2	4	CastLinkSkill						
五毒笛咒2	3602	1		CrossFade	1					
五毒笛咒2	3602	1		InstantDir	1000					
五毒笛咒2	3602	1		LinkSkillInit	20	3603				
五毒笛咒2	3602	1		PlayEffect	14302				-1	
五毒笛咒2	3602	1		PlaySound	5982					
五毒笛咒2	3602	2	1	CanDoSkill						
五毒笛咒2	3602	2	3	CastSkill	3602					
五毒笛咒2	3602	2	3	PlayShake	30	100	1	1		
五毒笛咒2	3602	2	5	UnbindEffect	14302					
五毒笛咒2	3602	2	6	CanDoRun						
五毒笛咒2	3602	2	10	CastLinkSkill						
五毒笛咒3	3603	1		CrossFade	1					
五毒笛咒3	3603	1		InstantDir	1000					
五毒笛咒3	3603	1		LinkSkillInit	20	3604				
五毒笛咒3	3603	1		PlayEffect	14303			1	-1	
五毒笛咒3	3603	1		PlaySound	5983					
五毒笛咒3	3603	2	1	CanDoSkill						
五毒笛咒3	3603	2	3	CastSkill	3603					
五毒笛咒3	3603	2	3	PlayShake	40	150	1	1		
五毒笛咒3	3603	2	6	UnbindEffect	14303					
五毒笛咒3	3603	2	6	CanDoRun						
五毒笛咒3	3603	2	8	CastLinkSkill						
五毒笛咒4	3604	1		CrossFade	1					
五毒笛咒4	3604	1		InstantDir	1000					
五毒笛咒4	3604	1		PlayEffect	14304				-1	
五毒笛咒4	3604	1		PlaySound	5984					
五毒笛咒4	3604	2	1	CanDoSkill						
五毒笛咒4	3604	2	2	CastSkill	3604					
五毒笛咒4	3604	2	3	PlayShake	40	160	1	1		
五毒笛咒4	3604	2	7	UnbindEffect	14304					
五毒笛咒4	3604	2	8	CanDoRun						
五毒笛咒4	3604	3		CrossFade	500					
陰風蝕骨	3605	1		PlaySound	5986					
陰風蝕骨	3605	1		CrossFade	1					
陰風蝕骨	3605	1		InstantDir	1000					
陰風蝕骨	3605	1		PlayEffect	14309				-1	
陰風蝕骨	3605	2	6	CastSkill	3605					
陰風蝕骨	3605	2	6	PlayShake	60	160	1	1		
陰風蝕骨	3605	2	8	UnbindEffect	14309					
陰風蝕骨	3605	2	10	CanDoRun						
召喚毒蟲	3606	1		CrossFade	1					
召喚毒蟲	3606	1		InstantDir	1000					
召喚毒蟲	3606	1		PlayEffect	14311					
召喚毒蟲	3606	1		PlaySound	5987					
召喚毒蟲	3606	2	4	CastSkill	3606					
召喚毒蟲	3606	2	5	PlayShake	30	160	1	1		
召喚毒蟲	3606	2	6	UnbindEffect	14311					
召喚毒蟲	3606	2	7	CanDoRun						
迷心蠱	3617	1		CrossFade	1					
迷心蠱	3617	1		InstantDir	1000					
迷心蠱	3617	1		PlayEffect	14335					
迷心蠱	3617	1		PlaySound	5991					
迷心蠱	3617	2	4	CastSkill	3617					
迷心蠱	3617	2	5	PlayShake	60	160	1	1		
迷心蠱	3617	2	6	UnbindEffect	14335					
迷心蠱	3617	2	7	CanDoRun						
萬蠱蝕心	3620	1		PlaySound	5992					
萬蠱蝕心	3620	1		CrossFade	1					
萬蠱蝕心	3620	1		InstantDir	1000					
萬蠱蝕心	3620	1		PlayEffect	14340			1	-1	
萬蠱蝕心	3620	2	5	PlayEffect	14339				-1	
萬蠱蝕心	3620	2	5	CastSkill	3620					
萬蠱蝕心	3620	2	5	PlayShake	60	160	1	1		
萬蠱蝕心	3620	2	6	UnbindEffect	14339					
萬蠱蝕心	3620	2	7	CanDoRun						
丐幫掌法	3622	1		CrossFade	1					
丐幫掌法	3622	1		InstantDir	1000					
丐幫掌法	3622	2	3	CastSkill	3622					
丐幫掌法	3622	2	0	PlayEffect	14201				-1	
丐幫掌法	3622	2	1	UnbindEffect	14201					
亢龍有悔	3623	1		CrossFade	1					
亢龍有悔	3623	1		InstantDir	1000					
亢龍有悔	3623	2	1	PlayEffect	14206				-1	
亢龍有悔	3623	2	3	CastSkill	3623					
亢龍有悔	3623	2	4	UnbindEffect	14206					
困龍功	3624	2	3	PlayEffect	14209			1	-1	
困龍功	3624	2	3	CastSkill	3624					
龍戰於野	3626	1		PlayEffect	14214			1		
龍戰於野	3626	2	5	PlayEffect	14213					
龍戰於野	3626	2	5	CastSkill	3488					
龍戰於野	3626	2	5	CastSkill	3626					
龍戰於野	3626	2	6	UnbindEffect	6722					
龍戰於野	3626	2	7	UnbindEffect	14214					
龍戰於野	3626	2	7	UnbindEffect	14213					
五毒笛咒	3628	1		CrossFade	1					
五毒笛咒	3628	1		InstantDir	1000					
五毒笛咒	3628	1		PlayEffect	14301				-1	
五毒笛咒	3628	2	3	CastSkill	3628					
五毒笛咒	3628	2	3	UnbindEffect	14301					
陰風蝕骨	3629	1		CrossFade	1					
陰風蝕骨	3629	1		InstantDir	1000					
陰風蝕骨	3629	1		PlayEffect	14309				-1	
陰風蝕骨	3629	2	6	CastSkill	3629					
陰風蝕骨	3629	2	8	UnbindEffect	14309					
召喚毒蟲	3630	1		CrossFade	1					
召喚毒蟲	3630	1		InstantDir	1000					
召喚毒蟲	3630	1		PlayEffect	14311					
召喚毒蟲	3630	2	4	CastSkill	3630					
召喚毒蟲	3630	2	6	UnbindEffect	14311					
萬蠱蝕心	3641	1		CrossFade	1					
萬蠱蝕心	3641	1		InstantDir	1000					
萬蠱蝕心	3641	1		PlayEffect	14340			1	-1	
萬蠱蝕心	3641	2	5	PlayEffect	14339				-1	
萬蠱蝕心	3641	2	5	CastSkill	3641					
萬蠱蝕心	3641	2	6	UnbindEffect	14339					
霸王槍	3671	1		CrossFade	1					
霸王槍	3671	1		InstantDir	1000					
霸王槍	3671	1		PlayEffect	13671				3	
霸王槍	3671	2	5	CastSkill	3671					
