TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel	FactionLimit
2648	T3正常裝備外衣·偏色2	T3_Normal_Waiyi_Q3	6132	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2649	T3正常裝備外衣·偏色3	T3_Normal_Waiyi_Q4	6133	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2573	T4正常装备外衣	T4_Normal_Waiyi_Q1	6114	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2650	T4正常裝備外衣·偏色1	T4_Normal_Waiyi_Q2	6134	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2651	T4正常裝備外衣·偏色2	T4_Normal_Waiyi_Q3	6135	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2652	T4正常裝備外衣·偏色3	T4_Normal_Waiyi_Q4	6136	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2574	T5正常装备外衣	T5_Normal_Waiyi_Q1	6115	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2653	T5正常裝備外衣·偏色1	T5_Normal_Waiyi_Q2	6137	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2654	T5正常裝備外衣·偏色2	T5_Normal_Waiyi_Q3	6138	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2655	T5正常裝備外衣·偏色3	T5_Normal_Waiyi_Q4	6139	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2575	T6正常装备外衣	T6_Normal_Waiyi_Q1	6116	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2656	T6正常裝備外衣·偏色1	T6_Normal_Waiyi_Q2	6140	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2657	T6正常裝備外衣·偏色2	T6_Normal_Waiyi_Q3	6141	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2658	T6正常裝備外衣·偏色3	T6_Normal_Waiyi_Q4	6142	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2576	T7正常装备外衣	T7_Normal_Waiyi_Q1	6117	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2659	T7正常裝備外衣·偏色1	T7_Normal_Waiyi_Q2	6143	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2660	T7正常裝備外衣·偏色2	T7_Normal_Waiyi_Q3	6144	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2661	T7正常裝備外衣·偏色3	T7_Normal_Waiyi_Q4	6145	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2577	T8正常装备外衣	T8_Normal_Waiyi_Q1	6118	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2710	T8正常装备外衣	T8_Normal_Waiyi_Q2	6146	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2711	T8正常装备外衣	T8_Normal_Waiyi_Q3	6147	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2712	T8正常装备外衣	T8_Normal_Waiyi_Q4	6148	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2578	T9正常装备外衣	T9_Normal_Waiyi_Q1	6119	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
3937	T9正常裝備外衣·偏色1	T9_Normal_Waiyi_Q2	6149	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
3938	T9正常裝備外衣·偏色2	T9_Normal_Waiyi_Q3	6150	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
3939	T9正常裝備外衣·偏色3	T9_Normal_Waiyi_Q4	6151	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2579	T10正常装备外衣	T10_Normal_Waiyi_Q1	6120	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
3940	T10正常裝備外衣·偏色1	T10_Normal_Waiyi_Q2	6152	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
3941	T10正常裝備外衣·偏色2	T10_Normal_Waiyi_Q3	6153	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
3942	T10正常裝備外衣·偏色3	T10_Normal_Waiyi_Q4	6154	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5269	T11正常裝備外衣	T11_Normal_Waiyi_Q1	6401	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5270	T11正常裝備外衣·偏色1	T11_Normal_Waiyi_Q2	6402	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5271	T11正常裝備外衣·偏色2	T11_Normal_Waiyi_Q3	6403	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5272	T11正常裝備外衣·偏色3	T11_Normal_Waiyi_Q4	6404	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5273	T12正常裝備外衣	T12_Normal_Waiyi_Q1	6405	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5274	T12正常裝備外衣·偏色1	T12_Normal_Waiyi_Q2	6406	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5275	T12正常裝備外衣·偏色2	T12_Normal_Waiyi_Q3	6407	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5276	T12正常裝備外衣·偏色3	T12_Normal_Waiyi_Q4	6408	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5277	T13正常裝備外衣	T13_Normal_Waiyi_Q1	6409	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5278	T13正常裝備外衣·偏色1	T13_Normal_Waiyi_Q2	6410	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5279	T13正常裝備外衣·偏色2	T13_Normal_Waiyi_Q3	6411	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5280	T13正常裝備外衣·偏色3	T13_Normal_Waiyi_Q4	6412	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5281	T14正常裝備外衣	T14_Normal_Waiyi_Q1	6413	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5282	T14正常裝備外衣·偏色1	T14_Normal_Waiyi_Q2	6414	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5283	T14正常裝備外衣·偏色2	T14_Normal_Waiyi_Q3	6415	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5284	T14正常裝備外衣·偏色3	T14_Normal_Waiyi_Q4	6416	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5285	T15正常裝備外衣	T15_Normal_Waiyi_Q1	6417	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5286	T15正常裝備外衣·偏色1	T15_Normal_Waiyi_Q2	6418	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5287	T15正常裝備外衣·偏色2	T15_Normal_Waiyi_Q3	6419	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5288	T15正常裝備外衣·偏色3	T15_Normal_Waiyi_Q4	6420	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5289	T16正常裝備外衣	T16_Normal_Waiyi_Q1	6421	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5290	T16正常裝備外衣·偏色1	T16_Normal_Waiyi_Q2	6422	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5291	T16正常裝備外衣·偏色2	T16_Normal_Waiyi_Q3	6423	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5292	T16正常裝備外衣·偏色3	T16_Normal_Waiyi_Q4	6424	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5293	T17正常裝備外衣	T17_Normal_Waiyi_Q1	6425	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5294	T17正常裝備外衣·偏色1	T17_Normal_Waiyi_Q2	6426	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5295	T17正常裝備外衣·偏色2	T17_Normal_Waiyi_Q3	6427	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5296	T17正常裝備外衣·偏色3	T17_Normal_Waiyi_Q4	6428	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5297	T18正常裝備外衣	T18_Normal_Waiyi_Q1	6429	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5298	T18正常裝備外衣	T18_Normal_Waiyi_Q2	6430	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5299	T18正常裝備外衣	T18_Normal_Waiyi_Q3	6431	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5300	T18正常裝備外衣	T18_Normal_Waiyi_Q4	6432	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5301	T19正常裝備外衣	T19_Normal_Waiyi_Q1	6433	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5302	T19正常裝備外衣·偏色1	T19_Normal_Waiyi_Q2	6434	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5303	T19正常裝備外衣·偏色2	T19_Normal_Waiyi_Q3	6435	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5304	T19正常裝備外衣·偏色3	T19_Normal_Waiyi_Q4	6436	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5305	T20正常裝備外衣	T20_Normal_Waiyi_Q1	6437	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5306	T20正常裝備外衣·偏色1	T20_Normal_Waiyi_Q2	6438	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5307	T20正常裝備外衣·偏色2	T20_Normal_Waiyi_Q3	6439	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
5308	T20正常裝備外衣·偏色3	T20_Normal_Waiyi_Q4	6440	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2580	茅廬裝外衣	T1_Newrole_Waiyi_Q1	6121	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2662	茅廬裝外衣	T1_Newrole_Waiyi_Q2	6122	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2663	茅廬裝外衣	T1_Newrole_Waiyi_Q3	6123	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2664	茅廬裝外衣	T1_Newrole_Waiyi_Q4	6124	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
3568	藝趣·盛典華服	T4_Shizhuang_180day	332	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]	15000	51	15000	1	waiyi																																																				
3896	江湖俠少裝（7天）	T1_Newrole_Waiyi_7day	6122	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]	15000	3	15000	1	waiyi																																																				
