SkillId		MagicDesc
3445	高级·血战八方	提高[00ff00]add_usebasedmg_p12%[-]基础攻击 + [00ff00]userdesc_1012[-]点金系伤害。提升该技能[00ff00]add_igdefense_p12%[-]基础忽闪、[00ff00]add_deadlystrike_v12[-]点会心一击与[00ff00]runspeed_v1[-]移动速度
3447	高级·霸王怒吼	提高[00ff00]add_usebasedmg_p12[-]%基础攻击、[00ff00]add_hurt_r2%[-]受伤几率与[00ff00]add_hurt_t2/15[-]秒受伤时间。化解伤害[00ff00]defuse_damage1[-]点，不超过原伤害[00ff00]defuse_damage2%[-]；最高叠加[00ff00]superposemagic1[-]层，持续[00ff00]skill_statetime1/15[-]秒
3449	高级·金钟罩	增加[00ff00]all_series_resist_v1[-]点全系抗性、[00ff00]all_series_resist_p1%[-]基础全系抗性与[00ff00]lifereplenish_p1%[-]生命回复效率，增加持续时间[00ff00]add_state_time12/15[-]秒
3451	高级·野蛮冲撞	提高[00ff00]add_usebasedmg_p12[-]%基础攻击与[00ff00]add_igdefense_p12%[-]基础忽闪。命中目标后提高[00ff00]attackspeed_v1[-]点攻击速度，[00ff00]deadlystrike_p1%[-]基础会心几率，[00ff00]deadlystrike_v1[-]点会心一击，持续[00ff00]skill_statetime1/15[-]秒
3453	高级·降龙棍	提高降龙棍[00ff00]add_usebasedmg_p12%[-]基础攻击。增加降龙棍[00ff00]add_deadlystrike_v12[-]点会心一击，提高[00ff00]add_hurt_r2%[-]造成受伤的几率与[00ff00]add_hurt_t2/15[-]秒造成受伤的时间。
3455	高级·大力金刚指	远距离伤害放大[00ff00]add_adddmgbydist2%[-]。穿透攻击多[00ff00]addms_hittotal_c12[-]名敌人，并对穿透目标提高[00ff00]addpowerwhencol2%[-]基础攻击。增加[00ff00]add_hurt_r2%[-]造成受伤的几率，持续[00ff00]add_hurt_t2/15[-]秒
3457	高级·金刚伏魔	金刚伏魔持续时间增加[00ff00]add_state_time12/15[-]秒，[00ff00]resist_allspecialstate_rate_v1[-]点抗负面效果几率。提高金刚伏魔化解伤害[00ff00]defuse_damage1[-]点并每[00ff00]recover_life_v2/15[-]秒回复[00ff00]recover_life_v1[-]生命值
3459	高级·十二擒龙手	提高十二擒龙手[00ff00]userdesc_1012/15[-]秒造定身的时间，十二擒龙手冷却时间减少[00ff00]deccdtime2/15[-]秒。[00ff00]state_forceatk_attack1%[-]几率嘲讽敌人[00ff00]state_forceatk_attack2/15[-]秒。
3801	冰清玉润	增加[00ff00]lifecurmax_p1%[-]当前生命，每隔[00ff00]userdesc_1011/15[-]秒清除所有技能冷却时间
3803	穆如清风	增加[00ff00]enhance_final_damage_p1[-]%最终攻击，每隔[00ff00]ignoreattackontime1/15[-]秒忽略[00ff00]ignoreattackontime2/15[-]秒攻击
3804	逆水行舟	增加[00ff00]enhance_final_damage_p1[-]%最终攻击，每隔[00ff00]userdesc_1011/15[-]秒清除并免疫自身受到的所有属性与负面效果，持续[00ff00]skill_statetime1/15[-]秒
3806	天地归心	增加[00ff00]enhance_final_damage_p1[-]%最终攻击、[00ff00]attackrate_p1%[-]基础命中、[00ff00]deadlystrike_p1%[-]基础会心几率、[00ff00]defense_p1%[-]基础闪避与[00ff00]all_series_resist_p1%[-]基础全系抗性
3807	铜肤铁骨	增加[00ff00]lifecurmax_p1%[-]当前生命与[00ff00]reduce_final_damage_p1[-]%最终伤害抵消
3902	鸿门摆宴	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，附带[00ff00]state_palsy_attack2/15[-]秒的麻痹效果
3906	寒冰尖刺	每枚尖刺对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害
3909	蝎皇蛊	每次毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击同时有[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠，共[00ff00]userdesc_1091[-]次
3914	狱火天焰	每次对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，共3次
3921	女帝之力	增加[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]all_series_resist_p1%[-]基础全系抗性与[00ff00]attackspeed_v1[-]点攻击速度，持续[00ff00]skill_statetime1/15[-]秒；被攻击时有[00ff00]userdesc_1011%[-]几率对攻击者造成[00ff00]state_freeze_attack2/15[-]秒的冰冻效果，触发间隔[00ff00]userdesc_1021/15[-]秒
4001	唐门暗器	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害
4006	缠身刺	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，同时[00ff00]state_zhican_attack1%[-]造成[00ff00]state_zhican_attack2/15[-]秒致缠与[00ff00]state_fixed_attack1%[-]造成[00ff00]state_fixed_attack2/15[-]秒定身。最多携带[00ff00]skill_point1/100[-]个，最多布置[00ff00]skill_maxmissile1[-]个
4008	暴雨梨花	每次攻击，对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害。最多累计[00ff00]skill_point1/100[-]次
4010	迷影纵	向目标方向快速移动。升级减少技能冷却时间
4011	心魄	闪避远程攻击几率：[00ff00]miss_remote_rate1/100[-]%
4012	九宫飞星	每枚飞镖造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，同时有[00ff00]state_zhican_attack1%[-]几率附带[00ff00]state_zhican_attack2/15[-]秒的致缠效果
4015	淬毒术	提升自己[00ff00]physics_potentialdamage_p1%[-]基础攻击力与[00ff00]deadlystrike_damage_p1%[-]会心伤害。提升队友[00ff00]userdesc_1021%[-]会心伤害
4017	高级暗器	提升[唐门暗器][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害
4019	心眼	普通攻击每次命中获得[00ff00]ignore_defense_v1[-]点忽略闪避、[00ff00]physics_potentialdamage_p1%[-]基础攻击力加成，最多叠加[00ff00]superposemagic1[-]倍
4024	心魔	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命上限、[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]state_zhican_attackrate1[-]点致缠几率
4027	移形换影	有[00ff00]userdesc_1011%[-]几率触发，清除[迷影纵]冷却时间，减少[缠身刺][00ff00]reduce_cd_time22/15[-]秒、减少[暴雨梨花][00ff00]reduce_cd_time32/15[-]秒、减少[九宫飞星][00ff00]reduce_cd_time42/15[-]秒冷却时间，触发间隔[00ff00]userdesc_1021/15[-]秒
4037	缠身刺	提高缠身刺[00ff00]add_usebasedmg_p12%[-]基础攻击并延长造成的致缠时间[00ff00]add_zhican_t2/15[-]秒
4038	暴雨梨花	提高暴雨梨花[00ff00]add_usebasedmg_p12%[-]基础攻击
4039	迷影纵	每次使用迷影纵后增加自身[00ff00]physics_potentialdamage_p1%[-]基础攻击力，持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]层
4041	九宫飞星	增加九宫飞星[00ff00]add_igdefense_v12[-]点忽闪与[00ff00]add_deadlystrike_v12[-]点会心一击
4042	中级·缠身刺	提高缠身刺[00ff00]add_usebasedmg_p12%[-]基础攻击并延长造成的致缠时间[00ff00]add_zhican_t2/15[-]秒，最多布置数增加[00ff00]add_skill_max_ms12[-]个
4043	中级·暴雨梨花	提高暴雨梨花[00ff00]add_usebasedmg_p12%[-]基础攻击。增加[00ff00]add_igdefense_v12[-]点忽闪与[00ff00]add_deadlystrike_v12[-]点会心一击
4044	中级·迷影纵	每次使用迷影纵后增加自身[00ff00]physics_potentialdamage_p1%[-]基础攻击力，持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]层。有[00ff00]userdesc_1011%[-]几率获得免疫属性状态的效果，持续[00ff00]userdesc_1021/15[-]秒
4047	中级·九宫飞星	增加九宫飞星[00ff00]add_igdefense_v12[-]点忽闪与[00ff00]add_deadlystrike_v12[-]点会心一击。减少九宫飞星冷却时间[00ff00]deccdtime2/15[-]秒
4052	高级·缠身刺	提高缠身刺[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_deadlystrike_v12[-]点会心一击，延长造成的致缠时间[00ff00]add_zhican_t2/15[-]秒，最多布置数增加[00ff00]add_skill_max_ms12[-]个
4054	高级·暴雨梨花	提高暴雨梨花[00ff00]add_usebasedmg_p12%[-]基础攻击。增加[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_deadlystrike_v12[-]点会心一击与[00ff00]userdesc_1012/100[-]次累计使用次数
4056	高级·迷影纵	每次使用迷影纵后增加自身[00ff00]physics_potentialdamage_p1%[-]基础攻击力与[00ff00]defense_v1[-]点闪避值，持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]层。有[00ff00]userdesc_1011%[-]几率获得免疫属性状态的效果，持续[00ff00]userdesc_1021/15[-]秒
4059	高级·九宫飞星	增加九宫飞星[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_deadlystrike_v12[-]点会心一击与[00ff00]add_usebasedmg_p12%[-]基础攻击。减少九宫飞星冷却时间[00ff00]deccdtime2/15[-]秒
4060	追星逐电	造成会心时，有[00ff00]state_fixed_attack1%[-]几率造成[00ff00]state_fixed_attack2/15[-]秒定身
4101	昆仑剑法	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4106	仙人指路	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，附带[00ff00]state_stun_attack2/15[-]秒的眩晕效果
4108	混沌剑阵	每半秒对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，持续8秒
4110	啸风三连击	每道风对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，并有[00ff00]state_stun_attack1%[-]几率造成眩晕，持续[00ff00]state_stun_attack2/15[-]秒
4111	醉仙错骨	永久提升自己[00ff00]attackspeed_v1[-]攻击速度与[00ff00]state_slowall_resistrate1[-]点抗迟缓几率
4112	雷动九天	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，每次伤害增加[00ff00]ms_powerwhencol1[-]%基础攻击，眩晕第一个目标[00ff00]state_stun_attack2/15[-]秒
4115	御风行	永久提升自己[00ff00]runspeed_v1[-]移动速度与[00ff00]defense_p1%[-]基础闪避
4116	高级剑法	提升[昆仑剑法][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害并提高自身[00ff00]state_stun_attackrate1[-]点眩晕的几率
4118	混元乾坤	普通攻击每次命中偷取[00ff00]defense_v1[-]点闪避值，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]userdesc_1011/15[-]秒
4124	霜傲昆仑	永久提升[00ff00]lifemax_p1%[-]基础生命上限、[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]state_stun_attackrate1[-]点眩晕几率
4130	御雷诀	触发几率[00ff00]userdesc_1011%[-]，造成[00ff00]state_stun_attack2/15[-]秒的眩晕效果。触发间隔[00ff00]userdesc_1021/15[-]秒
4133	仙人指路	增加[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]deadlystrike_p1%[-]基础会心几率，持续[00ff00]skill_statetime1/15[-]秒
4135	啸风三连击	提高啸风三连击[00ff00]add_usebasedmg_p12%[-]基础攻击
4136	混沌剑阵	延长混沌剑阵[00ff00]addms_life12/15[-]秒。增加[00ff00]runspeed_v1[-]点移动速度，持续[00ff00]skill_statetime1/15[-]秒
4138	雷动九天	提高雷动九天[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_igdefense_v12[-]点忽闪
4139	中级·仙人指路	提高仙人指路[00ff00]add_stun_t2/15[-]秒眩晕时间。增加[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]deadlystrike_p1%[-]基础会心几率，持续[00ff00]skill_statetime1/15[-]秒
4141	中级·啸风三连击	提高啸风三连击[00ff00]add_usebasedmg_p12%[-]基础攻击。增加啸风三连击[00ff00]add_igdefense_v12[-]点忽闪并提高[00ff00]add_stun_r2%[-]眩晕几率、[00ff00]add_stun_t2/15[-]秒眩晕时间
4142	中级·混沌剑阵	延长混沌剑阵[00ff00]addms_life12/15[-]秒。增加[00ff00]runspeed_v1[-]点移动速度、[00ff00]resist_allseriesstate_rate_v1[-]点抗属性效果几率与[00ff00]resist_allspecialstate_rate_v1[-]点抗负面效果几率，持续[00ff00]skill_statetime1/15[-]秒
4144	中级·雷动九天	提高雷动九天[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_igdefense_v12[-]点忽闪。减少雷动九天冷却时间[00ff00]deccdtime2/15[-]秒
4145	高级·仙人指路	提高仙人指路[00ff00]add_stun_t2/15[-]秒眩晕时间与[00ff00]add_usebasedmg_p12%[-]基础攻击。增加[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]deadlystrike_p1%[-]基础会心几率，持续[00ff00]skill_statetime1/15[-]秒
4147	高级·啸风三连击	提高啸风三连击[00ff00]add_usebasedmg_p12%[-]基础攻击。增加啸风三连击[00ff00]add_igdefense_v12[-]点忽闪并提高[00ff00]add_stun_r2%[-]眩晕几率、[00ff00]add_stun_t2/15[-]秒眩晕时间与[00ff00]add_deadlystrike_v11[-]点会心一击
4149	高级·混沌剑阵	提高混沌剑阵[00ff00]add_usebasedmg_p12%[-]基础攻击。延长混沌剑阵[00ff00]addms_life12/15[-]秒。增加[00ff00]runspeed_v1[-]点移动速度、[00ff00]resist_allseriesstate_rate_v1[-]点抗属性效果几率与[00ff00]resist_allspecialstate_rate_v1[-]点抗负面效果几率，持续[00ff00]skill_statetime1/15[-]秒
4151	高级·雷动九天	提高雷动九天[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_igdefense_v12[-]点忽闪。减少雷动九天冷却时间[00ff00]deccdtime2/15[-]秒，增加第一下[00ff00]add_stun_t2/15[-]秒眩晕时间
4152	天清地浊	周围每多一个敌人，自动提升[00ff00]defense_p1%[-]基础闪避、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_stun_attackrate1[-]点造成眩晕几率与[00ff00]state_stun_attacktime1[-]点造成眩晕时间，最多叠加[00ff00]add_mult_proc_sate12[-]倍
4201	丐帮掌法	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害
4206	亢龙有悔	每条龙对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，同时附带[00ff00]state_palsy_attack2/15[-]秒的麻痹效果。使用次数最多累计[00ff00]skill_point1/100[-]次
4208	困龙功	每次攻击对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，同时有[00ff00]state_palsy_attack1%[-]几率分别造成[00ff00]state_palsy_attack2/15[-]秒麻痹与定身
4211	醉蝶狂舞	提升[00ff00]runspeed_v1[-]点移动速度和[00ff00]defense_p1%[-]基础闪避，持续[00ff00]skill_statetime1/15[-]秒
4212	化险为夷	永久提升[00ff00]lifemax_p1%[-]基础生命上限、[00ff00]runspeed_v1[-]点移动速度和[00ff00]defense_p1%[-]基础闪避
4213	龙战于野	每次攻击对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，并额外造成[00ff00]dotdamage_maxlife_p1%[-]生命伤害，最多不超过[00ff00]dotdamage_maxlife_p3[-]点生命值
4218	滑不溜手	周围每多一个敌人，自动提升[00ff00]defense_v1[-]点闪避值，最多叠加[00ff00]add_mult_proc_sate12[-]倍
4220	高级掌法	提升[丐帮掌法][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害与[00ff00]add_att_speed12[-]点攻击速度
4222	游龙决	每次回复[00ff00]recover_life_p1%[-]生命。提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]userdesc_1011/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
4225	金蝉脱壳	有[00ff00]userdesc_1011%[-]几率清除属性效果、负面效果并触发技能[醉蝶狂舞]，触发间隔[00ff00]userdesc_1021/15[-]秒
4228	天下无狗	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命上限、[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]state_palsy_attackrate1[-]点麻痹几率
4229	偷天换日	有[00ff00]userdesc_1021%[-]几率偷取[00ff00]stealstate_type2[-]个增益效果，持续[00ff00]skill_stealstate_time1/15[-]秒，触发间隔[00ff00]userdesc_1011/15[-]秒
4238	亢龙有悔	提高亢龙有悔[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_attackrating_v12[-]点命中
4239	困龙功	增加困龙功造成定身[00ff00]add_fixed_t2/15[-]秒
4240	醉蝶狂舞	提升醉蝶狂舞[00ff00]defense_p1%[-]基础闪避值与[00ff00]runspeed_v1[-]点移动速度
4242	龙战于野	提高[00ff00]add_usebasedmg_p12%[-]基础攻击
4243	中级·亢龙有悔	提高亢龙有悔[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_attackrating_v12[-]点命中，增加[00ff00]add_skill_point12/100[-]次累计使用次数
4244	中级·困龙功	增加困龙功造成定身[00ff00]add_fixed_t2/15[-]秒，减少冷却时间[00ff00]deccdtime2/15[-]秒
4245	中级·醉蝶狂舞	提升醉蝶狂舞[00ff00]defense_p1%[-]基础闪避值与[00ff00]runspeed_v1[-]点移动速度，延长醉蝶狂舞持续时间[00ff00]add_state_time12/15[-]秒
4247	中级·龙战于野	提高[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_deadlystrike_v12[-]点会心一击
4248	高级·亢龙有悔	提高亢龙有悔[00ff00]add_usebasedmg_p12%[-]基础攻击、[00ff00]add_attackrating_v12[-]点命中与[00ff00]add_palsy_r2%[-]麻痹几率，增加[00ff00]add_skill_point12/100[-]次累计使用次数
4249	高级·困龙功	增加困龙功造成定身[00ff00]add_fixed_t2/15[-]秒，减少冷却时间[00ff00]deccdtime2/15[-]秒；减少敌人[00ff00]all_series_resist_p1%[-]基础全系抗性，持续[00ff00]userdesc_1011/15[-]秒
4251	高级·醉蝶狂舞	提升醉蝶狂舞[00ff00]defense_p1%[-]基础闪避值与[00ff00]runspeed_v1[-]点移动速度，延长醉蝶狂舞持续时间[00ff00]add_state_time12/15[-]秒，同时每隔[00ff00]vitality_recover_life2/15[-]秒，回复[00ff00]体质*vitality_recover_life1%[-]点当前生命
4253	高级·龙战于野	提高[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_deadlystrike_v12[-]点会心一击，有[00ff00]rand_ignoreskill1%[-]几率清除[00ff00]rand_ignoreskill2[-]个增益效果
4301	五毒笛咒	每次毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击 + [00ff00]dotdamage_wood2[-]点木系伤害，共[00ff00]userdesc_1091[-]次
4309	阴风蚀骨	有[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠；每次毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击 + [00ff00]dotdamage_wood2[-]点木系伤害，共[00ff00]userdesc_1091[-]次
4311	召唤毒虫	毒虫的生命值=主角生命值*[00ff00]callnpc_life2%[-]，攻击力=主角攻击力*[00ff00]callnpc_damage2%[-]。灵蛇[00ff00]userdesc_1011%[-]几率造成[00ff00]userdesc_1012/15[-]秒致缠，碧蟾降目标[00ff00]userdesc_1021[-]点木抗，赤蝎造成会心一击，风蜈降目标[00ff00]userdesc_1041[-]点闪避，墨蛛造成[00ff00]userdesc_1051[-]次毒攻
4334	迷心蛊	每次毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击 + [00ff00]dotdamage_wood2[-]点木系伤害，共[00ff00]userdesc_1091[-]次；受到毒攻伤害提升[00ff00]recdot_wood_p1%[-]并且每半秒有[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠，持续[00ff00]skill_statetime1/15[-]秒
4338	驭毒术	提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力，毒攻对护盾的伤害提高[00ff00]add_dotdshield_p2%[-]
4339	万蛊蚀心	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，并以[00ff00]receive_dot_alldmg1%[-]的伤害比例引爆敌人身上[00ff00]receive_dot_alldmg3%[-]的毒伤，同时有[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠
4341	百毒穿心	提升自己[00ff00]deadlystrike_p1%[-]基础会心几率。提升队友[00ff00]userdesc_1011%[-]基础会心几率
4343	高级笛咒	提升[五毒笛咒]每次毒攻[00ff00]userdesc_1011/10%[-]基础攻击 + [00ff00]userdesc_1012[-]点木系伤害
4345	无形蛊	有[00ff00]userdesc_1011%[-]几率触发，对目标毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击 + [00ff00]dotdamage_wood2[-]点木系伤害，共[00ff00]userdesc_1091[-]次，触发间隔[00ff00]userdesc_1021/15[-]秒
4347	回魂秘咒	有[00ff00]userdesc_1011%[-]几率触发，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
4349	万毒心法	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命上限、[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]state_zhican_attackrate1[-]点致缠几率
4350	五毒奇经	有[00ff00]userdesc_1011%[-]几率传染[00ff00]infect_dot_dmg1%[-]毒伤于附近[00ff00]infect_dot_dmg3[-]人，触发间隔[00ff00]userdesc_1021/15[-]秒
4362	阴风蚀骨	增加阴风蚀骨[00ff00]add_igdefense_v12[-]点忽闪与[00ff00]add_attackrating_v12[-]点命中
4363	召唤毒虫	提高毒虫血量[00ff00]addcall_npclife2%[-]与攻击力[00ff00]addcall_npcdmg2%[-]
4364	迷心蛊	迷心蛊使目标受到毒攻伤害提升[00ff00]add_recdot_type_p2%[-]
4365	万蛊蚀心	提高毒攻[00ff00]add_usebasedmg_p12%[-]基础攻击
4366	中级·阴风蚀骨	增加阴风蚀骨[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_attackrating_v12[-]点命中与[00ff00]add_dotdamage_wood2%[-]基础毒攻
4367	中级·召唤毒虫	提高毒虫血量[00ff00]addcall_npclife2%[-]与攻击力[00ff00]addcall_npcdmg2%[-]，减少冷却时间[00ff00]deccdtime2/15[-]秒
4368	中级·迷心蛊	迷心蛊使目标受到毒攻伤害提升[00ff00]add_recdot_type_p2%[-]，延长迷心蛊[00ff00]add_state_time12/15[-]秒，增加[00ff00]userdesc_1091[-]次毒攻
4369	中级·万蛊蚀心	提高毒攻[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_recdot_alldmg12%[-]引爆比例
4370	高级·阴风蚀骨	增加阴风蚀骨[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_attackrating_v12[-]点命中与[00ff00]add_dotdamage_wood2%[-]基础毒攻，使用阴风蚀骨时有[00ff00]userdesc_1011%[-]几率获得[00ff00]attackspeed_v1[-]点攻击速度，持续[00ff00]skill_statetime1/15[-]秒
4372	高级·召唤毒虫	提高毒虫血量[00ff00]addcall_npclife2%[-]与攻击力[00ff00]addcall_npcdmg2%[-]，减少冷却时间[00ff00]deccdtime2/15[-]秒；提高灵蛇技能[00ff00]add_zhican_r2%[-]致缠几率与[00ff00]add_zhican_t2/15[-]秒致缠时间，提高碧蟾技能减敌人[00ff00]wood_resist_v1[-]点木抗，提高赤蝎技能[00ff00]add_usebasedmg_p12%[-]点基础攻击，提高风蜈技能减敌人[00ff00]userdesc_1011[-]点闪避，提高墨蛛技能[00ff00]userdesc_1022%[-]基础毒攻
4380	高级·迷心蛊	迷心蛊使目标受到毒攻伤害提升[00ff00]add_recdot_type_p2%[-]，延长迷心蛊持续时间[00ff00]add_state_time12/15[-]秒，增加[00ff00]userdesc_1091[-]次毒攻，迷心蛊使目标技能冷却时间增加[00ff00]allfactionskill_cd1/15[-]秒
4382	高级·万蛊蚀心	提高毒攻[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_recdot_alldmg12%[-]引爆毒攻比例，万蛊蚀心造成伤害的[00ff00]add_steallife_p2/100%[-]转换成生命回复
4401	藏剑剑法	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
4406	九溪弥烟	对身前矩形范围目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
4410	心剑	每次普攻命中，增加自身[00ff00]physics_potentialdamage_p1%[-]基础攻击，最多叠加[00ff00]superposemagic1[-]倍，[心 剑]状态持续[00ff00]userdesc_1011/15[-]秒，增加的基础攻击持续[00ff00]userdesc_1021/15[-]秒
4408	平湖断月	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
4412	惊涛	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力与[00ff00]attackspeed_v1[-]点攻击速度
4413	峰插云景	对剑阵内敌人，每[00ff00]0.5[-]秒造成[00ff00]userdesc_1011%[-]基础攻击 + [00ff00]userdesc_1021[-]点金系伤害；对碰到外圈利剑的敌人造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害并附带[00ff00]state_fixed_attack2/15[-]秒的定身效果，剑阵持续[00ff00]8[-]秒，追击标记持续[00ff00]flag_attack_npc1/15[-]秒
4417	鹤归孤山	降低敌人[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]add_dottype_wood_p2%[-]毒攻伤害；每一个敌人提升自己[00ff00]userdesc_1011%[-]基础攻击力，最多叠加[00ff00]add_mult_proc_sate12[-]倍
4420	高级剑法	提升[藏剑剑法][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
4422	映波锁澜	每次普攻命中降低[00ff00]runspeed_p1%[-]基础移动速度，最多叠加[00ff00]superposemagic1[-]层，持续[00ff00]userdesc_1011/15[-]秒
4424	云栖松	有[00ff00]userdesc_1011%[-]几率触发每[00ff00]recover_life_p2/15[-]秒回复生命[00ff00]recover_life_p1[-]%，持续[00ff00]skill_statetime1/15[-]秒；每把剑对敌人造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，触发间隔[00ff00]userdesc_1021/15[-]秒
4427	风来吴山	永久提升[00ff00]lifemax_p1%[-]基础生命上限、[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]state_hurt_attackrate1[-]点受伤几率
4428	黄龙吐翠	有[00ff00]userdesc_1011%[-]几率触发，造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，触发间隔[00ff00]userdesc_1021/15[-]秒
4441	九溪弥烟	提高九溪弥烟[00ff00]add_igdefense_v12[-]点忽闪与[00ff00]add_attackrating_v12[-]点命中
4442	心剑	增加[00ff00]deadlystrike_v1[-]点会心
